col_1,col_2,division
,Representative In The General Assembly 185th District,All
,Maria P Donatucci,All
Maria P Donatucci,"5,013",All
Total,"5,013",All
,Representative In The General Assembly 185th District,1
,Maria P Donatucci,1
Maria P Donatucci,195,1
Total,195,1
,Representative In The General Assembly 185th District,2
,Maria P Donatucci,2
Maria P Donatucci,243,2
Total,243,2
,Representative In The General Assembly 185th District,3
,Maria P Donatucci,3
Maria P Donatucci,208,3
Total,208,3
,Representative In The General Assembly 185th District,4
,Maria P Donatucci,4
Maria P Donatucci,165,4
Total,165,4
,Representative In The General Assembly 185th District,5
,Maria P Donatucci,5
Maria P Donatucci,197,5
Total,197,5
,Representative In The General Assembly 185th District,6
,Maria P Donatucci,6
Maria P Donatucci,276,6
Total,276,6
,Representative In The General Assembly 185th District,7
,Maria P Donatucci,7
Maria P Donatucci,196,7
Total,196,7
,Representative In The General Assembly 185th District,8
,Maria P Donatucci,8
Maria P Donatucci,233,8
Total,233,8
,Representative In The General Assembly 185th District,9
,Maria P Donatucci,9
Maria P Donatucci,222,9
Total,222,9
,Representative In The General Assembly 185th District,10
,Maria P Donatucci,10
Maria P Donatucci,172,10
Total,172,10
,Representative In The General Assembly 185th District,11
,Maria P Donatucci,11
Maria P Donatucci,227,11
Total,227,11
,Representative In The General Assembly 185th District,12
,Maria P Donatucci,12
Maria P Donatucci,221,12
Total,221,12
,Representative In The General Assembly 185th District,13
,Maria P Donatucci,13
Maria P Donatucci,208,13
Total,208,13
,Representative In The General Assembly 185th District,14
,Maria P Donatucci,14
Maria P Donatucci,234,14
Total,234,14
,Representative In The General Assembly 185th District,15
,Maria P Donatucci,15
Maria P Donatucci,201,15
Total,201,15
,Representative In The General Assembly 185th District,16
,Maria P Donatucci,16
Maria P Donatucci,250,16
Total,250,16
,Representative In The General Assembly 185th District,17
,Maria P Donatucci,17
Maria P Donatucci,211,17
Total,211,17
,Representative In The General Assembly 185th District,18
,Maria P Donatucci,18
Maria P Donatucci,217,18
Total,217,18
,Representative In The General Assembly 185th District,19
,Maria P Donatucci,19
Maria P Donatucci,217,19
Total,217,19
,Representative In The General Assembly 185th District,20
,Maria P Donatucci,20
Maria P Donatucci,79,20
Total,79,20
,Representative In The General Assembly 185th District,21
,Maria P Donatucci,21
Maria P Donatucci,164,21
Total,164,21
,Representative In The General Assembly 185th District,22
,Maria P Donatucci,22
Maria P Donatucci,212,22
Total,212,22
,Representative In The General Assembly 185th District,23
,Maria P Donatucci,23
Maria P Donatucci,465,23
Total,465,23
