col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,All
,Isabella Fitzgerald,Brendan F Boyle,David Torres,All
Isabella Fitzgerald,28,"4,086",98,All
Brendan F Boyle,,47,0,All
David Torres,,,240,All
Total,"4,212","4,133",338,All
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,9
,Isabella Fitzgerald,Brendan F Boyle,David Torres,9
Isabella Fitzgerald,2,397,14,9
Brendan F Boyle,,14,0,9
David Torres,,,34,9
Total,413,411,48,9
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,10
,Isabella Fitzgerald,Brendan F Boyle,David Torres,10
Isabella Fitzgerald,3,275,13,10
Brendan F Boyle,,2,0,10
David Torres,,,21,10
Total,291,277,34,10
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,11
,Isabella Fitzgerald,Brendan F Boyle,David Torres,11
Isabella Fitzgerald,5,275,10,11
Brendan F Boyle,,2,0,11
David Torres,,,23,11
Total,290,277,33,11
,Representative In Congress 2nd District,,Representative In The General Assembly 203rd District,13
,Brendan F Boyle,David Torres,Isabella Fitzgerald,13
Brendan F Boyle,4,0,333,13
David Torres,,12,3,13
Isabella Fitzgerald,,,0,13
Total,337,15,336,13
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,14
,Isabella Fitzgerald,Brendan F Boyle,David Torres,14
Isabella Fitzgerald,4,225,3,14
Brendan F Boyle,,1,0,14
David Torres,,,7,14
Total,232,226,10,14
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,16
,Isabella Fitzgerald,Brendan F Boyle,David Torres,16
Isabella Fitzgerald,2,218,6,16
Brendan F Boyle,,3,0,16
David Torres,,,14,16
Total,226,221,20,16
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,17
,Isabella Fitzgerald,Brendan F Boyle,David Torres,17
Isabella Fitzgerald,3,284,4,17
Brendan F Boyle,,2,0,17
David Torres,,,11,17
Total,291,286,15,17
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,18
,Isabella Fitzgerald,Brendan F Boyle,David Torres,18
Isabella Fitzgerald,0,283,5,18
Brendan F Boyle,,2,0,18
David Torres,,,14,18
Total,288,285,19,18
,Representative In Congress 2nd District,,Representative In The General Assembly 203rd District,19
,Brendan F Boyle,David Torres,Isabella Fitzgerald,19
Brendan F Boyle,3,0,289,19
David Torres,,4,2,19
Isabella Fitzgerald,,,1,19
Total,292,6,292,19
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,20
,Isabella Fitzgerald,Brendan F Boyle,David Torres,20
Isabella Fitzgerald,3,243,8,20
Brendan F Boyle,,5,0,20
David Torres,,,19,20
Total,254,248,27,20
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,21
,Isabella Fitzgerald,Brendan F Boyle,David Torres,21
Isabella Fitzgerald,1,282,4,21
Brendan F Boyle,,2,0,21
David Torres,,,22,21
Total,287,284,26,21
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,22
,Isabella Fitzgerald,Brendan F Boyle,David Torres,22
Isabella Fitzgerald,2,247,9,22
Brendan F Boyle,,3,0,22
David Torres,,,9,22
Total,258,250,18,22
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,25
,Isabella Fitzgerald,Brendan F Boyle,David Torres,25
Isabella Fitzgerald,1,209,11,25
Brendan F Boyle,,2,0,25
David Torres,,,21,25
Total,221,211,32,25
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,27
,Isabella Fitzgerald,Brendan F Boyle,David Torres,27
Isabella Fitzgerald,1,131,1,27
Brendan F Boyle,,0,0,27
David Torres,,,13,27
Total,133,131,14,27
,Representative In Congress 2nd District,,Representative In The General Assembly 203rd District,28
,Brendan F Boyle,David Torres,Isabella Fitzgerald,28
Brendan F Boyle,2,0,189,28
David Torres,,5,0,28
Isabella Fitzgerald,,,0,28
Total,191,5,189,28
,Representative In The General Assembly 203rd District,Representative In Congress 2nd District,,31
,Isabella Fitzgerald,Brendan F Boyle,David Torres,31
Isabella Fitzgerald,0,206,5,31
Brendan F Boyle,,0,0,31
David Torres,,,11,31
Total,211,206,16,31
