col_1,col_2,col_3,col_4,col_5,division
,Governor And Lieutenant Governor,,,,All
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,All
Tom Wolf,"8,274",0,0,0,All
Scott R Wagner,,783,0,0,All
Ken V Krawchuk,,,66,0,All
Paul Glover,,,,47,All
Total,"8,274",783,66,47,All
,Governor And Lieutenant Governor,,,,1
,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,1
Tom Wolf,531,0,0,0,1
Scott R Wagner,,57,0,0,1
Paul Glover,,,2,0,1
Ken V Krawchuk,,,,1,1
Total,531,57,2,1,1
,Governor And Lieutenant Governor,,,,2
,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,2
Tom Wolf,466,0,0,0,2
Scott R Wagner,,50,0,0,2
Paul Glover,,,8,0,2
Ken V Krawchuk,,,,7,2
Total,466,50,8,7,2
,Governor And Lieutenant Governor,,,,3
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,3
Tom Wolf,519,0,0,0,3
Scott R Wagner,,48,0,0,3
Ken V Krawchuk,,,5,0,3
Paul Glover,,,,2,3
Total,519,48,5,2,3
,Governor And Lieutenant Governor,,,,4
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,4
Tom Wolf,304,0,0,0,4
Scott R Wagner,,35,0,0,4
Ken V Krawchuk,,,4,0,4
Paul Glover,,,,1,4
Total,304,35,4,1,4
,Governor And Lieutenant Governor,,,,5
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,5
Tom Wolf,360,0,0,0,5
Scott R Wagner,,49,0,0,5
Ken V Krawchuk,,,5,0,5
Paul Glover,,,,3,5
Total,360,49,5,3,5
,Governor And Lieutenant Governor,,,,6
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,6
Tom Wolf,555,0,0,0,6
Scott R Wagner,,62,0,0,6
Ken V Krawchuk,,,4,0,6
Paul Glover,,,,1,6
Total,555,62,4,1,6
,Governor And Lieutenant Governor,,,,7
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,7
Tom Wolf,604,0,0,0,7
Scott R Wagner,,26,0,0,7
Ken V Krawchuk,,,4,0,7
Paul Glover,,,,3,7
Total,604,26,4,3,7
,Governor And Lieutenant Governor,,,,8
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,8
Tom Wolf,385,0,0,0,8
Scott R Wagner,,45,0,0,8
Ken V Krawchuk,,,5,0,8
Paul Glover,,,,0,8
Total,385,45,5,0,8
,Governor And Lieutenant Governor,,,,9
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,9
Tom Wolf,438,0,0,0,9
Scott R Wagner,,44,0,0,9
Ken V Krawchuk,,,5,0,9
Paul Glover,,,,1,9
Total,438,44,5,1,9
,Governor And Lieutenant Governor,,,,10
