col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,All
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,All
Tom Wolf,35,0,0,0,"1,602",55,All
Scott R Wagner,,5,0,0,32,205,All
Ken V Krawchuk,,,1,0,5,3,All
Paul Glover,,,,1,5,2,All
Joe Hohenstein,,,,,22,0,All
Patty Pat Kozlowski,,,,,,5,All
Total,"1,692",242,9,8,"1,666",270,All
,Representative In The General Assembly 177th District,,Governor And Lieutenant Governor,,,,1
,Joe Hohenstein,Patty Pat Kozlowski,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,1
Joe Hohenstein,3,0,128,1,0,0,1
Patty Pat Kozlowski,,0,2,7,0,0,1
Tom Wolf,,,2,0,0,0,1
Scott R Wagner,,,,0,0,0,1
Ken V Krawchuk,,,,,0,0,1
Paul Glover,,,,,,0,1
Total,132,9,132,8,0,0,1
,Representative In The General Assembly 177th District,,Governor And Lieutenant Governor,,,,3
,Joe Hohenstein,Patty Pat Kozlowski,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,3
Joe Hohenstein,2,0,132,1,0,0,3
Patty Pat Kozlowski,,0,1,4,1,0,3
Tom Wolf,,,0,0,0,0,3
Scott R Wagner,,,,0,0,0,3
Ken V Krawchuk,,,,,0,0,3
Paul Glover,,,,,,0,3
Total,135,6,133,5,1,0,3
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,4
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,4
Tom Wolf,4,0,0,0,260,6,4
Scott R Wagner,,1,0,0,1,33,4
Ken V Krawchuk,,,1,0,0,0,4
Paul Glover,,,,0,0,0,4
Joe Hohenstein,,,,,2,0,4
Patty Pat Kozlowski,,,,,,0,4
Total,270,35,1,0,263,39,4
,Representative In The General Assembly 177th District,,Governor And Lieutenant Governor,,,,8
,Joe Hohenstein,Patty Pat Kozlowski,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,8
Joe Hohenstein,4,0,288,2,3,2,8
Patty Pat Kozlowski,,0,4,25,1,0,8
Tom Wolf,,,4,0,0,0,8
Scott R Wagner,,,,1,0,0,8
Paul Glover,,,,,0,0,8
Ken V Krawchuk,,,,,,0,8
Total,299,30,296,28,4,2,8
,Representative In The General Assembly 177th District,,Governor And Lieutenant Governor,,,,9
,Joe Hohenstein,Patty Pat Kozlowski,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,9
Joe Hohenstein,0,0,283,13,1,0,9
Patty Pat Kozlowski,,2,7,32,1,0,9
Tom Wolf,,,7,0,0,0,9
Scott R Wagner,,,,3,0,0,9
Ken V Krawchuk,,,,,0,0,9
Paul Glover,,,,,,0,9
Total,297,42,297,48,2,0,9
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,13
,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,Joe Hohenstein,Patty Pat Kozlowski,13
Tom Wolf,11,0,0,0,331,14,13
Scott R Wagner,,0,0,0,8,32,13
Paul Glover,,,0,0,0,1,13
Ken V Krawchuk,,,,0,0,0,13
Joe Hohenstein,,,,,4,0,13
Patty Pat Kozlowski,,,,,,1,13
Total,356,40,1,0,343,48,13
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,14
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,14
Tom Wolf,7,0,0,0,180,21,14
Scott R Wagner,,0,0,0,6,72,14
Ken V Krawchuk,,,0,0,2,1,14
Paul Glover,,,,1,2,0,14
Joe Hohenstein,,,,,7,0,14
Patty Pat Kozlowski,,,,,,2,14
Total,208,78,3,3,197,96,14
