col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,All
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,All
Dwight Evans,68,0,"7,113",344,All
Bryan E Leib,,414,161,339,All
Brian Sims,,,26,0,All
James Mcdevitt,,,,9,All
Total,"7,525",914,"7,300",692,All
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,2
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,2
Dwight Evans,2,0,250,13,2
Bryan E Leib,,20,4,21,2
Brian Sims,,,0,0,2
James Mcdevitt,,,,0,2
Total,265,45,254,34,2
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,3
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,3
Dwight Evans,11,0,224,16,3
Bryan E Leib,,25,2,14,3
Brian Sims,,,1,0,3
James Mcdevitt,,,,2,3
Total,251,41,227,32,3
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,4
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,4
Brian Sims,2,0,335,9,4
James Mcdevitt,,0,7,20,4
Dwight Evans,,,3,0,4
Bryan E Leib,,,,30,4
Total,346,27,345,59,4
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,5
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,5
Dwight Evans,2,0,316,16,5
Bryan E Leib,,21,10,10,5
Brian Sims,,,3,0,5
James Mcdevitt,,,,1,5
Total,334,41,329,27,5
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,6
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,6
Dwight Evans,6,0,331,12,6
Bryan E Leib,,25,9,22,6
Brian Sims,,,2,0,6
James Mcdevitt,,,,0,6
Total,349,56,342,34,6
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,7
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,7
Dwight Evans,4,0,445,23,7
Bryan E Leib,,25,11,32,7
Brian Sims,,,2,0,7
James Mcdevitt,,,,1,7
Total,472,68,458,56,7
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,8
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,8
Dwight Evans,5,0,297,15,8
Bryan E Leib,,26,2,8,8
Brian Sims,,,1,0,8
James Mcdevitt,,,,0,8
Total,317,36,300,23,8
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,9
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,9
Dwight Evans,2,0,362,23,9
Bryan E Leib,,9,8,18,9
Brian Sims,,,2,0,9
James Mcdevitt,,,,3,9
Total,387,35,372,44,9
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,10
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,10
Dwight Evans,6,0,329,15,10
Bryan E Leib,,23,10,15,10
Brian Sims,,,2,0,10
James Mcdevitt,,,,0,10
Total,350,48,341,30,10
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,11
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,11
Dwight Evans,3,0,343,19,11
Bryan E Leib,,35,8,22,11
Brian Sims,,,2,0,11
James Mcdevitt,,,,0,11
Total,365,65,353,41,11
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,12
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,12
Dwight Evans,1,0,375,23,12
Bryan E Leib,,17,10,14,12
Brian Sims,,,1,0,12
James Mcdevitt,,,,0,12
Total,399,41,386,37,12
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,13
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,13
Brian Sims,1,0,169,6,13
James Mcdevitt,,0,7,4,13
Dwight Evans,,,0,0,13
Bryan E Leib,,,,6,13
Total,176,11,176,16,13
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,14
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,14
Brian Sims,2,0,365,10,14
James Mcdevitt,,0,5,14,14
Dwight Evans,,,3,0,14
Bryan E Leib,,,,24,14
Total,377,19,373,48,14
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,17
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,17
Dwight Evans,4,0,379,25,17
Bryan E Leib,,14,9,16,17
Brian Sims,,,2,0,17
James Mcdevitt,,,,0,17
Total,408,39,390,41,17
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,18
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,18
Dwight Evans,2,0,316,19,18
Bryan E Leib,,41,6,11,18
Brian Sims,,,1,0,18
James Mcdevitt,,,,1,18
Total,337,58,323,31,18
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,19
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,19
Dwight Evans,6,0,370,19,19
Bryan E Leib,,6,8,16,19
Brian Sims,,,0,0,19
James Mcdevitt,,,,0,19
Total,395,30,378,35,19
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,20
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,20
Dwight Evans,1,0,235,12,20
Bryan E Leib,,4,2,8,20
Brian Sims,,,0,0,20
James Mcdevitt,,,,1,20
Total,248,14,237,21,20
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,21
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,21
Dwight Evans,2,0,310,8,21
Bryan E Leib,,4,2,10,21
Brian Sims,,,2,0,21
James Mcdevitt,,,,0,21
Total,320,16,314,18,21
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,22
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,22
Dwight Evans,2,0,506,32,22
Bryan E Leib,,12,12,26,22
Brian Sims,,,0,0,22
James Mcdevitt,,,,0,22
Total,540,50,518,58,22
