col_1,col_2,division
,Representative In The General Assembly 173rd District,All
,Mike Driscoll,All
Mike Driscoll,"1,227",All
Total,"1,227",All
,Representative In The General Assembly 173rd District,4
,Mike Driscoll,4
Mike Driscoll,229,4
Total,229,4
,Representative In The General Assembly 173rd District,5
,Mike Driscoll,5
Mike Driscoll,264,5
Total,264,5
,Representative In The General Assembly 173rd District,7
,Mike Driscoll,7
Mike Driscoll,309,7
Total,309,7
,Representative In The General Assembly 173rd District,26
,Mike Driscoll,26
Mike Driscoll,243,26
Total,243,26
,Representative In The General Assembly 173rd District,28
,Mike Driscoll,28
Mike Driscoll,182,28
Total,182,28
