col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 8th District,Representative In Congress 5th District,,All
,Anthony Hardy Williams,Mary Gay Scanlon,Pearl Kim,All
Anthony Hardy Williams,10,492,11,All
Mary Gay Scanlon,,1,0,All
Pearl Kim,,,4,All
Total,513,493,15,All
,Senator In The General Assembly 8th District,Representative In Congress 5th District,,21
,Anthony Hardy Williams,Mary Gay Scanlon,Pearl Kim,21
Anthony Hardy Williams,4,204,4,21
Mary Gay Scanlon,,0,0,21
Pearl Kim,,,3,21
Total,212,204,7,21
,Senator In The General Assembly 8th District,Representative In Congress 5th District,,22
,Anthony Hardy Williams,Mary Gay Scanlon,Pearl Kim,22
Anthony Hardy Williams,6,288,7,22
Mary Gay Scanlon,,1,0,22
Pearl Kim,,,1,22
Total,301,289,8,22
