col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 2nd District,Governor And Lieutenant Governor,,,,All
,Christine M Tartaglione,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,All
Christine M Tartaglione,48,"7,991",277,31,21,All
Tom Wolf,,252,0,0,0,All
Scott R Wagner,,,749,0,0,All
Paul Glover,,,,4,0,All
Ken V Krawchuk,,,,,10,All
Total,"8,368","8,243","1,026",35,31,All
,Senator In The General Assembly 2nd District,Governor And Lieutenant Governor,,,,1
,Christine M Tartaglione,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,1
Christine M Tartaglione,3,322,14,3,2,1
Tom Wolf,,9,0,0,0,1
Scott R Wagner,,,52,0,0,1
Ken V Krawchuk,,,,0,0,1
Paul Glover,,,,,0,1
Total,344,331,66,3,2,1
,Senator In The General Assembly 2nd District,Governor And Lieutenant Governor,,,,2
,Christine M Tartaglione,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,2
Christine M Tartaglione,1,253,27,0,3,2
Tom Wolf,,9,0,0,0,2
Scott R Wagner,,,39,0,0,2
Ken V Krawchuk,,,,4,0,2
Paul Glover,,,,,0,2
Total,284,262,66,4,3,2
,Senator In The General Assembly 2nd District,Governor And Lieutenant Governor,,,,3
,Christine M Tartaglione,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,3
Christine M Tartaglione,2,213,19,0,0,3
Tom Wolf,,17,0,0,0,3
Scott R Wagner,,,35,0,0,3
Ken V Krawchuk,,,,1,0,3
Paul Glover,,,,,0,3
Total,234,230,54,1,0,3
,Senator In The General Assembly 2nd District,Governor And Lieutenant Governor,,,,4
,Christine M Tartaglione,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,4
Christine M Tartaglione,0,200,13,1,0,4
Tom Wolf,,8,0,0,0,4
Scott R Wagner,,,42,0,0,4
Paul Glover,,,,0,0,4
Ken V Krawchuk,,,,,0,4
Total,214,208,55,1,0,4
,Senator In The General Assembly 2nd District,Governor And Lieutenant Governor,,,,5
,Christine M Tartaglione,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,5
Christine M Tartaglione,3,312,33,1,2,5
Tom Wolf,,21,0,0,0,5
Scott R Wagner,,,92,0,0,5
Ken V Krawchuk,,,,3,0,5
Paul Glover,,,,,1,5
Total,351,333,125,4,3,5
,Senator In The General Assembly 2nd District,Governor And Lieutenant Governor,,,,6
,Christine M Tartaglione,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,6
Christine M Tartaglione,1,306,5,2,0,6
Tom Wolf,,7,0,0,0,6
Scott R Wagner,,,32,0,0,6
Ken V Krawchuk,,,,0,0,6
Paul Glover,,,,,0,6
Total,314,313,37,2,0,6
,Senator In The General Assembly 2nd District,Governor And Lieutenant Governor,,,,7
,Christine M Tartaglione,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,7
Christine M Tartaglione,1,332,29,2,2,7
Tom Wolf,,17,0,0,0,7
Scott R Wagner,,,61,0,0,7
Ken V Krawchuk,,,,1,0,7
Paul Glover,,,,,0,7
