col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 192nd District,Representative In Congress 3rd District,,All
,Morgan Cephas,Dwight Evans,Bryan E Leib,All
Morgan Cephas,28,"5,337",66,All
Dwight Evans,,86,0,All
Bryan E Leib,,,79,All
Total,"5,431","5,423",145,All
,Representative In The General Assembly 192nd District,Representative In Congress 3rd District,,5
,Morgan Cephas,Dwight Evans,Bryan E Leib,5
Morgan Cephas,4,378,18,5
Dwight Evans,,6,0,5
Bryan E Leib,,,18,5
Total,400,384,36,5
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,14
,Dwight Evans,Bryan E Leib,Morgan Cephas,14
Dwight Evans,8,0,331,14
Bryan E Leib,,10,6,14
Morgan Cephas,,,2,14
Total,339,16,339,14
,Representative In The General Assembly 192nd District,Representative In Congress 3rd District,,15
,Morgan Cephas,Dwight Evans,Bryan E Leib,15
Morgan Cephas,4,366,7,15
Dwight Evans,,3,0,15
Bryan E Leib,,,6,15
Total,377,369,13,15
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,16
,Dwight Evans,Bryan E Leib,Morgan Cephas,16
Dwight Evans,5,0,398,16
Bryan E Leib,,6,3,16
Morgan Cephas,,,2,16
Total,403,9,403,16
,Representative In The General Assembly 192nd District,Representative In Congress 3rd District,,17
,Morgan Cephas,Dwight Evans,Bryan E Leib,17
Morgan Cephas,1,385,8,17
Dwight Evans,,4,0,17
Bryan E Leib,,,3,17
Total,394,389,11,17
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,18
,Dwight Evans,Bryan E Leib,Morgan Cephas,18
Dwight Evans,10,0,370,18
Bryan E Leib,,6,3,18
Morgan Cephas,,,4,18
Total,380,9,377,18
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,19
,Dwight Evans,Bryan E Leib,Morgan Cephas,19
Dwight Evans,6,0,353,19
Bryan E Leib,,6,1,19
Morgan Cephas,,,1,19
Total,359,7,355,19
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,20
,Dwight Evans,Bryan E Leib,Morgan Cephas,20
Dwight Evans,9,0,328,20
Bryan E Leib,,10,5,20
Morgan Cephas,,,2,20
Total,337,15,335,20
,Representative In The General Assembly 192nd District,Representative In Congress 3rd District,,22
,Morgan Cephas,Dwight Evans,Bryan E Leib,22
Morgan Cephas,2,393,6,22
Dwight Evans,,3,0,22
Bryan E Leib,,,0,22
Total,401,396,6,22
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,23
,Dwight Evans,Bryan E Leib,Morgan Cephas,23
Dwight Evans,7,0,350,23
Bryan E Leib,,3,3,23
Morgan Cephas,,,0,23
Total,357,6,353,23
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,24
,Dwight Evans,Bryan E Leib,Morgan Cephas,24
Dwight Evans,5,0,382,24
Bryan E Leib,,4,1,24
Morgan Cephas,,,2,24
Total,387,5,385,24
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,25
,Dwight Evans,Bryan E Leib,Morgan Cephas,25
Dwight Evans,2,0,462,25
Bryan E Leib,,2,0,25
Morgan Cephas,,,2,25
Total,464,2,464,25
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,26
,Dwight Evans,Bryan E Leib,Morgan Cephas,26
Dwight Evans,11,0,414,26
Bryan E Leib,,3,2,26
Morgan Cephas,,,0,26
Total,425,5,416,26
,Representative In Congress 3rd District,,Representative In The General Assembly 192nd District,27
,Dwight Evans,Bryan E Leib,Morgan Cephas,27
Dwight Evans,7,0,427,27
Bryan E Leib,,2,3,27
Morgan Cephas,,,2,27
Total,434,5,432,27
