col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator,,,,Representative In Congress 2nd District,,All
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Brendan F Boyle,David Torres,All
Bob Casey Jr,70,0,0,0,"5,341",104,All
Lou Barletta,,17,0,0,43,823,All
Neal Gale,,,5,0,71,14,All
Dale R Kerns Jr,,,,3,35,30,All
Brendan F Boyle,,,,,19,0,All
David Torres,,,,,,6,All
Total,"5,515",883,90,68,"5,509",977,All
,Representative In Congress 2nd District,,United States Senator,,,,1
,Brendan F Boyle,David Torres,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,1
Brendan F Boyle,0,0,405,0,5,4,1
David Torres,,0,5,26,0,1,1
Bob Casey Jr,,,2,0,0,0,1
Lou Barletta,,,,1,0,0,1
Neal Gale,,,,,1,0,1
Dale R Kerns Jr,,,,,,0,1
Total,414,32,412,27,6,5,1
,United States Senator,,,,Representative In Congress 2nd District,,2
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Brendan F Boyle,David Torres,2
Bob Casey Jr,1,0,0,0,112,3,2
Lou Barletta,,0,0,0,0,14,2
Dale R Kerns Jr,,,0,0,0,0,2
Neal Gale,,,,0,0,0,2
Brendan F Boyle,,,,,1,0,2
David Torres,,,,,,0,2
Total,116,14,0,0,113,17,2
,Representative In Congress 2nd District,,United States Senator,,,,3
,Brendan F Boyle,David Torres,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,3
Brendan F Boyle,1,0,352,2,6,3,3
David Torres,,0,4,39,1,3,3
Bob Casey Jr,,,6,0,0,0,3
Lou Barletta,,,,2,0,0,3
Neal Gale,,,,,0,0,3
Dale R Kerns Jr,,,,,,0,3
Total,364,47,362,43,7,6,3
,United States Senator,,,,Representative In Congress 2nd District,,4
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Brendan F Boyle,David Torres,4
Bob Casey Jr,2,0,0,0,336,12,4
Lou Barletta,,1,0,0,1,78,4
Neal Gale,,,0,0,8,2,4
Dale R Kerns Jr,,,,0,2,2,4
Brendan F Boyle,,,,,3,0,4
David Torres,,,,,,0,4
Total,350,80,10,4,350,94,4
,Representative In Congress 2nd District,,United States Senator,,,,5
,Brendan F Boyle,David Torres,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,5
Brendan F Boyle,2,0,257,6,2,1,5
David Torres,,0,5,48,0,1,5
Bob Casey Jr,,,3,0,0,0,5
Lou Barletta,,,,1,0,0,5
Neal Gale,,,,,1,0,5
Dale R Kerns Jr,,,,,,0,5
Total,268,54,265,55,3,2,5
,Representative In Congress 2nd District,,United States Senator,,,,6
,Brendan F Boyle,David Torres,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,6
Brendan F Boyle,1,0,268,0,3,4,6
David Torres,,0,5,37,3,0,6
Bob Casey Jr,,,2,0,0,0,6
Lou Barletta,,,,0,0,0,6
Dale R Kerns Jr,,,,,1,0,6
Neal Gale,,,,,,0,6
Total,276,45,275,37,7,4,6
,United States Senator,,,,Representative In Congress 2nd District,,7
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Brendan F Boyle,David Torres,7
Bob Casey Jr,7,0,0,0,360,7,7
Lou Barletta,,0,0,0,6,81,7
Dale R Kerns Jr,,,1,0,3,4,7
Neal Gale,,,,0,3,1,7
Brendan F Boyle,,,,,1,0,7
David Torres,,,,,,0,7
Total,374,87,8,4,373,93,7
,Representative In Congress 2nd District,,United States Senator,,,,8
,Brendan F Boyle,David Torres,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,8
Brendan F Boyle,0,0,367,2,5,1,8
David Torres,,1,2,42,0,3,8
Bob Casey Jr,,,4,0,0,0,8
Lou Barletta,,,,1,0,0,8
Neal Gale,,,,,0,0,8
Dale R Kerns Jr,,,,,,0,8
Total,375,48,373,45,5,4,8
,United States Senator,,,,Representative In Congress 2nd District,,9
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Brendan F Boyle,David Torres,9
Bob Casey Jr,1,0,0,0,338,5,9
Lou Barletta,,0,0,0,0,20,9
Neal Gale,,,0,0,4,2,9
Dale R Kerns Jr,,,,0,2,1,9
Brendan F Boyle,,,,,0,0,9
David Torres,,,,,,0,9
Total,344,20,6,3,344,28,9
,United States Senator,,,,Representative In Congress 2nd District,,10
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Brendan F Boyle,David Torres,10
Bob Casey Jr,1,0,0,0,219,11,10
Lou Barletta,,1,0,0,1,22,10
Neal Gale,,,0,0,2,2,10
Dale R Kerns Jr,,,,0,0,1,10
Brendan F Boyle,,,,,0,0,10
David Torres,,,,,,0,10
Total,231,24,4,1,222,36,10
,United States Senator,,,,Representative In Congress 2nd District,,11
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Brendan F Boyle,David Torres,11
Bob Casey Jr,5,0,0,0,321,5,11
Lou Barletta,,1,0,0,0,32,11
Neal Gale,,,0,0,3,0,11
Dale R Kerns Jr,,,,0,0,1,11
Brendan F Boyle,,,,,2,0,11
David Torres,,,,,,2,11
Total,331,33,3,1,326,40,11
,Representative In Congress 2nd District,,United States Senator,,,,12
,Brendan F Boyle,David Torres,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,12
Brendan F Boyle,2,0,214,4,4,1,12
David Torres,,0,4,22,0,0,12
Bob Casey Jr,,,4,0,0,0,12
Lou Barletta,,,,0,0,0,12
Neal Gale,,,,,1,0,12
Dale R Kerns Jr,,,,,,0,12
Total,225,26,222,26,5,1,12
,Representative In Congress 2nd District,,United States Senator,,,,13
,Brendan F Boyle,David Torres,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,13
Brendan F Boyle,2,0,258,0,3,2,13
David Torres,,1,3,42,1,0,13
Bob Casey Jr,,,2,0,0,0,13
Lou Barletta,,,,0,0,0,13
Neal Gale,,,,,0,0,13
Dale R Kerns Jr,,,,,,0,13
Total,265,47,263,42,4,2,13
,Representative In Congress 2nd District,,United States Senator,,,,14
,Brendan F Boyle,David Torres,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,14
Brendan F Boyle,0,0,257,1,5,1,14
David Torres,,1,4,62,2,3,14
Bob Casey Jr,,,1,0,0,0,14
Lou Barletta,,,,0,0,0,14
Neal Gale,,,,,0,0,14
Dale R Kerns Jr,,,,,,0,14
Total,264,72,262,63,7,4,14
,United States Senator,,,,Representative In Congress 2nd District,,15
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Brendan F Boyle,David Torres,15
Bob Casey Jr,8,0,0,0,323,4,15
Lou Barletta,,1,0,0,4,47,15
Dale R Kerns Jr,,,1,0,4,1,15
Neal Gale,,,,0,0,0,15
Brendan F Boyle,,,,,0,0,15
David Torres,,,,,,0,15
Total,335,52,6,0,331,52,15
,United States Senator,,,,Representative In Congress 2nd District,,16
