col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 172nd District,United States Senator,,,,All
,Kevin J Boyle,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,All
Kevin J Boyle,91,"11,395","1,849",78,89,All
Bob Casey Jr,,374,0,0,0,All
Lou Barletta,,,"4,599",0,0,All
Dale R Kerns Jr,,,,35,0,All
Neal Gale,,,,,11,All
Total,"13,502","11,769","6,448",113,100,All
