col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator,,,,Representative In The General Assembly 177th District,,All
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,All
Bob Casey Jr,21,0,0,0,"1,757",510,All
Lou Barletta,,5,0,0,32,823,All
Neal Gale,,,0,0,25,12,All
Dale R Kerns Jr,,,,3,15,15,All
Joe Hohenstein,,,,,20,0,All
Patty Pat Kozlowski,,,,,,56,All
Total,"2,288",860,37,33,"1,849","1,416",All
,United States Senator,,,,Representative In The General Assembly 177th District,,1
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Patty Pat Kozlowski,Joe Hohenstein,1
Bob Casey Jr,2,0,0,0,56,123,1
Lou Barletta,,1,0,0,67,1,1
Dale R Kerns Jr,,,0,0,2,0,1
Neal Gale,,,,0,0,1,1
Patty Pat Kozlowski,,,,,6,0,1
Joe Hohenstein,,,,,,2,1
Total,181,69,2,1,131,127,1
,United States Senator,,,,Representative In The General Assembly 177th District,,2
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,2
Bob Casey Jr,2,0,0,0,128,11,2
Lou Barletta,,1,0,0,0,29,2
Dale R Kerns Jr,,,0,0,2,1,2
Neal Gale,,,,0,1,1,2
Joe Hohenstein,,,,,1,0,2
Patty Pat Kozlowski,,,,,,0,2
Total,141,30,3,2,132,42,2
,United States Senator,,,,Representative In The General Assembly 177th District,,3
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,3
Bob Casey Jr,2,0,0,0,157,68,3
Lou Barletta,,0,0,0,1,83,3
Dale R Kerns Jr,,,0,0,3,1,3
Neal Gale,,,,0,1,1,3
Joe Hohenstein,,,,,1,0,3
Patty Pat Kozlowski,,,,,,7,3
Total,227,84,4,2,163,160,3
,United States Senator,,,,Representative In The General Assembly 177th District,,4
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,4
Bob Casey Jr,3,0,0,0,134,38,4
Lou Barletta,,0,0,0,7,76,4
Dale R Kerns Jr,,,1,0,1,3,4
Neal Gale,,,,0,3,2,4
Joe Hohenstein,,,,,0,0,4
Patty Pat Kozlowski,,,,,,1,4
Total,175,83,5,5,145,120,4
,United States Senator,,,,Representative In The General Assembly 177th District,,5
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,5
Bob Casey Jr,3,0,0,0,164,48,5
Lou Barletta,,0,0,0,4,90,5
Dale R Kerns Jr,,,0,0,2,1,5
Neal Gale,,,,0,1,2,5
Joe Hohenstein,,,,,1,0,5
Patty Pat Kozlowski,,,,,,4,5
Total,215,94,3,3,172,145,5
,United States Senator,,,,Representative In The General Assembly 177th District,,6
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,6
Bob Casey Jr,0,0,0,0,120,41,6
Lou Barletta,,0,0,0,6,60,6
