col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 191st District,Representative In Congress 5th District,,All
,Joanna E Mcclinton,Mary Gay Scanlon,Pearl Kim,All
Joanna E Mcclinton,6,527,5,All
Mary Gay Scanlon,,2,0,All
Pearl Kim,,,3,All
Total,538,529,8,All
,Representative In The General Assembly 191st District,Representative In Congress 5th District,,25
,Joanna E Mcclinton,Mary Gay Scanlon,Pearl Kim,25
Joanna E Mcclinton,2,315,1,25
Mary Gay Scanlon,,2,0,25
Pearl Kim,,,3,25
Total,318,317,4,25
,Representative In The General Assembly 191st District,Representative In Congress 5th District,,27
,Joanna E Mcclinton,Mary Gay Scanlon,Pearl Kim,27
Joanna E Mcclinton,4,212,4,27
Mary Gay Scanlon,,0,0,27
Pearl Kim,,,0,27
Total,220,212,4,27
