col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 170th District,,All
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Martina White,Mike Doyle,All
Tom Wolf,81,0,0,0,"1,980","5,110",All
Scott R Wagner,,36,0,0,"4,844",59,All
Ken V Krawchuk,,,6,0,53,23,All
Paul Glover,,,,2,27,18,All
Martina White,,,,,141,0,All
Mike Doyle,,,,,,49,All
Total,"7,171","4,939",82,47,"7,045","5,259",All
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 170th District,,1
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Mike Doyle,Martina White,1
Tom Wolf,2,0,0,0,138,22,1
Scott R Wagner,,0,0,0,0,48,1
Ken V Krawchuk,,,1,0,0,1,1
Paul Glover,,,,0,0,0,1
Mike Doyle,,,,,1,0,1
Martina White,,,,,,1,1
Total,162,48,2,0,139,72,1
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 170th District,,2
,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,Mike Doyle,Martina White,2
Tom Wolf,3,0,0,0,77,19,2
Scott R Wagner,,0,0,0,0,41,2
Paul Glover,,,0,0,0,1,2
Ken V Krawchuk,,,,0,0,0,2
Mike Doyle,,,,,3,0,2
Martina White,,,,,,1,2
Total,99,41,1,0,80,62,2
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 170th District,,3
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Martina White,Mike Doyle,3
Tom Wolf,3,0,0,0,79,230,3
Scott R Wagner,,2,0,0,177,3,3
Ken V Krawchuk,,,0,0,3,0,3
Paul Glover,,,,0,1,1,3
Martina White,,,,,4,0,3
Mike Doyle,,,,,,3,3
Total,312,182,3,2,264,237,3
,Representative In The General Assembly 170th District,,Governor And Lieutenant Governor,,,,4
,Martina White,Mike Doyle,Scott R Wagner,Tom Wolf,Paul Glover,Ken V Krawchuk,4
Martina White,4,0,242,104,2,0,4
Mike Doyle,,1,8,104,1,0,4
Scott R Wagner,,,1,0,0,0,4
Tom Wolf,,,,0,0,0,4
Paul Glover,,,,,0,0,4
Ken V Krawchuk,,,,,,0,4
Total,352,114,251,208,3,0,4
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 170th District,,5
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Martina White,Mike Doyle,5
Tom Wolf,0,0,0,0,90,267,5
Scott R Wagner,,1,0,0,223,2,5
Ken V Krawchuk,,,1,0,5,5,5
Paul Glover,,,,0,2,0,5
Martina White,,,,,2,0,5
Mike Doyle,,,,,,1,5
Total,357,226,11,2,322,275,5
,Representative In The General Assembly 170th District,,Governor And Lieutenant Governor,,,,6
,Martina White,Mike Doyle,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,6
Martina White,2,0,55,132,0,1,6
Mike Doyle,,2,132,2,3,0,6
Tom Wolf,,,0,0,0,0,6
Scott R Wagner,,,,1,0,0,6
Paul Glover,,,,,0,0,6
Ken V Krawchuk,,,,,,0,6
Total,190,139,187,135,3,1,6
,Representative In The General Assembly 170th District,,Governor And Lieutenant Governor,,,,7
,Martina White,Mike Doyle,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,7
Martina White,7,0,84,135,1,0,7
Mike Doyle,,0,96,1,1,0,7
Tom Wolf,,,3,0,0,0,7
Scott R Wagner,,,,2,0,0,7
Ken V Krawchuk,,,,,0,0,7
Paul Glover,,,,,,0,7
