col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Governor And Lieutenant Governor,,,,United States Senator,,,,All
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,All
Tom Wolf,139,0,0,0,"8,359",456,20,43,All
Scott R Wagner,,47,0,0,282,"5,962",14,9,All
Ken V Krawchuk,,,1,0,20,16,52,6,All
Paul Glover,,,,0,26,19,5,15,All
Bob Casey Jr,,,,,126,0,0,0,All
Lou Barletta,,,,,,68,0,0,All
Dale R Kerns Jr,,,,,,,0,0,All
Neal Gale,,,,,,,,1,All
Total,"9,017","6,314",95,65,"8,813","6,521",91,74,All
,Governor And Lieutenant Governor,,,,United States Senator,,,,1
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,1
Tom Wolf,2,0,0,0,152,8,0,0,1
Scott R Wagner,,0,0,0,2,46,0,0,1
Ken V Krawchuk,,,0,0,0,1,1,0,1
Paul Glover,,,,0,0,0,0,0,1
Bob Casey Jr,,,,,1,0,0,0,1
Lou Barletta,,,,,,0,0,0,1
Dale R Kerns Jr,,,,,,,0,0,1
Neal Gale,,,,,,,,0,1
Total,162,48,2,0,155,55,1,0,1
,Governor And Lieutenant Governor,,,,United States Senator,,,,2
,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,2
Tom Wolf,3,0,0,0,91,5,0,0,2
Scott R Wagner,,0,0,0,2,39,0,0,2
Paul Glover,,,0,0,0,1,0,0,2
Ken V Krawchuk,,,,0,0,0,0,0,2
Bob Casey Jr,,,,,4,0,0,0,2
Lou Barletta,,,,,,0,0,0,2
Dale R Kerns Jr,,,,,,,0,0,2
Neal Gale,,,,,,,,0,2
Total,99,41,1,0,97,45,0,0,2
,Governor And Lieutenant Governor,,,,United States Senator,,,,3
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,3
Tom Wolf,4,0,0,0,291,14,2,1,3
Scott R Wagner,,1,0,0,5,176,0,0,3
Ken V Krawchuk,,,0,0,0,3,0,0,3
Paul Glover,,,,0,1,0,1,0,3
Bob Casey Jr,,,,,6,0,0,0,3
Lou Barletta,,,,,,1,0,0,3
Neal Gale,,,,,,,0,0,3
Dale R Kerns Jr,,,,,,,,0,3
Total,312,182,3,2,303,194,3,1,3
,United States Senator,,,,Governor And Lieutenant Governor,,,,4
,Lou Barletta,Bob Casey Jr,Neal Gale,Dale R Kerns Jr,Scott R Wagner,Tom Wolf,Paul Glover,Ken V Krawchuk,4
Lou Barletta,1,0,0,0,230,28,0,0,4
Bob Casey Jr,,2,0,0,17,170,2,0,4
Neal Gale,,,0,0,2,3,1,0,4
Dale R Kerns Jr,,,,0,1,2,0,0,4
Scott R Wagner,,,,,1,0,0,0,4
Tom Wolf,,,,,,5,0,0,4
Paul Glover,,,,,,,0,0,4
Ken V Krawchuk,,,,,,,,0,4
Total,259,191,6,3,251,208,3,0,4
,Governor And Lieutenant Governor,,,,United States Senator,,,,5
