col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator,,,,Representative In The General Assembly 177th District,,All
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,All
Bob Casey Jr,48,0,0,0,"2,532",238,All
Lou Barletta,,21,0,0,69,"1,069",All
Dale R Kerns Jr,,,2,0,14,17,All
Neal Gale,,,,1,23,8,All
Joe Hohenstein,,,,,28,0,All
Patty Pat Kozlowski,,,,,,20,All
Total,"2,818","1,159",33,32,"2,666","1,352",All
,United States Senator,,,,Representative In The General Assembly 177th District,,1
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,1
Bob Casey Jr,4,0,0,0,190,16,1
Lou Barletta,,1,0,0,3,56,1
Neal Gale,,,0,0,3,0,1
Dale R Kerns Jr,,,,0,0,0,1
Joe Hohenstein,,,,,1,0,1
Patty Pat Kozlowski,,,,,,1,1
Total,210,60,3,0,197,73,1
,United States Senator,,,,Representative In The General Assembly 177th District,,2
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,2
Bob Casey Jr,1,0,0,0,263,16,2
Lou Barletta,,0,0,0,1,54,2
Neal Gale,,,1,0,2,1,2
Dale R Kerns Jr,,,,0,0,0,2
Joe Hohenstein,,,,,5,0,2
Patty Pat Kozlowski,,,,,,0,2
Total,280,55,4,0,271,71,2
,United States Senator,,,,Representative In The General Assembly 177th District,,3
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,3
Bob Casey Jr,3,0,0,0,199,15,3
Lou Barletta,,2,0,0,6,55,3
Dale R Kerns Jr,,,0,0,2,4,3
Neal Gale,,,,0,0,2,3
Joe Hohenstein,,,,,3,0,3
Patty Pat Kozlowski,,,,,,3,3
Total,217,63,6,2,210,79,3
,United States Senator,,,,Representative In The General Assembly 177th District,,6
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,6
Bob Casey Jr,2,0,0,0,179,12,6
Lou Barletta,,2,0,0,3,64,6
Dale R Kerns Jr,,,0,0,1,1,6
Neal Gale,,,,0,1,0,6
Joe Hohenstein,,,,,0,0,6
Patty Pat Kozlowski,,,,,,1,6
Total,193,69,2,1,184,78,6
,United States Senator,,,,Representative In The General Assembly 177th District,,8
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,8
Bob Casey Jr,3,0,0,0,128,16,8
Lou Barletta,,1,0,0,5,61,8
Dale R Kerns Jr,,,1,0,1,4,8
Neal Gale,,,,0,3,0,8
Joe Hohenstein,,,,,3,0,8
Patty Pat Kozlowski,,,,,,3,8
Total,147,67,6,3,140,84,8
,United States Senator,,,,Representative In The General Assembly 177th District,,11
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,11
Bob Casey Jr,7,0,0,0,131,24,11
Lou Barletta,,1,0,0,10,64,11
Neal Gale,,,0,0,0,1,11
Dale R Kerns Jr,,,,0,0,0,11
Joe Hohenstein,,,,,0,0,11
Patty Pat Kozlowski,,,,,,1,11
Total,162,75,1,0,141,90,11
,United States Senator,,,,Representative In The General Assembly 177th District,,12
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,12
Bob Casey Jr,2,0,0,0,125,9,12
Lou Barletta,,4,0,0,1,75,12
Dale R Kerns Jr,,,0,0,0,1,12
Neal Gale,,,,0,1,0,12
Joe Hohenstein,,,,,1,0,12
Patty Pat Kozlowski,,,,,,1,12
Total,136,80,1,1,128,86,12
,United States Senator,,,,Representative In The General Assembly 177th District,,18
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,18
Bob Casey Jr,4,0,0,0,117,12,18
Lou Barletta,,2,0,0,4,64,18
Neal Gale,,,0,0,2,1,18
Dale R Kerns Jr,,,,0,0,1,18
Joe Hohenstein,,,,,1,0,18
Patty Pat Kozlowski,,,,,,1,18
Total,133,70,3,1,124,79,18
,United States Senator,,,,Representative In The General Assembly 177th District,,19
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,19
Bob Casey Jr,3,0,0,0,84,12,19
Lou Barletta,,0,0,0,4,63,19
Dale R Kerns Jr,,,1,0,0,1,19
Neal Gale,,,,0,0,0,19
Joe Hohenstein,,,,,0,0,19
Patty Pat Kozlowski,,,,,,3,19
Total,99,67,2,0,88,79,19
,United States Senator,,,,Representative In The General Assembly 177th District,,20
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,20
Bob Casey Jr,1,0,0,0,113,9,20
Lou Barletta,,0,0,0,3,62,20
Dale R Kerns Jr,,,0,0,0,2,20
Neal Gale,,,,0,1,0,20
Joe Hohenstein,,,,,0,0,20
Patty Pat Kozlowski,,,,,,0,20
Total,123,65,2,1,117,73,20
,United States Senator,,,,Representative In The General Assembly 177th District,,21
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,21
Bob Casey Jr,2,0,0,0,140,15,21
Lou Barletta,,2,0,0,5,72,21
Neal Gale,,,0,0,2,0,21
Dale R Kerns Jr,,,,0,0,1,21
Joe Hohenstein,,,,,0,0,21
Patty Pat Kozlowski,,,,,,1,21
Total,157,79,2,1,147,89,21
,Representative In The General Assembly 177th District,,United States Senator,,,,22
,Joe Hohenstein,Patty Pat Kozlowski,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,22
Joe Hohenstein,3,0,113,6,1,0,22
Patty Pat Kozlowski,,1,7,42,0,0,22
Bob Casey Jr,,,0,0,0,0,22
Lou Barletta,,,,1,0,0,22
Dale R Kerns Jr,,,,,0,0,22
Neal Gale,,,,,,0,22
Total,123,50,120,49,1,0,22
,United States Senator,,,,Representative In The General Assembly 177th District,,23
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,23
Bob Casey Jr,2,0,0,0,91,16,23
Lou Barletta,,0,0,0,0,50,23
Neal Gale,,,0,0,2,0,23
Dale R Kerns Jr,,,,0,0,0,23
Joe Hohenstein,,,,,3,0,23
Patty Pat Kozlowski,,,,,,1,23
Total,109,50,2,0,96,67,23
,United States Senator,,,,Representative In The General Assembly 177th District,,24
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,24
Bob Casey Jr,2,0,0,0,165,13,24
Lou Barletta,,0,0,0,5,88,24
Neal Gale,,,0,0,1,1,24
Dale R Kerns Jr,,,,0,1,0,24
Joe Hohenstein,,,,,0,0,24
Patty Pat Kozlowski,,,,,,2,24
Total,180,93,2,1,172,104,24
,United States Senator,,,,Representative In The General Assembly 177th District,,25
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,25
Bob Casey Jr,6,0,0,0,180,15,25
Lou Barletta,,3,0,0,3,49,25
Dale R Kerns Jr,,,0,0,3,1,25
Neal Gale,,,,0,2,1,25
Joe Hohenstein,,,,,3,0,25
Patty Pat Kozlowski,,,,,,0,25
Total,201,55,4,3,191,66,25
,United States Senator,,,,Representative In The General Assembly 177th District,,27
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,27
Bob Casey Jr,3,0,0,0,147,9,27
Lou Barletta,,1,0,0,5,65,27
Dale R Kerns Jr,,,0,0,1,0,27
Neal Gale,,,,0,1,0,27
Joe Hohenstein,,,,,3,0,27
Patty Pat Kozlowski,,,,,,1,27
Total,159,71,1,1,157,75,27
,United States Senator,,,,Representative In The General Assembly 177th District,,29
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,29
Bob Casey Jr,3,0,0,0,167,22,29
Lou Barletta,,1,0,0,5,85,29
Dale R Kerns Jr,,,0,0,4,1,29
Neal Gale,,,,0,2,1,29
Joe Hohenstein,,,,,2,0,29
Patty Pat Kozlowski,,,,,,0,29
Total,192,91,5,3,180,109,29
