col_1,col_2,col_3,col_4,division
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,All
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,All
Dwight Evans,32,0,"2,041",All
Bryan E Leib,,22,12,All
Rosita C Youngblood,,,12,All
Total,"2,073",34,"2,065",All
,Representative In The General Assembly 198th District,Representative In Congress 3rd District,,4
,Rosita C Youngblood,Dwight Evans,Bryan E Leib,4
Rosita C Youngblood,4,98,2,4
Dwight Evans,,3,0,4
Bryan E Leib,,,4,4
Total,104,101,6,4
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,5
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,5
Dwight Evans,1,0,197,5
Bryan E Leib,,2,0,5
Rosita C Youngblood,,,0,5
Total,198,2,197,5
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,6
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,6
Dwight Evans,5,0,143,6
Bryan E Leib,,2,0,6
Rosita C Youngblood,,,2,6
Total,148,2,145,6
,Representative In The General Assembly 198th District,Representative In Congress 3rd District,,9
,Rosita C Youngblood,Dwight Evans,Bryan E Leib,9
Rosita C Youngblood,2,284,3,9
Dwight Evans,,4,0,9
Bryan E Leib,,,2,9
Total,289,288,5,9
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,10
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,10
Dwight Evans,4,0,178,10
Bryan E Leib,,0,0,10
Rosita C Youngblood,,,0,10
Total,182,0,178,10
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,12
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,12
Dwight Evans,4,0,154,12
Bryan E Leib,,3,2,12
Rosita C Youngblood,,,0,12
Total,158,5,156,12
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,14
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,14
Dwight Evans,2,0,225,14
Bryan E Leib,,3,0,14
Rosita C Youngblood,,,1,14
Total,227,3,226,14
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,15
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,15
Dwight Evans,2,0,116,15
Bryan E Leib,,3,0,15
Rosita C Youngblood,,,1,15
Total,118,3,117,15
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,16
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,16
Dwight Evans,2,0,252,16
Bryan E Leib,,2,2,16
Rosita C Youngblood,,,0,16
Total,254,4,254,16
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,17
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,17
Dwight Evans,2,0,172,17
Bryan E Leib,,0,1,17
Rosita C Youngblood,,,1,17
Total,174,1,174,17
,Representative In Congress 3rd District,,Representative In The General Assembly 198th District,18
,Dwight Evans,Bryan E Leib,Rosita C Youngblood,18
Dwight Evans,3,0,222,18
Bryan E Leib,,1,2,18
Rosita C Youngblood,,,1,18
Total,225,3,225,18
