col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 179th District,Governor And Lieutenant Governor,,,,All
,Jason T Dawkins,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,All
Jason T Dawkins,2,256,5,0,0,All
Tom Wolf,,5,0,0,0,All
Scott R Wagner,,,12,0,0,All
Ken V Krawchuk,,,,0,0,All
Paul Glover,,,,,0,All
Total,263,261,17,0,0,All
,Representative In The General Assembly 179th District,Governor And Lieutenant Governor,,,,1
,Jason T Dawkins,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,1
Jason T Dawkins,2,256,5,0,0,1
Tom Wolf,,5,0,0,0,1
Scott R Wagner,,,12,0,0,1
Ken V Krawchuk,,,,0,0,1
Paul Glover,,,,,0,1
Total,263,261,17,0,0,1
