col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator,,,,Representative In Congress 3rd District,,All
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Dwight Evans,Bryan E Leib,All
Bob Casey Jr,110,0,0,0,"6,026",131,All
Lou Barletta,,17,0,0,39,"1,054",All
Neal Gale,,,4,0,68,9,All
Dale R Kerns Jr,,,,0,15,37,All
Dwight Evans,,,,,21,0,All
Bryan E Leib,,,,,,7,All
Total,"6,267","1,110",81,52,"6,169","1,238",All
,United States Senator,,,,Representative In Congress 3rd District,,1
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Dwight Evans,Bryan E Leib,1
Bob Casey Jr,5,0,0,0,250,4,1
Lou Barletta,,1,0,0,0,44,1
Neal Gale,,,0,0,5,0,1
Dale R Kerns Jr,,,,0,1,0,1
Dwight Evans,,,,,0,0,1
Bryan E Leib,,,,,,0,1
Total,259,45,5,1,256,48,1
,United States Senator,,,,Representative In Congress 3rd District,,2
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Dwight Evans,Bryan E Leib,2
Bob Casey Jr,1,0,0,0,320,9,2
Lou Barletta,,0,0,0,4,54,2
Neal Gale,,,1,0,5,1,2
Dale R Kerns Jr,,,,0,0,2,2
Dwight Evans,,,,,0,0,2
Bryan E Leib,,,,,,0,2
Total,330,58,7,2,329,66,2
,United States Senator,,,,Representative In Congress 3rd District,,3
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Dwight Evans,Bryan E Leib,3
Bob Casey Jr,14,0,0,0,333,7,3
Lou Barletta,,4,0,0,3,90,3
Neal Gale,,,1,0,1,2,3
Dale R Kerns Jr,,,,0,1,1,3
Dwight Evans,,,,,0,0,3
Bryan E Leib,,,,,,1,3
Total,354,97,4,2,338,101,3
,Representative In Congress 3rd District,,United States Senator,,,,4
,Dwight Evans,Bryan E Leib,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,4
Dwight Evans,0,0,290,4,6,1,4
Bryan E Leib,,0,4,82,0,4,4
Bob Casey Jr,,,4,0,0,0,4
Lou Barletta,,,,3,0,0,4
Neal Gale,,,,,1,0,4
Dale R Kerns Jr,,,,,,0,4
Total,301,90,298,89,7,5,4
,United States Senator,,,,Representative In Congress 3rd District,,5
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Dwight Evans,Bryan E Leib,5
Bob Casey Jr,6,0,0,0,161,0,5
Lou Barletta,,0,0,0,2,18,5
Dale R Kerns Jr,,,0,0,0,3,5
Neal Gale,,,,0,2,0,5
Dwight Evans,,,,,1,0,5
Bryan E Leib,,,,,,0,5
Total,167,20,3,2,166,21,5
,United States Senator,,,,Representative In Congress 3rd District,,6
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Dwight Evans,Bryan E Leib,6
Bob Casey Jr,0,0,0,0,241,8,6
Lou Barletta,,0,0,0,0,23,6
Neal Gale,,,0,0,2,0,6
Dale R Kerns Jr,,,,0,0,1,6
Dwight Evans,,,,,1,0,6
Bryan E Leib,,,,,,0,6
Total,249,23,2,1,244,32,6
,United States Senator,,,,Representative In Congress 3rd District,,7
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Dwight Evans,Bryan E Leib,7
Bob Casey Jr,4,0,0,0,203,2,7
Lou Barletta,,1,0,0,0,22,7
Dale R Kerns Jr,,,0,0,1,0,7
Neal Gale,,,,0,1,0,7
Dwight Evans,,,,,2,0,7
Bryan E Leib,,,,,,0,7
Total,209,23,1,1,207,24,7
,United States Senator,,,,Representative In Congress 3rd District,,8
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Dwight Evans,Bryan E Leib,8
Bob Casey Jr,6,0,0,0,251,2,8
Lou Barletta,,0,0,0,0,31,8
Dale R Kerns Jr,,,0,0,2,2,8
Neal Gale,,,,0,2,2,8
Dwight Evans,,,,,0,0,8
Bryan E Leib,,,,,,1,8
Total,259,31,4,4,255,38,8
