col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,All
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,All
Robert A Brady,13,0,685,49,All
Megan Rath,,2,27,213,All
Mike Driscoll,,,11,0,All
Mike Tomlinson,,,,6,All
Total,747,242,723,268,All
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,4
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,4
Robert A Brady,3,0,126,13,4
Megan Rath,,0,8,44,4
Mike Driscoll,,,2,0,4
Mike Tomlinson,,,,1,4
Total,142,52,136,58,4
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,5
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,5
Robert A Brady,3,0,143,11,5
Megan Rath,,0,3,30,5
Mike Driscoll,,,2,0,5
Mike Tomlinson,,,,1,5
Total,157,33,148,42,5
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,7
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,7
Robert A Brady,3,0,172,15,7
Megan Rath,,0,7,50,7
Mike Driscoll,,,5,0,7
Mike Tomlinson,,,,3,7
Total,190,57,184,68,7
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,26
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,26
Robert A Brady,3,0,135,6,26
Megan Rath,,1,3,31,26
Mike Driscoll,,,1,0,26
Mike Tomlinson,,,,1,26
Total,144,35,139,38,26
,Representative In The General Assembly 173rd District,,Representative In Congress 1st District,,28
,Mike Driscoll,Mike Tomlinson,Robert A Brady,Megan Rath,28
Mike Driscoll,1,0,109,6,28
Mike Tomlinson,,0,4,58,28
Robert A Brady,,,1,0,28
Megan Rath,,,,1,28
Total,116,62,114,65,28
