col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,All
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,All
Robert A Brady,48,0,"2,282",86,All
Megan Rath,,7,84,436,All
Christine M Tartaglione,,,30,0,All
John Jenkins,,,,4,All
Total,"2,416",527,"2,396",526,All
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,1
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,1
Christine M Tartaglione,3,0,128,2,1
John Jenkins,,0,2,15,1
Robert A Brady,,,3,0,1
Megan Rath,,,,0,1
Total,133,17,133,17,1
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,2
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,2
Robert A Brady,1,0,34,1,2
Megan Rath,,0,1,7,2
Christine M Tartaglione,,,0,0,2
John Jenkins,,,,0,2
Total,36,8,35,8,2
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,3
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,3
Christine M Tartaglione,2,0,121,3,3
John Jenkins,,0,2,15,3
Robert A Brady,,,2,0,3
Megan Rath,,,,0,3
Total,126,17,125,18,3
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,4
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,4
Robert A Brady,2,0,201,4,4
Megan Rath,,1,3,42,4
Christine M Tartaglione,,,0,0,4
John Jenkins,,,,0,4
Total,207,46,204,46,4
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,5
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,5
Christine M Tartaglione,2,0,167,4,5
John Jenkins,,0,3,24,5
Robert A Brady,,,3,0,5
Megan Rath,,,,1,5
Total,173,27,173,29,5
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,6
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,6
Christine M Tartaglione,3,0,108,7,6
John Jenkins,,0,3,20,6
Robert A Brady,,,0,0,6
Megan Rath,,,,0,6
Total,118,23,111,27,6
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,8
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,8
Christine M Tartaglione,6,0,128,7,8
John Jenkins,,1,1,18,8
Robert A Brady,,,1,0,8
Megan Rath,,,,1,8
Total,141,20,130,26,8
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,9
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,9
Christine M Tartaglione,1,0,108,5,9
John Jenkins,,0,3,11,9
Robert A Brady,,,3,0,9
Megan Rath,,,,0,9
Total,114,14,114,16,9
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,10
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,10
Robert A Brady,1,0,65,3,10
Megan Rath,,0,1,12,10
Christine M Tartaglione,,,0,0,10
John Jenkins,,,,0,10
Total,69,13,66,15,10
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,11
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,11
Christine M Tartaglione,3,0,174,6,11
John Jenkins,,0,3,21,11
Robert A Brady,,,4,0,11
Megan Rath,,,,1,11
Total,183,24,181,28,11
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,12
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,12
Christine M Tartaglione,1,0,94,5,12
John Jenkins,,1,3,13,12
Robert A Brady,,,1,0,12
Megan Rath,,,,1,12
Total,100,17,98,19,12
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,13
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,13
Robert A Brady,4,0,143,12,13
Megan Rath,,0,9,26,13
Christine M Tartaglione,,,3,0,13
John Jenkins,,,,1,13
Total,159,35,155,39,13
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,14
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,14
Robert A Brady,1,0,157,14,14
Megan Rath,,0,4,50,14
Christine M Tartaglione,,,2,0,14
John Jenkins,,,,0,14
Total,172,54,163,64,14
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,15
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,15
Robert A Brady,5,0,135,8,15
Megan Rath,,0,10,40,15
Christine M Tartaglione,,,2,0,15
John Jenkins,,,,0,15
Total,148,50,147,48,15
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,16
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,16
Robert A Brady,4,0,175,9,16
Megan Rath,,1,4,52,16
Christine M Tartaglione,,,1,0,16
John Jenkins,,,,1,16
Total,188,57,180,62,16
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,17
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,17
Robert A Brady,7,0,115,2,17
Megan Rath,,0,6,28,17
Christine M Tartaglione,,,0,0,17
John Jenkins,,,,0,17
Total,124,34,121,30,17
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,18
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,18
Robert A Brady,2,0,103,5,18
Megan Rath,,1,3,24,18
Christine M Tartaglione,,,0,0,18
John Jenkins,,,,0,18
Total,110,28,106,29,18
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,19
