col_1,col_2,col_3,col_4,division
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,All
,Tom Wolf,Tom Corbett,Ronald Granville Waters,All
Tom Wolf,197,0,"5,465",All
Tom Corbett,,36,46,All
Ronald Granville Waters,,,32,All
Total,"5,662",82,"5,543",All
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,1
,Tom Wolf,Tom Corbett,Ronald Granville Waters,1
Tom Wolf,8,0,211,1
Tom Corbett,,2,1,1
Ronald Granville Waters,,,1,1
Total,219,3,213,1
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,2
,Tom Wolf,Tom Corbett,Ronald Granville Waters,2
Tom Wolf,10,0,226,2
Tom Corbett,,2,5,2
Ronald Granville Waters,,,1,2
Total,236,7,232,2
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,3
,Tom Wolf,Tom Corbett,Ronald Granville Waters,3
Tom Wolf,16,0,271,3
Tom Corbett,,0,3,3
Ronald Granville Waters,,,3,3
Total,287,3,277,3
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,4
,Tom Wolf,Tom Corbett,Ronald Granville Waters,4
Tom Wolf,8,0,269,4
Tom Corbett,,3,1,4
Ronald Granville Waters,,,2,4
Total,277,4,272,4
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,5
,Tom Wolf,Tom Corbett,Ronald Granville Waters,5
Tom Wolf,6,0,190,5
Tom Corbett,,2,0,5
Ronald Granville Waters,,,0,5
Total,196,2,190,5
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,6
,Tom Wolf,Tom Corbett,Ronald Granville Waters,6
Tom Wolf,9,0,244,6
Tom Corbett,,0,2,6
Ronald Granville Waters,,,0,6
Total,253,2,246,6
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,7
,Tom Wolf,Tom Corbett,Ronald Granville Waters,7
Tom Wolf,6,0,212,7
Tom Corbett,,3,4,7
Ronald Granville Waters,,,1,7
Total,218,7,217,7
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,8
,Tom Wolf,Tom Corbett,Ronald Granville Waters,8
Tom Wolf,10,0,227,8
Tom Corbett,,3,0,8
Ronald Granville Waters,,,3,8
Total,237,3,230,8
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,9
,Tom Wolf,Tom Corbett,Ronald Granville Waters,9
Tom Wolf,10,0,298,9
Tom Corbett,,2,2,9
Ronald Granville Waters,,,3,9
Total,308,4,303,9
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,10
,Tom Wolf,Tom Corbett,Ronald Granville Waters,10
Tom Wolf,7,0,256,10
Tom Corbett,,0,0,10
Ronald Granville Waters,,,3,10
Total,263,0,259,10
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,11
,Tom Wolf,Tom Corbett,Ronald Granville Waters,11
Tom Wolf,9,0,294,11
Tom Corbett,,1,1,11
Ronald Granville Waters,,,3,11
Total,303,2,298,11
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,12
,Tom Wolf,Tom Corbett,Ronald Granville Waters,12
Tom Wolf,5,0,251,12
Tom Corbett,,0,3,12
Ronald Granville Waters,,,1,12
Total,256,3,255,12
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,13
,Tom Wolf,Tom Corbett,Ronald Granville Waters,13
Tom Wolf,13,0,206,13
Tom Corbett,,2,3,13
Ronald Granville Waters,,,1,13
Total,219,5,210,13
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,14
,Tom Wolf,Tom Corbett,Ronald Granville Waters,14
Tom Wolf,7,0,289,14
Tom Corbett,,5,1,14
Ronald Granville Waters,,,0,14
Total,296,6,290,14
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,15
,Tom Wolf,Tom Corbett,Ronald Granville Waters,15
Tom Wolf,8,0,258,15
Tom Corbett,,0,2,15
Ronald Granville Waters,,,3,15
Total,266,2,263,15
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,16
,Tom Wolf,Tom Corbett,Ronald Granville Waters,16
Tom Wolf,12,0,289,16
Tom Corbett,,1,2,16
Ronald Granville Waters,,,3,16
Total,301,3,294,16
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,17
,Tom Wolf,Tom Corbett,Ronald Granville Waters,17
Tom Wolf,12,0,284,17
Tom Corbett,,1,3,17
Ronald Granville Waters,,,0,17
Total,296,4,287,17
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,18
,Tom Wolf,Tom Corbett,Ronald Granville Waters,18
Tom Wolf,7,0,289,18
Tom Corbett,,0,3,18
Ronald Granville Waters,,,0,18
Total,296,3,292,18
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,19
,Tom Wolf,Tom Corbett,Ronald Granville Waters,19
Tom Wolf,12,0,335,19
Tom Corbett,,0,5,19
Ronald Granville Waters,,,0,19
Total,347,5,340,19
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,20
,Tom Wolf,Tom Corbett,Ronald Granville Waters,20
Tom Wolf,11,0,199,20
Tom Corbett,,6,3,20
Ronald Granville Waters,,,3,20
Total,210,9,205,20
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,21
,Tom Wolf,Tom Corbett,Ronald Granville Waters,21
Tom Wolf,8,0,174,21
Tom Corbett,,2,1,21
Ronald Granville Waters,,,0,21
Total,182,3,175,21
,Governor And Lieutenant Governor,,Representative In The General Assembly 191st District,22
,Tom Wolf,Tom Corbett,Ronald Granville Waters,22
Tom Wolf,3,0,193,22
Tom Corbett,,1,1,22
Ronald Granville Waters,,,1,22
Total,196,2,195,22
