col_1,col_2,col_3,col_4,division
,Governor And Lieutenant Governor,,Representative In The General Assembly 175th District,All
,Tom Wolf,Tom Corbett,Michael H O Brien,All
Tom Wolf,61,0,729,All
Tom Corbett,,71,45,All
Michael H O Brien,,,12,All
Total,790,116,786,All
,Representative In The General Assembly 175th District,Governor And Lieutenant Governor,,9
,Michael H O Brien,Tom Wolf,Tom Corbett,9
Michael H O Brien,1,67,8,9
Tom Wolf,,5,0,9
Tom Corbett,,,11,9
Total,76,72,19,9
,Governor And Lieutenant Governor,,Representative In The General Assembly 175th District,13
,Tom Wolf,Tom Corbett,Michael H O Brien,13
Tom Wolf,7,0,88,13
Tom Corbett,,4,2,13
Michael H O Brien,,,2,13
Total,95,6,92,13
,Governor And Lieutenant Governor,,Representative In The General Assembly 175th District,14
,Tom Wolf,Tom Corbett,Michael H O Brien,14
Tom Wolf,5,0,50,14
Tom Corbett,,3,3,14
Michael H O Brien,,,1,14
Total,55,6,54,14
,Representative In The General Assembly 175th District,Governor And Lieutenant Governor,,15
,Michael H O Brien,Tom Wolf,Tom Corbett,15
Michael H O Brien,0,60,4,15
Tom Wolf,,2,0,15
Tom Corbett,,,4,15
Total,64,62,8,15
,Governor And Lieutenant Governor,,Representative In The General Assembly 175th District,16
,Tom Wolf,Tom Corbett,Michael H O Brien,16
Tom Wolf,6,0,56,16
Tom Corbett,,3,3,16
Michael H O Brien,,,0,16
Total,62,6,59,16
,Governor And Lieutenant Governor,,Representative In The General Assembly 175th District,17
,Tom Wolf,Tom Corbett,Michael H O Brien,17
Tom Wolf,3,0,59,17
Tom Corbett,,5,1,17
Michael H O Brien,,,0,17
Total,62,6,60,17
,Representative In The General Assembly 175th District,Governor And Lieutenant Governor,,18
,Michael H O Brien,Tom Wolf,Tom Corbett,18
Michael H O Brien,1,81,7,18
Tom Wolf,,3,0,18
Tom Corbett,,,9,18
Total,89,84,16,18
,Representative In The General Assembly 175th District,Governor And Lieutenant Governor,,19
,Michael H O Brien,Tom Wolf,Tom Corbett,19
Michael H O Brien,1,67,8,19
Tom Wolf,,9,0,19
Tom Corbett,,,6,19
Total,76,76,14,19
,Governor And Lieutenant Governor,,Representative In The General Assembly 175th District,20
,Tom Wolf,Tom Corbett,Michael H O Brien,20
Tom Wolf,4,0,56,20
Tom Corbett,,3,2,20
Michael H O Brien,,,1,20
Total,60,5,59,20
,Governor And Lieutenant Governor,,Representative In The General Assembly 175th District,21
,Tom Wolf,Tom Corbett,Michael H O Brien,21
Tom Wolf,9,0,65,21
Tom Corbett,,4,2,21
Michael H O Brien,,,3,21
Total,74,6,70,21
,Governor And Lieutenant Governor,,Representative In The General Assembly 175th District,24
,Tom Wolf,Tom Corbett,Michael H O Brien,24
Tom Wolf,8,0,80,24
Tom Corbett,,19,5,24
Michael H O Brien,,,2,24
Total,88,24,87,24
