col_1,col_2,col_3,col_4,division
,Governor And Lieutenant Governor,,Representative In The General Assembly 202nd District,All
,Tom Wolf,Tom Corbett,Mark B Cohen,All
Tom Wolf,96,0,"1,588",All
Tom Corbett,,133,75,All
Mark B Cohen,,,8,All
Total,"1,684",208,"1,671",All
,Governor And Lieutenant Governor,,Representative In The General Assembly 202nd District,2
,Tom Wolf,Tom Corbett,Mark B Cohen,2
Tom Wolf,7,0,163,2
Tom Corbett,,7,5,2
Mark B Cohen,,,0,2
Total,170,12,168,2
,Representative In The General Assembly 202nd District,Governor And Lieutenant Governor,,3
,Mark B Cohen,Tom Wolf,Tom Corbett,3
Mark B Cohen,0,116,6,3
Tom Wolf,,6,0,3
Tom Corbett,,,3,3
Total,122,122,9,3
,Governor And Lieutenant Governor,,Representative In The General Assembly 202nd District,4
,Tom Wolf,Tom Corbett,Mark B Cohen,4
Tom Wolf,9,0,140,4
Tom Corbett,,7,4,4
Mark B Cohen,,,0,4
Total,149,11,144,4
,Governor And Lieutenant Governor,,Representative In The General Assembly 202nd District,5
,Tom Wolf,Tom Corbett,Mark B Cohen,5
Tom Wolf,8,0,110,5
Tom Corbett,,13,0,5
Mark B Cohen,,,2,5
Total,118,13,112,5
,Representative In The General Assembly 202nd District,Governor And Lieutenant Governor,,6
,Mark B Cohen,Tom Wolf,Tom Corbett,6
Mark B Cohen,0,108,9,6
Tom Wolf,,9,0,6
Tom Corbett,,,4,6
Total,117,117,13,6
,Governor And Lieutenant Governor,,Representative In The General Assembly 202nd District,7
,Tom Wolf,Tom Corbett,Mark B Cohen,7
Tom Wolf,8,0,114,7
Tom Corbett,,10,5,7
Mark B Cohen,,,1,7
Total,122,15,120,7
,Representative In The General Assembly 202nd District,Governor And Lieutenant Governor,,8
,Mark B Cohen,Tom Wolf,Tom Corbett,8
Mark B Cohen,2,114,7,8
Tom Wolf,,5,0,8
Tom Corbett,,,13,8
Total,123,119,20,8
,Governor And Lieutenant Governor,,Representative In The General Assembly 202nd District,9
,Tom Wolf,Tom Corbett,Mark B Cohen,9
Tom Wolf,14,0,128,9
Tom Corbett,,12,5,9
Mark B Cohen,,,1,9
Total,142,17,134,9
,Representative In The General Assembly 202nd District,Governor And Lieutenant Governor,,11
,Mark B Cohen,Tom Wolf,Tom Corbett,11
Mark B Cohen,1,93,4,11
Tom Wolf,,4,0,11
Tom Corbett,,,5,11
Total,98,97,9,11
,Governor And Lieutenant Governor,,Representative In The General Assembly 202nd District,12
,Tom Wolf,Tom Corbett,Mark B Cohen,12
Tom Wolf,11,0,90,12
Tom Corbett,,9,6,12
Mark B Cohen,,,0,12
Total,101,15,96,12
,Governor And Lieutenant Governor,,Representative In The General Assembly 202nd District,13
,Tom Wolf,Tom Corbett,Mark B Cohen,13
Tom Wolf,3,0,105,13
Tom Corbett,,12,2,13
Mark B Cohen,,,0,13
Total,108,14,107,13
,Representative In The General Assembly 202nd District,Governor And Lieutenant Governor,,16
,Mark B Cohen,Tom Wolf,Tom Corbett,16
Mark B Cohen,0,84,4,16
Tom Wolf,,2,0,16
Tom Corbett,,,15,16
Total,88,86,19,16
,Governor And Lieutenant Governor,,Representative In The General Assembly 202nd District,17
,Tom Wolf,Tom Corbett,Mark B Cohen,17
Tom Wolf,5,0,107,17
Tom Corbett,,12,4,17
Mark B Cohen,,,0,17
Total,112,16,111,17
,Representative In The General Assembly 202nd District,Governor And Lieutenant Governor,,18
,Mark B Cohen,Tom Wolf,Tom Corbett,18
Mark B Cohen,1,116,14,18
Tom Wolf,,5,0,18
Tom Corbett,,,11,18
Total,131,121,25,18
