col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,All
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,All
Robert A Brady,74,0,"3,164",305,All
Megan Rath,,10,151,"1,294",All
Christine M Tartaglione,,,44,0,All
John Jenkins,,,,18,All
Total,"3,543","1,455","3,359","1,617",All
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,1
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,1
Robert A Brady,1,0,107,26,1
Megan Rath,,0,0,49,1
Christine M Tartaglione,,,1,0,1
John Jenkins,,,,1,1
Total,134,49,108,76,1
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,2
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,2
Robert A Brady,6,0,134,11,2
Megan Rath,,0,9,36,2
Christine M Tartaglione,,,4,0,2
John Jenkins,,,,0,2
Total,151,45,147,47,2
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,3
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,3
Robert A Brady,0,0,107,7,3
Megan Rath,,0,4,35,3
Christine M Tartaglione,,,0,0,3
John Jenkins,,,,1,3
Total,114,39,111,43,3
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,4
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,4
Robert A Brady,6,0,123,13,4
Megan Rath,,1,5,46,4
Christine M Tartaglione,,,3,0,4
John Jenkins,,,,1,4
Total,142,52,131,60,4
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,5
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,5
Robert A Brady,3,0,149,5,5
Megan Rath,,0,2,31,5
Christine M Tartaglione,,,1,0,5
John Jenkins,,,,1,5
Total,157,33,152,37,5
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,6
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,6
Christine M Tartaglione,1,0,109,8,6
John Jenkins,,0,5,50,6
Robert A Brady,,,1,0,6
Megan Rath,,,,0,6
Total,118,55,115,58,6
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,7
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,7
Christine M Tartaglione,6,0,176,9,7
John Jenkins,,1,11,48,7
Robert A Brady,,,3,0,7
Megan Rath,,,,0,7
Total,191,60,190,57,7
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,8
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,8
Robert A Brady,3,0,101,17,8
Megan Rath,,0,6,53,8
Christine M Tartaglione,,,2,0,8
John Jenkins,,,,1,8
Total,121,59,109,71,8
,Senator In The General Assembly 2nd District,,Representative In Congress 1st District,,9
,Christine M Tartaglione,John Jenkins,Robert A Brady,Megan Rath,9
Christine M Tartaglione,0,0,93,8,9
John Jenkins,,0,4,31,9
Robert A Brady,,,4,0,9
Megan Rath,,,,0,9
Total,101,35,101,39,9
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,10
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,10
Robert A Brady,3,0,92,5,10
Megan Rath,,0,0,24,10
Christine M Tartaglione,,,4,0,10
John Jenkins,,,,0,10
Total,100,24,96,29,10
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,11
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,11
Robert A Brady,1,0,114,21,11
Megan Rath,,0,9,43,11
Christine M Tartaglione,,,1,0,11
John Jenkins,,,,1,11
Total,136,52,124,65,11
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,12
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,12
Robert A Brady,3,0,100,8,12
Megan Rath,,1,8,77,12
Christine M Tartaglione,,,1,0,12
John Jenkins,,,,1,12
Total,111,86,109,86,12
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,13
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,13
Robert A Brady,2,0,101,12,13
Megan Rath,,1,5,58,13
Christine M Tartaglione,,,0,0,13
John Jenkins,,,,4,13
Total,115,64,106,74,13
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,14
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,14
Robert A Brady,4,0,103,14,14
Megan Rath,,0,7,40,14
Christine M Tartaglione,,,1,0,14
John Jenkins,,,,0,14
Total,121,47,111,54,14
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,15
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,15
Robert A Brady,3,0,96,13,15
Megan Rath,,1,4,55,15
Christine M Tartaglione,,,1,0,15
John Jenkins,,,,1,15
Total,112,60,101,69,15
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,16
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,16
Robert A Brady,1,0,122,9,16
Megan Rath,,1,5,56,16
Christine M Tartaglione,,,1,0,16
John Jenkins,,,,1,16
Total,132,62,128,66,16
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,17
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,17
Robert A Brady,3,0,121,10,17
Megan Rath,,0,2,44,17
Christine M Tartaglione,,,4,0,17
John Jenkins,,,,0,17
Total,134,46,127,54,17
