col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,All
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,All
Robert A Brady,27,0,"3,296",337,All
Megan Rath,,12,221,"1,197",All
Mike Driscoll,,,79,0,All
Mike Tomlinson,,,,45,All
Total,"3,660","1,430","3,596","1,579",All
,Representative In The General Assembly 173rd District,,Representative In Congress 1st District,,1
,Mike Driscoll,Mike Tomlinson,Robert A Brady,Megan Rath,1
Mike Driscoll,4,0,169,27,1
Mike Tomlinson,,4,20,119,1
Robert A Brady,,,2,0,1
Megan Rath,,,,2,1
Total,200,143,191,148,1
,Representative In The General Assembly 173rd District,,Representative In Congress 1st District,,2
,Mike Driscoll,Mike Tomlinson,Robert A Brady,Megan Rath,2
Mike Driscoll,5,0,174,17,2
Mike Tomlinson,,3,14,92,2
Robert A Brady,,,2,0,2
Megan Rath,,,,0,2
Total,196,109,190,109,2
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,3
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,3
Robert A Brady,1,0,100,9,3
Megan Rath,,0,5,27,3
Mike Driscoll,,,2,0,3
Mike Tomlinson,,,,1,3
Total,110,32,107,37,3
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,4
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,4
Robert A Brady,4,0,304,16,4
Megan Rath,,3,12,70,4
Mike Driscoll,,,2,0,4
Mike Tomlinson,,,,4,4
Total,324,85,318,90,4
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,5
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,5
Robert A Brady,1,0,77,9,5
Megan Rath,,0,2,39,5
Mike Driscoll,,,1,0,5
Mike Tomlinson,,,,3,5
Total,87,41,80,51,5
,Representative In The General Assembly 173rd District,,Representative In Congress 1st District,,6
,Mike Driscoll,Mike Tomlinson,Robert A Brady,Megan Rath,6
Mike Driscoll,0,0,63,4,6
Mike Tomlinson,,0,2,16,6
Robert A Brady,,,1,0,6
Megan Rath,,,,0,6
Total,67,18,66,20,6
,Representative In The General Assembly 173rd District,,Representative In Congress 1st District,,7
,Mike Driscoll,Mike Tomlinson,Robert A Brady,Megan Rath,7
Mike Driscoll,19,0,252,46,7
Mike Tomlinson,,2,17,108,7
Robert A Brady,,,1,0,7
Megan Rath,,,,0,7
Total,317,127,270,154,7
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,8
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,8
Robert A Brady,1,0,88,9,8
Megan Rath,,1,5,37,8
Mike Driscoll,,,1,0,8
Mike Tomlinson,,,,1,8
Total,98,43,94,47,8
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,9
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,9
Robert A Brady,1,0,139,22,9
Megan Rath,,0,7,70,9
Mike Driscoll,,,8,0,9
Mike Tomlinson,,,,1,9
Total,162,77,154,93,9
,Representative In The General Assembly 173rd District,,Representative In Congress 1st District,,10
,Mike Driscoll,Mike Tomlinson,Robert A Brady,Megan Rath,10
Mike Driscoll,3,0,165,21,10
Mike Tomlinson,,0,19,114,10
Robert A Brady,,,0,0,10
Megan Rath,,,,4,10
Total,189,133,184,139,10
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,11
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,11
Robert A Brady,0,0,153,15,11
Megan Rath,,1,10,33,11
Mike Driscoll,,,2,0,11
Mike Tomlinson,,,,2,11
Total,168,44,165,50,11
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,12
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,12
Robert A Brady,1,0,79,3,12
Megan Rath,,0,0,5,12
Mike Driscoll,,,1,0,12
Mike Tomlinson,,,,0,12
Total,83,5,80,8,12
,Representative In The General Assembly 173rd District,,Representative In Congress 1st District,,13
,Mike Driscoll,Mike Tomlinson,Robert A Brady,Megan Rath,13
Mike Driscoll,1,0,88,4,13
Mike Tomlinson,,1,3,13,13
Robert A Brady,,,0,0,13
Megan Rath,,,,0,13
Total,93,17,91,17,13
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,14
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,14
Robert A Brady,1,0,75,6,14
Megan Rath,,0,0,9,14
Mike Driscoll,,,0,0,14
Mike Tomlinson,,,,4,14
Total,82,9,75,19,14
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,15
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,15
Robert A Brady,0,0,93,16,15
Megan Rath,,0,2,10,15
Mike Driscoll,,,3,0,15
Mike Tomlinson,,,,2,15
Total,109,12,98,28,15
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,16
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,16
Robert A Brady,0,0,101,16,16
Megan Rath,,0,3,39,16
Mike Driscoll,,,2,0,16
Mike Tomlinson,,,,3,16
Total,117,42,106,58,16
,Representative In The General Assembly 173rd District,,Representative In Congress 1st District,,17
,Mike Driscoll,Mike Tomlinson,Robert A Brady,Megan Rath,17
Mike Driscoll,7,0,154,12,17
Mike Tomlinson,,1,14,48,17
Robert A Brady,,,2,0,17
Megan Rath,,,,0,17
Total,173,63,170,60,17
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,18
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,18
Robert A Brady,1,0,168,9,18
Megan Rath,,0,5,18,18
Mike Driscoll,,,1,0,18
Mike Tomlinson,,,,0,18
Total,178,23,174,27,18
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,19
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,19
Robert A Brady,1,0,116,16,19
Megan Rath,,0,8,60,19
Mike Driscoll,,,3,0,19
Mike Tomlinson,,,,3,19
Total,133,68,127,79,19
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,20
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,20
Robert A Brady,1,0,408,28,20
Megan Rath,,0,15,109,20
Mike Driscoll,,,11,0,20
Mike Tomlinson,,,,4,20
Total,437,124,434,141,20
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,21
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,21
Robert A Brady,2,0,109,9,21
Megan Rath,,1,0,22,21
Mike Driscoll,,,1,0,21
Mike Tomlinson,,,,0,21
Total,120,23,110,31,21
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,22
,Robert A Brady,Megan Rath,Mike Tomlinson,Mike Driscoll,22
Robert A Brady,1,0,48,79,22
Megan Rath,,0,46,4,22
Mike Tomlinson,,,3,0,22
Mike Driscoll,,,,0,22
Total,128,50,97,83,22
,Representative In Congress 1st District,,Representative In The General Assembly 173rd District,,23
,Robert A Brady,Megan Rath,Mike Driscoll,Mike Tomlinson,23
Robert A Brady,3,0,142,17,23
Megan Rath,,0,12,93,23
Mike Driscoll,,,2,0,23
Mike Tomlinson,,,,3,23
Total,162,105,156,113,23
