col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 177th District,Representative In Congress 13th District,,All
,John J Taylor,Brendan F Boyle,Carson Dee Adcock,All
John J Taylor,15,633,790,All
Brendan F Boyle,,718,0,All
Carson Dee Adcock,,,27,All
Total,"1,438","1,351",817,All
,Representative In Congress 13th District,,Representative In The General Assembly 177th District,2
,Brendan F Boyle,Carson Dee Adcock,John J Taylor,2
Brendan F Boyle,103,0,92,2
Carson Dee Adcock,,1,100,2
John J Taylor,,,2,2
Total,195,101,194,2
,Representative In Congress 13th District,,Representative In The General Assembly 177th District,4
,Brendan F Boyle,Carson Dee Adcock,John J Taylor,4
Brendan F Boyle,83,0,64,4
Carson Dee Adcock,,1,69,4
John J Taylor,,,0,4
Total,147,70,133,4
,Representative In The General Assembly 177th District,Representative In Congress 13th District,,6
,John J Taylor,Brendan F Boyle,Carson Dee Adcock,6
John J Taylor,2,69,80,6
Brendan F Boyle,,64,0,6
Carson Dee Adcock,,,2,6
Total,151,133,82,6
,Representative In Congress 13th District,,Representative In The General Assembly 177th District,10
,Brendan F Boyle,Carson Dee Adcock,John J Taylor,10
Brendan F Boyle,66,0,44,10
Carson Dee Adcock,,6,64,10
John J Taylor,,,1,10
Total,110,70,109,10
,Representative In The General Assembly 177th District,Representative In Congress 13th District,,11
,John J Taylor,Brendan F Boyle,Carson Dee Adcock,11
John J Taylor,3,50,80,11
Brendan F Boyle,,55,0,11
Carson Dee Adcock,,,1,11
Total,133,105,81,11
,Representative In The General Assembly 177th District,Representative In Congress 13th District,,13
,John J Taylor,Brendan F Boyle,Carson Dee Adcock,13
John J Taylor,3,55,100,13
Brendan F Boyle,,59,0,13
Carson Dee Adcock,,,1,13
Total,158,114,101,13
,Representative In Congress 13th District,,Representative In The General Assembly 177th District,14
,Brendan F Boyle,Carson Dee Adcock,John J Taylor,14
Brendan F Boyle,57,0,53,14
Carson Dee Adcock,,0,50,14
John J Taylor,,,1,14
Total,110,50,104,14
,Representative In Congress 13th District,,Representative In The General Assembly 177th District,16
,Brendan F Boyle,Carson Dee Adcock,John J Taylor,16
Brendan F Boyle,79,0,68,16
Carson Dee Adcock,,3,71,16
John J Taylor,,,0,16
Total,147,74,139,16
,Representative In The General Assembly 177th District,Representative In Congress 13th District,,17
,John J Taylor,Brendan F Boyle,Carson Dee Adcock,17
John J Taylor,2,63,58,17
Brendan F Boyle,,45,0,17
Carson Dee Adcock,,,0,17
Total,123,108,58,17
,Representative In The General Assembly 177th District,Representative In Congress 13th District,,18
,John J Taylor,Brendan F Boyle,Carson Dee Adcock,18
John J Taylor,1,75,118,18
Brendan F Boyle,,107,0,18
Carson Dee Adcock,,,12,18
Total,194,182,130,18
