col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,All
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,All
Robert A Brady,4,0,62,5,All
Megan Rath,,0,0,37,All
Christine M Tartaglione,,,0,0,All
John Jenkins,,,,0,All
Total,71,37,62,42,All
,Representative In Congress 1st District,,Senator In The General Assembly 2nd District,,12
,Robert A Brady,Megan Rath,Christine M Tartaglione,John Jenkins,12
Robert A Brady,4,0,62,5,12
Megan Rath,,0,0,37,12
Christine M Tartaglione,,,0,0,12
John Jenkins,,,,0,12
Total,71,37,62,42,12
