col_1,col_2,col_3,col_4,division
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,All
,Tom Wolf,Tom Corbett,Leslie Acosta,All
Tom Wolf,129,0,"2,014",All
Tom Corbett,,67,28,All
Leslie Acosta,,,50,All
Total,"2,143",95,"2,092",All
,Representative In The General Assembly 197th District,Governor And Lieutenant Governor,,1
,Leslie Acosta,Tom Wolf,Tom Corbett,1
Leslie Acosta,1,115,2,1
Tom Wolf,,3,0,1
Tom Corbett,,,4,1
Total,118,118,6,1
,Representative In The General Assembly 197th District,Governor And Lieutenant Governor,,2
,Leslie Acosta,Tom Wolf,Tom Corbett,2
Leslie Acosta,19,103,1,2
Tom Wolf,,10,0,2
Tom Corbett,,,1,2
Total,123,113,2,2
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,3
,Tom Wolf,Tom Corbett,Leslie Acosta,3
Tom Wolf,8,0,70,3
Tom Corbett,,2,2,3
Leslie Acosta,,,1,3
Total,78,4,73,3
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,4
,Tom Wolf,Tom Corbett,Leslie Acosta,4
Tom Wolf,6,0,72,4
Tom Corbett,,0,1,4
Leslie Acosta,,,1,4
Total,78,1,74,4
,Representative In The General Assembly 197th District,Governor And Lieutenant Governor,,5
,Leslie Acosta,Tom Wolf,Tom Corbett,5
Leslie Acosta,2,82,5,5
Tom Wolf,,6,0,5
Tom Corbett,,,4,5
Total,89,88,9,5
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,6
,Tom Wolf,Tom Corbett,Leslie Acosta,6
Tom Wolf,7,0,73,6
Tom Corbett,,2,1,6
Leslie Acosta,,,4,6
Total,80,3,78,6
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,7
,Tom Wolf,Tom Corbett,Leslie Acosta,7
Tom Wolf,8,0,95,7
Tom Corbett,,6,1,7
Leslie Acosta,,,1,7
Total,103,7,97,7
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,8
,Tom Wolf,Tom Corbett,Leslie Acosta,8
Tom Wolf,7,0,105,8
Tom Corbett,,5,1,8
Leslie Acosta,,,0,8
Total,112,6,106,8
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,9
,Tom Wolf,Tom Corbett,Leslie Acosta,9
Tom Wolf,12,0,125,9
Tom Corbett,,4,3,9
Leslie Acosta,,,6,9
Total,137,7,134,9
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,10
,Tom Wolf,Tom Corbett,Leslie Acosta,10
Tom Wolf,10,0,171,10
Tom Corbett,,11,2,10
Leslie Acosta,,,2,10
Total,181,13,175,10
,Representative In The General Assembly 197th District,Governor And Lieutenant Governor,,11
,Leslie Acosta,Tom Wolf,Tom Corbett,11
Leslie Acosta,1,150,1,11
Tom Wolf,,2,0,11
Tom Corbett,,,2,11
Total,152,152,3,11
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,12
,Tom Wolf,Tom Corbett,Leslie Acosta,12
Tom Wolf,9,0,133,12
Tom Corbett,,7,2,12
Leslie Acosta,,,6,12
Total,142,9,141,12
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,13
,Tom Wolf,Tom Corbett,Leslie Acosta,13
Tom Wolf,10,0,119,13
Tom Corbett,,3,1,13
Leslie Acosta,,,0,13
Total,129,4,120,13
,Representative In The General Assembly 197th District,Governor And Lieutenant Governor,,14
,Leslie Acosta,Tom Wolf,Tom Corbett,14
Leslie Acosta,1,50,2,14
Tom Wolf,,3,0,14
Tom Corbett,,,1,14
Total,53,53,3,14
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,15
,Tom Wolf,Tom Corbett,Leslie Acosta,15
Tom Wolf,5,0,113,15
Tom Corbett,,4,1,15
Leslie Acosta,,,0,15
Total,118,5,114,15
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,16
,Tom Wolf,Tom Corbett,Leslie Acosta,16
Tom Wolf,5,0,172,16
Tom Corbett,,2,1,16
Leslie Acosta,,,1,16
Total,177,3,174,16
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,17
,Tom Wolf,Tom Corbett,Leslie Acosta,17
Tom Wolf,7,0,75,17
Tom Corbett,,1,0,17
Leslie Acosta,,,3,17
Total,82,1,78,17
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,18
,Tom Wolf,Tom Corbett,Leslie Acosta,18
Tom Wolf,6,0,104,18
Tom Corbett,,4,0,18
Leslie Acosta,,,1,18
Total,110,4,105,18
,Governor And Lieutenant Governor,,Representative In The General Assembly 197th District,19
,Tom Wolf,Tom Corbett,Leslie Acosta,19
Tom Wolf,5,0,87,19
Tom Corbett,,4,1,19
Leslie Acosta,,,0,19
Total,92,5,88,19
