col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 191st District,Representative In Congress 2nd District,,All
,Ronald Granville Waters,Chaka Fattah,Armond James,All
Ronald Granville Waters,14,"1,411",14,All
Chaka Fattah,,21,0,All
Armond James,,,8,All
Total,"1,439","1,432",22,All
