col_1,col_2,col_3,col_4,col_5,division
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,All
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,All
Tom Wolf,28,0,686,57,All
Tom Corbett,,5,34,208,All
Mike Driscoll,,,3,0,All
Mike Tomlinson,,,,3,All
Total,771,247,723,268,All
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,4
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,4
Tom Wolf,2,0,129,10,4
Tom Corbett,,1,7,47,4
Mike Driscoll,,,0,0,4
Mike Tomlinson,,,,1,4
Total,141,55,136,58,4
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,5
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,5
Tom Wolf,5,0,142,12,5
Tom Corbett,,1,5,30,5
Mike Driscoll,,,1,0,5
Mike Tomlinson,,,,0,5
Total,159,36,148,42,5
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,7
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,7
Tom Wolf,7,0,178,20,7
Tom Corbett,,2,5,46,7
Mike Driscoll,,,1,0,7
Mike Tomlinson,,,,2,7
Total,205,53,184,68,7
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,26
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,26
Tom Wolf,8,0,132,7,26
Tom Corbett,,1,7,31,26
Mike Driscoll,,,0,0,26
Mike Tomlinson,,,,0,26
Total,147,39,139,38,26
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,28
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,28
Tom Wolf,6,0,105,8,28
Tom Corbett,,0,10,54,28
Mike Driscoll,,,1,0,28
Mike Tomlinson,,,,0,28
Total,119,64,116,62,28
