col_1,col_2,col_3,col_4,col_5,division
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,All
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,All
Tom Wolf,53,0,"1,768",279,All
Tom Corbett,,24,192,"1,230",All
Mike Driscoll,,,19,0,All
Mike Tomlinson,,,,16,All
Total,"2,100","1,446","1,979","1,525",All
,Representative In The General Assembly 173rd District,,Governor And Lieutenant Governor,,2
,Mike Driscoll,Mike Tomlinson,Tom Wolf,Tom Corbett,2
Mike Driscoll,0,0,87,11,2
Mike Tomlinson,,1,10,74,2
Tom Wolf,,,0,0,2
Tom Corbett,,,,0,2
Total,98,85,97,85,2
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,7
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,7
Tom Wolf,6,0,98,14,7
Tom Corbett,,3,14,73,7
Mike Driscoll,,,0,0,7
Mike Tomlinson,,,,1,7
Total,118,90,112,88,7
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,11
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,11
Tom Wolf,3,0,135,21,11
Tom Corbett,,0,9,88,11
Mike Driscoll,,,2,0,11
Mike Tomlinson,,,,1,11
Total,159,97,146,110,11
,Representative In The General Assembly 173rd District,,Governor And Lieutenant Governor,,17
,Mike Tomlinson,Mike Driscoll,Tom Wolf,Tom Corbett,17
Mike Tomlinson,1,0,34,100,17
Mike Driscoll,,0,97,5,17
Tom Wolf,,,2,0,17
Tom Corbett,,,,1,17
Total,135,102,133,106,17
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,24
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,24
Tom Wolf,2,0,122,29,24
Tom Corbett,,2,5,63,24
Mike Driscoll,,,3,0,24
Mike Tomlinson,,,,0,24
Total,153,70,130,92,24
,Representative In The General Assembly 173rd District,,Governor And Lieutenant Governor,,29
,Mike Driscoll,Mike Tomlinson,Tom Corbett,Tom Wolf,29
Mike Driscoll,3,0,40,141,29
Mike Tomlinson,,3,126,22,29
Tom Corbett,,,1,0,29
Tom Wolf,,,,2,29
Total,184,151,167,165,29
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,30
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,30
Tom Wolf,3,0,116,20,30
Tom Corbett,,1,5,85,30
Mike Driscoll,,,3,0,30
Mike Tomlinson,,,,0,30
Total,139,91,124,105,30
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,32
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,32
Tom Wolf,3,0,119,14,32
Tom Corbett,,0,8,59,32
Mike Driscoll,,,0,0,32
Mike Tomlinson,,,,1,32
Total,136,67,127,74,32
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,35
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,35
Tom Wolf,4,0,119,11,35
Tom Corbett,,0,10,76,35
Mike Driscoll,,,0,0,35
Mike Tomlinson,,,,0,35
Total,134,86,129,87,35
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,36
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,36
Tom Wolf,6,0,164,20,36
Tom Corbett,,2,15,112,36
Mike Driscoll,,,0,0,36
Mike Tomlinson,,,,1,36
Total,190,129,179,133,36
,Representative In The General Assembly 173rd District,,Governor And Lieutenant Governor,,37
,Mike Driscoll,Mike Tomlinson,Tom Wolf,Tom Corbett,37
Mike Driscoll,1,0,88,7,37
Mike Tomlinson,,2,2,34,37
Tom Wolf,,,2,0,37
Tom Corbett,,,,1,37
Total,96,38,92,42,37
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,42
,Tom Wolf,Tom Corbett,Mike Tomlinson,Mike Driscoll,42
Tom Wolf,6,0,23,95,42
Tom Corbett,,5,87,11,42
Mike Tomlinson,,,0,0,42
Mike Driscoll,,,,1,42
Total,124,103,110,107,42
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,43
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,43
Tom Wolf,4,0,173,31,43
Tom Corbett,,3,23,109,43
Mike Driscoll,,,2,0,43
Mike Tomlinson,,,,3,43
Total,208,135,198,143,43
,Governor And Lieutenant Governor,,Representative In The General Assembly 173rd District,,44
,Tom Wolf,Tom Corbett,Mike Driscoll,Mike Tomlinson,44
Tom Wolf,7,0,125,20,44
Tom Corbett,,2,20,87,44
Mike Driscoll,,,1,0,44
Mike Tomlinson,,,,0,44
Total,152,109,146,107,44
,Representative In The General Assembly 173rd District,,Governor And Lieutenant Governor,,45
,Mike Driscoll,Mike Tomlinson,Tom Wolf,Tom Corbett,45
Mike Driscoll,3,0,89,9,45
Mike Tomlinson,,2,8,57,45
Tom Wolf,,,3,0,45
Tom Corbett,,,,3,45
Total,101,67,100,69,45
