col_1,col_2,division
,Representative In The General Assembly 202nd District,All
,Mark B Cohen,All
Mark B Cohen,"1,671",All
Total,"1,671",All
,Representative In The General Assembly 202nd District,2
,Mark B Cohen,2
Mark B Cohen,168,2
Total,168,2
,Representative In The General Assembly 202nd District,3
,Mark B Cohen,3
Mark B Cohen,122,3
Total,122,3
,Representative In The General Assembly 202nd District,4
,Mark B Cohen,4
Mark B Cohen,144,4
Total,144,4
,Representative In The General Assembly 202nd District,5
,Mark B Cohen,5
Mark B Cohen,112,5
Total,112,5
,Representative In The General Assembly 202nd District,6
,Mark B Cohen,6
Mark B Cohen,117,6
Total,117,6
,Representative In The General Assembly 202nd District,7
,Mark B Cohen,7
Mark B Cohen,120,7
Total,120,7
,Representative In The General Assembly 202nd District,8
,Mark B Cohen,8
Mark B Cohen,123,8
Total,123,8
,Representative In The General Assembly 202nd District,9
,Mark B Cohen,9
Mark B Cohen,134,9
Total,134,9
,Representative In The General Assembly 202nd District,11
,Mark B Cohen,11
Mark B Cohen,98,11
Total,98,11
,Representative In The General Assembly 202nd District,12
,Mark B Cohen,12
Mark B Cohen,96,12
Total,96,12
,Representative In The General Assembly 202nd District,13
,Mark B Cohen,13
Mark B Cohen,107,13
Total,107,13
,Representative In The General Assembly 202nd District,16
,Mark B Cohen,16
Mark B Cohen,88,16
Total,88,16
,Representative In The General Assembly 202nd District,17
,Mark B Cohen,17
Mark B Cohen,111,17
Total,111,17
,Representative In The General Assembly 202nd District,18
,Mark B Cohen,18
Mark B Cohen,131,18
Total,131,18
