col_1,col_2,division
,Representative In The General Assembly 182nd District,All
,Brian Sims,All
Brian Sims,"2,344",All
Total,"2,344",All
,Representative In The General Assembly 182nd District,6
,Brian Sims,6
Brian Sims,359,6
Total,359,6
,Representative In The General Assembly 182nd District,7
,Brian Sims,7
Brian Sims,272,7
Total,272,7
,Representative In The General Assembly 182nd District,8
,Brian Sims,8
Brian Sims,381,8
Total,381,8
,Representative In The General Assembly 182nd District,9
,Brian Sims,9
Brian Sims,347,9
Total,347,9
,Representative In The General Assembly 182nd District,11
,Brian Sims,11
Brian Sims,325,11
Total,325,11
,Representative In The General Assembly 182nd District,14
,Brian Sims,14
Brian Sims,246,14
Total,246,14
,Representative In The General Assembly 182nd District,22
,Brian Sims,22
Brian Sims,221,22
Total,221,22
,Representative In The General Assembly 182nd District,28
,Brian Sims,28
Brian Sims,146,28
Total,146,28
,Representative In The General Assembly 182nd District,29
,Brian Sims,29
Brian Sims,47,29
Total,47,29
