col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 2nd District,,Representative In The General Assembly 190th District,,All
,Chaka Fattah,Armond James,Vanessa L Brown,Glenn Davis,All
Chaka Fattah,4,0,290,15,All
Armond James,,9,12,11,All
Vanessa L Brown,,,2,0,All
Glenn Davis,,,,0,All
Total,309,32,304,26,All
,Representative In Congress 2nd District,,Representative In The General Assembly 190th District,,9
,Chaka Fattah,Armond James,Vanessa L Brown,Glenn Davis,9
Chaka Fattah,4,0,290,15,9
Armond James,,9,12,11,9
Vanessa L Brown,,,2,0,9
Glenn Davis,,,,0,9
Total,309,32,304,26,9
