col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,All
,Dwight Evans,Tom Wolf,Tom Corbett,All
Dwight Evans,30,"2,809",87,All
Tom Wolf,,115,0,All
Tom Corbett,,,145,All
Total,"2,926","2,924",232,All
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,9
,Dwight Evans,Tom Wolf,Tom Corbett,9
Dwight Evans,0,272,15,9
Tom Wolf,,14,0,9
Tom Corbett,,,16,9
Total,287,286,31,9
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,10
,Dwight Evans,Tom Wolf,Tom Corbett,10
Dwight Evans,1,203,13,10
Tom Wolf,,12,0,10
Tom Corbett,,,18,10
Total,217,215,31,10
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,11
,Dwight Evans,Tom Wolf,Tom Corbett,11
Dwight Evans,1,204,10,11
Tom Wolf,,8,0,11
Tom Corbett,,,13,11
Total,215,212,23,11
,Governor And Lieutenant Governor,,Representative In The General Assembly 203rd District,13
,Tom Wolf,Tom Corbett,Dwight Evans,13
Tom Wolf,16,0,241,13
Tom Corbett,,7,4,13
Dwight Evans,,,3,13
Total,257,11,248,13
,Governor And Lieutenant Governor,,Representative In The General Assembly 203rd District,14
,Tom Wolf,Tom Corbett,Dwight Evans,14
Tom Wolf,2,0,115,14
Tom Corbett,,2,0,14
Dwight Evans,,,0,14
Total,117,2,115,14
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,16
,Dwight Evans,Tom Wolf,Tom Corbett,16
Dwight Evans,1,151,2,16
Tom Wolf,,3,0,16
Tom Corbett,,,8,16
Total,154,154,10,16
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,17
,Dwight Evans,Tom Wolf,Tom Corbett,17
Dwight Evans,0,158,4,17
Tom Wolf,,3,0,17
Tom Corbett,,,8,17
Total,162,161,12,17
,Governor And Lieutenant Governor,,Representative In The General Assembly 203rd District,18
,Tom Wolf,Tom Corbett,Dwight Evans,18
Tom Wolf,8,0,181,18
Tom Corbett,,10,2,18
Dwight Evans,,,1,18
Total,189,12,184,18
,Governor And Lieutenant Governor,,Representative In The General Assembly 203rd District,19
,Tom Wolf,Tom Corbett,Dwight Evans,19
Tom Wolf,6,0,185,19
Tom Corbett,,5,4,19
Dwight Evans,,,0,19
Total,191,9,189,19
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,20
,Dwight Evans,Tom Wolf,Tom Corbett,20
Dwight Evans,1,152,8,20
Tom Wolf,,8,0,20
Tom Corbett,,,17,20
Total,161,160,25,20
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,21
,Dwight Evans,Tom Wolf,Tom Corbett,21
Dwight Evans,0,208,5,21
Tom Wolf,,4,0,21
Tom Corbett,,,6,21
Total,213,212,11,21
,Governor And Lieutenant Governor,,Representative In The General Assembly 203rd District,22
,Tom Wolf,Tom Corbett,Dwight Evans,22
Tom Wolf,6,0,175,22
Tom Corbett,,4,4,22
Dwight Evans,,,0,22
Total,181,8,179,22
,Governor And Lieutenant Governor,,Representative In The General Assembly 203rd District,25
,Tom Wolf,Tom Corbett,Dwight Evans,25
Tom Wolf,10,0,159,25
Tom Corbett,,17,7,25
Dwight Evans,,,1,25
Total,169,24,167,25
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,27
,Dwight Evans,Tom Wolf,Tom Corbett,27
Dwight Evans,2,103,2,27
Tom Wolf,,4,0,27
Tom Corbett,,,3,27
Total,107,107,5,27
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,28
,Dwight Evans,Tom Wolf,Tom Corbett,28
Dwight Evans,19,145,0,28
Tom Wolf,,5,0,28
Tom Corbett,,,3,28
Total,164,150,3,28
,Representative In The General Assembly 203rd District,Governor And Lieutenant Governor,,31
,Dwight Evans,Tom Wolf,Tom Corbett,31
Dwight Evans,0,157,7,31
Tom Wolf,,6,0,31
Tom Corbett,,,8,31
Total,164,163,15,31
