col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,All
,W Curtis Thomas,Chaka Fattah,Armond James,All
W Curtis Thomas,9,729,20,All
Chaka Fattah,,9,0,All
Armond James,,,14,All
Total,758,738,34,All
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,5
,W Curtis Thomas,Chaka Fattah,Armond James,5
W Curtis Thomas,0,32,1,5
Chaka Fattah,,0,0,5
Armond James,,,2,5
Total,33,32,3,5
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,6
,W Curtis Thomas,Chaka Fattah,Armond James,6
W Curtis Thomas,2,103,0,6
Chaka Fattah,,0,0,6
Armond James,,,1,6
Total,105,103,1,6
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,7
,W Curtis Thomas,Chaka Fattah,Armond James,7
W Curtis Thomas,3,110,10,7
Chaka Fattah,,2,0,7
Armond James,,,3,7
Total,123,112,13,7
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,8
,W Curtis Thomas,Chaka Fattah,Armond James,8
W Curtis Thomas,0,69,2,8
Chaka Fattah,,1,0,8
Armond James,,,2,8
Total,71,70,4,8
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,9
,W Curtis Thomas,Chaka Fattah,Armond James,9
W Curtis Thomas,2,141,1,9
Chaka Fattah,,1,0,9
Armond James,,,2,9
Total,144,142,3,9
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,11
,W Curtis Thomas,Chaka Fattah,Armond James,11
W Curtis Thomas,0,159,4,11
Chaka Fattah,,3,0,11
Armond James,,,1,11
Total,163,162,5,11
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,12
,W Curtis Thomas,Chaka Fattah,Armond James,12
W Curtis Thomas,2,115,2,12
Chaka Fattah,,2,0,12
Armond James,,,3,12
Total,119,117,5,12
