col_1,col_2,col_3,col_4,col_5,division
,Governor And Lieutenant Governor,,Representative In Congress 13th District,,All
,Tom Wolf,Tom Corbett,Brendan F Boyle,Carson Dee Adcock,All
Tom Wolf,8,0,308,5,All
Tom Corbett,,6,10,32,All
Brendan F Boyle,,,1,0,All
Carson Dee Adcock,,,,1,All
Total,321,48,319,38,All
,Representative In Congress 13th District,,Governor And Lieutenant Governor,,10
,Brendan F Boyle,Carson Dee Adcock,Tom Wolf,Tom Corbett,10
Brendan F Boyle,0,0,147,5,10
Carson Dee Adcock,,0,2,13,10
Tom Wolf,,,2,0,10
Tom Corbett,,,,4,10
Total,152,15,151,22,10
,Governor And Lieutenant Governor,,Representative In Congress 13th District,,20
,Tom Wolf,Tom Corbett,Brendan F Boyle,Carson Dee Adcock,20
Tom Wolf,6,0,161,3,20
Tom Corbett,,2,5,19,20
Brendan F Boyle,,,1,0,20
Carson Dee Adcock,,,,1,20
Total,170,26,167,23,20
