col_1,col_2,division
,Representative In The General Assembly 192nd District,All
,Louise Bishop,All
Louise Bishop,"3,551",All
Total,"3,551",All
,Representative In The General Assembly 192nd District,2
,Louise Bishop,2
Louise Bishop,272,2
Total,272,2
,Representative In The General Assembly 192nd District,3
,Louise Bishop,3
Louise Bishop,271,3
Total,271,3
,Representative In The General Assembly 192nd District,4
,Louise Bishop,4
Louise Bishop,188,4
Total,188,4
,Representative In The General Assembly 192nd District,5
,Louise Bishop,5
Louise Bishop,248,5
Total,248,5
,Representative In The General Assembly 192nd District,6
,Louise Bishop,6
Louise Bishop,247,6
Total,247,6
,Representative In The General Assembly 192nd District,9
,Louise Bishop,9
Louise Bishop,259,9
Total,259,9
,Representative In The General Assembly 192nd District,10
,Louise Bishop,10
Louise Bishop,259,10
Total,259,10
,Representative In The General Assembly 192nd District,11
,Louise Bishop,11
Louise Bishop,262,11
Total,262,11
,Representative In The General Assembly 192nd District,14
,Louise Bishop,14
Louise Bishop,212,14
Total,212,14
,Representative In The General Assembly 192nd District,15
,Louise Bishop,15
Louise Bishop,247,15
Total,247,15
,Representative In The General Assembly 192nd District,16
,Louise Bishop,16
Louise Bishop,248,16
Total,248,16
,Representative In The General Assembly 192nd District,17
,Louise Bishop,17
Louise Bishop,246,17
Total,246,17
,Representative In The General Assembly 192nd District,18
,Louise Bishop,18
Louise Bishop,285,18
Total,285,18
,Representative In The General Assembly 192nd District,21
,Louise Bishop,21
Louise Bishop,307,21
Total,307,21
