col_1,col_2,col_3,col_4,col_5,division
,Governor And Lieutenant Governor,,Representative In The General Assembly 190th District,,All
,Tom Wolf,Tom Corbett,Vanessa L Brown,Glenn Davis,All
Tom Wolf,32,0,885,57,All
Tom Corbett,,17,10,9,All
Vanessa L Brown,,,6,0,All
Glenn Davis,,,,0,All
Total,974,36,901,66,All
,Governor And Lieutenant Governor,,Representative In The General Assembly 190th District,,6
,Tom Wolf,Tom Corbett,Vanessa L Brown,Glenn Davis,6
Tom Wolf,13,0,305,22,6
Tom Corbett,,14,6,5,6
Vanessa L Brown,,,2,0,6
Glenn Davis,,,,0,6
Total,340,25,313,27,6
,Governor And Lieutenant Governor,,Representative In The General Assembly 190th District,,7
,Tom Wolf,Tom Corbett,Vanessa L Brown,Glenn Davis,7
Tom Wolf,5,0,205,9,7
Tom Corbett,,1,1,1,7
Vanessa L Brown,,,1,0,7
Glenn Davis,,,,0,7
Total,219,3,207,10,7
,Governor And Lieutenant Governor,,Representative In The General Assembly 190th District,,8
,Tom Wolf,Tom Corbett,Vanessa L Brown,Glenn Davis,8
Tom Wolf,6,0,158,21,8
Tom Corbett,,2,3,1,8
Vanessa L Brown,,,1,0,8
Glenn Davis,,,,0,8
Total,185,6,162,22,8
,Governor And Lieutenant Governor,,Representative In The General Assembly 190th District,,16
,Tom Wolf,Tom Corbett,Vanessa L Brown,Glenn Davis,16
Tom Wolf,3,0,100,2,16
Tom Corbett,,0,0,0,16
Vanessa L Brown,,,1,0,16
Glenn Davis,,,,0,16
Total,105,0,101,2,16
,Governor And Lieutenant Governor,,Representative In The General Assembly 190th District,,17
,Tom Wolf,Tom Corbett,Vanessa L Brown,Glenn Davis,17
Tom Wolf,5,0,117,3,17
Tom Corbett,,0,0,2,17
Vanessa L Brown,,,1,0,17
Glenn Davis,,,,0,17
Total,125,2,118,5,17
