col_1,col_2,col_3,col_4,col_5,division
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,All
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,All
Tom Wolf,117,0,"3,628",159,All
Tom Corbett,,22,124,502,All
Robert A Brady,,,14,0,All
Megan Rath,,,,12,All
Total,"3,904",648,"3,766",673,All
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,1
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,1
Tom Wolf,7,0,160,7,1
Tom Corbett,,0,7,15,1
Robert A Brady,,,0,0,1
Megan Rath,,,,0,1
Total,174,22,167,22,1
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,2
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,2
Tom Wolf,6,0,201,6,2
Tom Corbett,,0,3,34,2
Robert A Brady,,,2,0,2
Megan Rath,,,,0,2
Total,213,37,206,40,2
,Representative In Congress 1st District,,Governor And Lieutenant Governor,,3
,Robert A Brady,Megan Rath,Tom Wolf,Tom Corbett,3
Robert A Brady,0,0,259,15,3
Megan Rath,,1,11,44,3
Tom Wolf,,,4,0,3
Tom Corbett,,,,0,3
Total,274,56,274,59,3
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,4
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,4
Tom Wolf,12,0,160,9,4
Tom Corbett,,7,7,68,4
Robert A Brady,,,2,0,4
Megan Rath,,,,1,4
Total,181,82,169,78,4
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,5
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,5
Tom Wolf,6,0,97,3,5
Tom Corbett,,0,4,13,5
Robert A Brady,,,1,0,5
Megan Rath,,,,0,5
Total,106,17,102,16,5
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,6
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,6
Tom Wolf,7,0,121,3,6
Tom Corbett,,0,5,4,6
Robert A Brady,,,0,0,6
Megan Rath,,,,0,6
Total,131,9,126,7,6
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,7
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,7
Tom Wolf,6,0,98,2,7
Tom Corbett,,1,1,0,7
Robert A Brady,,,0,0,7
Megan Rath,,,,0,7
Total,106,2,99,2,7
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,8
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,8
Tom Wolf,5,0,126,5,8
Tom Corbett,,2,6,17,8
Robert A Brady,,,0,0,8
Megan Rath,,,,1,8
Total,136,25,132,23,8
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,9
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,9
Tom Wolf,8,0,172,12,9
Tom Corbett,,1,4,22,9
Robert A Brady,,,0,0,9
Megan Rath,,,,0,9
Total,192,27,176,34,9
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,10
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,10
Tom Wolf,3,0,167,5,10
Tom Corbett,,0,1,17,10
Robert A Brady,,,0,0,10
Megan Rath,,,,0,10
Total,175,18,168,22,10
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,11
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,11
Tom Wolf,8,0,259,21,11
Tom Corbett,,2,1,38,11
Robert A Brady,,,0,0,11
Megan Rath,,,,1,11
Total,288,41,260,60,11
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,12
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,12
Tom Wolf,3,0,121,3,12
Tom Corbett,,1,1,15,12
Robert A Brady,,,1,0,12
Megan Rath,,,,1,12
Total,127,17,123,19,12
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,13
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,13
Tom Wolf,4,0,150,6,13
Tom Corbett,,0,1,12,13
Robert A Brady,,,0,0,13
Megan Rath,,,,0,13
Total,160,13,151,18,13
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,14
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,14
Tom Wolf,3,0,166,3,14
Tom Corbett,,2,2,7,14
Robert A Brady,,,1,0,14
Megan Rath,,,,0,14
Total,172,11,169,10,14
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,15
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,15
Tom Wolf,6,0,249,13,15
Tom Corbett,,1,6,27,15
Robert A Brady,,,1,0,15
Megan Rath,,,,2,15
Total,268,34,256,42,15
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,16
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,16
Tom Wolf,1,0,147,6,16
Tom Corbett,,0,2,12,16
Robert A Brady,,,1,0,16
Megan Rath,,,,0,16
Total,154,14,150,18,16
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,17
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,17
Tom Wolf,10,0,175,11,17
Tom Corbett,,1,14,32,17
Robert A Brady,,,0,0,17
Megan Rath,,,,1,17
Total,196,47,189,44,17
,Representative In Congress 1st District,,Governor And Lieutenant Governor,,18
,Robert A Brady,Megan Rath,Tom Wolf,Tom Corbett,18
Robert A Brady,2,0,186,18,18
Megan Rath,,2,15,32,18
Tom Wolf,,,3,0,18
Tom Corbett,,,,1,18
Total,206,49,204,51,18
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,19
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,19
Tom Wolf,2,0,206,8,19
Tom Corbett,,0,8,33,19
Robert A Brady,,,1,0,19
Megan Rath,,,,0,19
Total,216,41,215,41,19
,Governor And Lieutenant Governor,,Representative In Congress 1st District,,20
,Tom Wolf,Tom Corbett,Robert A Brady,Megan Rath,20
Tom Wolf,8,0,209,6,20
Tom Corbett,,2,10,32,20
Robert A Brady,,,0,0,20
Megan Rath,,,,1,20
Total,223,44,219,39,20
,Representative In Congress 1st District,,Governor And Lieutenant Governor,,21
,Robert A Brady,Megan Rath,Tom Wolf,Tom Corbett,21
Robert A Brady,2,0,199,8,21
Megan Rath,,1,4,28,21
Tom Wolf,,,5,0,21
Tom Corbett,,,,1,21
Total,209,33,208,37,21
