col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 202nd District,Representative In Congress 13th District,,All
,Mark B Cohen,Brendan F Boyle,Carson Dee Adcock,All
Mark B Cohen,1,180,23,All
Brendan F Boyle,,14,0,All
Carson Dee Adcock,,,48,All
Total,204,194,71,All
,Representative In The General Assembly 202nd District,Representative In Congress 13th District,,7
,Mark B Cohen,Brendan F Boyle,Carson Dee Adcock,7
Mark B Cohen,1,180,23,7
Brendan F Boyle,,14,0,7
Carson Dee Adcock,,,48,7
Total,204,194,71,7
