col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 197th District,Representative In Congress 1st District,,All
,Leslie Acosta,Robert A Brady,Megan Rath,All
Leslie Acosta,6,394,5,All
Robert A Brady,,2,0,All
Megan Rath,,,9,All
Total,405,396,14,All
,Representative In The General Assembly 197th District,Representative In Congress 1st District,,18
,Leslie Acosta,Robert A Brady,Megan Rath,18
Leslie Acosta,2,172,1,18
Robert A Brady,,1,0,18
Megan Rath,,,1,18
Total,175,173,2,18
,Representative In The General Assembly 197th District,Representative In Congress 1st District,,19
,Leslie Acosta,Robert A Brady,Megan Rath,19
Leslie Acosta,4,102,4,19
Robert A Brady,,1,0,19
Megan Rath,,,5,19
Total,110,103,9,19
,Representative In The General Assembly 197th District,Representative In Congress 1st District,,20
,Leslie Acosta,Robert A Brady,Megan Rath,20
Leslie Acosta,0,120,0,20
Robert A Brady,,0,0,20
Megan Rath,,,3,20
Total,120,120,3,20
