col_1,col_2,division
,Representative In The General Assembly 175th District,All
,Michael H O Brien,All
Michael H O Brien,"2,013",All
Total,"2,013",All
,Representative In The General Assembly 175th District,1
,Michael H O Brien,1
Michael H O Brien,291,1
Total,291,1
,Representative In The General Assembly 175th District,15
,Michael H O Brien,15
Michael H O Brien,334,15
Total,334,15
,Representative In The General Assembly 175th District,16
,Michael H O Brien,16
Michael H O Brien,374,16
Total,374,16
,Representative In The General Assembly 175th District,25
,Michael H O Brien,25
Michael H O Brien,292,25
Total,292,25
,Representative In The General Assembly 175th District,26
,Michael H O Brien,26
Michael H O Brien,382,26
Total,382,26
,Representative In The General Assembly 175th District,27
,Michael H O Brien,27
Michael H O Brien,340,27
Total,340,27
