col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 172nd District,Representative In Congress 1st District,,All
,Kevin J Boyle,Robert A Brady,Megan Rath,All
Kevin J Boyle,20,799,146,All
Robert A Brady,,16,0,All
Megan Rath,,,196,All
Total,965,815,342,All
,Representative In The General Assembly 172nd District,Representative In Congress 1st District,,9
,Kevin J Boyle,Robert A Brady,Megan Rath,9
Kevin J Boyle,1,99,18,9
Robert A Brady,,2,0,9
Megan Rath,,,21,9
Total,118,101,39,9
,Representative In The General Assembly 172nd District,Representative In Congress 1st District,,10
,Kevin J Boyle,Robert A Brady,Megan Rath,10
Kevin J Boyle,3,100,9,10
Robert A Brady,,0,0,10
Megan Rath,,,15,10
Total,112,100,24,10
,Representative In The General Assembly 172nd District,Representative In Congress 1st District,,13
,Kevin J Boyle,Robert A Brady,Megan Rath,13
Kevin J Boyle,3,111,24,13
Robert A Brady,,4,0,13
Megan Rath,,,40,13
Total,138,115,64,13
,Representative In The General Assembly 172nd District,Representative In Congress 1st District,,14
,Kevin J Boyle,Robert A Brady,Megan Rath,14
Kevin J Boyle,2,119,17,14
Robert A Brady,,2,0,14
Megan Rath,,,30,14
Total,138,121,47,14
,Representative In The General Assembly 172nd District,Representative In Congress 1st District,,15
,Kevin J Boyle,Robert A Brady,Megan Rath,15
Kevin J Boyle,3,109,25,15
Robert A Brady,,3,0,15
Megan Rath,,,35,15
Total,137,112,60,15
,Representative In The General Assembly 172nd District,Representative In Congress 1st District,,16
,Kevin J Boyle,Robert A Brady,Megan Rath,16
Kevin J Boyle,3,130,32,16
Robert A Brady,,2,0,16
Megan Rath,,,30,16
Total,165,132,62,16
,Representative In The General Assembly 172nd District,Representative In Congress 1st District,,17
,Kevin J Boyle,Robert A Brady,Megan Rath,17
Kevin J Boyle,5,131,21,17
Robert A Brady,,3,0,17
Megan Rath,,,25,17
Total,157,134,46,17
