col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 5th District - Republican,Member Of The Republican State Committee 2nd Congressional District,,,All
,Pearl Kim,Walt Vogler,Calvin R Tucker,Denise Furey,All
Pearl Kim,0,10,7,7,All
Walt Vogler,,0,6,6,All
Calvin R Tucker,,,0,6,All
Denise Furey,,,,0,All
Total,12,10,7,7,All
,Representative In Congress 5th District - Republican,Member Of The Republican State Committee 2nd Congressional District,,,4
,Pearl Kim,Walt Vogler,Calvin R Tucker,Denise Furey,4
Pearl Kim,0,1,0,0,4
Walt Vogler,,0,0,0,4
Calvin R Tucker,,,0,0,4
Denise Furey,,,,0,4
Total,1,1,0,0,4
,Representative In Congress 5th District - Republican,Member Of The Republican State Committee 2nd Congressional District,,,10
,Pearl Kim,Walt Vogler,Calvin R Tucker,Denise Furey,10
Pearl Kim,0,6,5,4,10
Walt Vogler,,0,4,4,10
Calvin R Tucker,,,0,4,10
Denise Furey,,,,0,10
Total,7,6,5,4,10
,Member Of The Republican State Committee 2nd Congressional District,,,Representative In Congress 5th District - Republican,22
,Calvin R Tucker,Denise Furey,Walt Vogler,Pearl Kim,22
Calvin R Tucker,0,1,1,1,22
Denise Furey,,0,1,1,22
Walt Vogler,,,0,1,22
Pearl Kim,,,,0,22
Total,1,1,1,1,22
,Representative In Congress 5th District - Republican,Member Of The Republican State Committee 2nd Congressional District,,,24
,Pearl Kim,Walt Vogler,Calvin R Tucker,Denise Furey,24
Pearl Kim,0,2,1,1,24
Walt Vogler,,0,1,1,24
Calvin R Tucker,,,0,1,24
Denise Furey,,,,0,24
Total,2,2,1,1,24
,Member Of The Republican State Committee 2nd Congressional District,,,Representative In Congress 5th District - Republican,25
,Denise Furey,Calvin R Tucker,Walt Vogler,Pearl Kim,25
Denise Furey,0,0,0,1,25
Calvin R Tucker,,0,0,0,25
Walt Vogler,,,0,0,25
Pearl Kim,,,,0,25
Total,1,0,0,1,25
