col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,All
,Paul Mango,Scott R Wagner,Laura Ellsworth,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Linwood Holland,Joseph Giedemann,All
Paul Mango,115,0,0,199,169,225,147,190,All
Scott R Wagner,,60,0,154,128,100,139,96,All
Laura Ellsworth,,,35,90,89,60,56,39,All
Camille G Mccolgan,,,,0,280,188,234,173,All
Margaret L Recupido,,,,,1,163,199,150,All
Dan Tinney,,,,,,1,122,265,All
Linwood Holland,,,,,,,2,103,All
Joseph Giedemann,,,,,,,,0,All
Total,521,317,177,450,396,389,353,328,All
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,1
,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,Dan Tinney,Joseph Giedemann,Paul Mango,Laura Ellsworth,Scott R Wagner,1
Camille G Mccolgan,0,18,15,10,9,9,8,9,1
Margaret L Recupido,,0,11,7,6,8,8,6,1
Linwood Holland,,,0,5,6,7,3,8,1
Dan Tinney,,,,0,7,5,6,4,1
Joseph Giedemann,,,,,0,3,2,6,1
Paul Mango,,,,,,2,0,0,1
Laura Ellsworth,,,,,,,3,0,1
Scott R Wagner,,,,,,,,3,1
Total,26,22,18,15,11,17,14,14,1
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,2
,Scott R Wagner,Laura Ellsworth,Paul Mango,Dan Tinney,Margaret L Recupido,Camille G Mccolgan,Linwood Holland,Joseph Giedemann,2
Scott R Wagner,4,0,0,12,10,8,9,6,2
Laura Ellsworth,,3,0,5,7,8,4,5,2
Paul Mango,,,5,3,2,2,3,2,2
Dan Tinney,,,,0,10,12,8,12,2
Margaret L Recupido,,,,,0,11,8,8,2
Camille G Mccolgan,,,,,,0,9,8,2
Linwood Holland,,,,,,,0,4,2
Joseph Giedemann,,,,,,,,0,2
Total,23,13,12,20,19,18,16,13,2
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,3
,Linwood Holland,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,Paul Mango,Scott R Wagner,Laura Ellsworth,3
Linwood Holland,0,20,17,9,10,11,13,5,3
Camille G Mccolgan,,0,20,12,13,13,11,4,3
Margaret L Recupido,,,0,11,11,10,11,5,3
Dan Tinney,,,,0,12,10,6,2,3
Joseph Giedemann,,,,,0,11,6,0,3
Paul Mango,,,,,,4,0,0,3
Scott R Wagner,,,,,,,4,0,3
Laura Ellsworth,,,,,,,,1,3
Total,29,28,26,18,17,24,20,9,3
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,4
,Scott R Wagner,Paul Mango,Laura Ellsworth,Margaret L Recupido,Dan Tinney,Camille G Mccolgan,Linwood Holland,Joseph Giedemann,4
Scott R Wagner,6,0,0,8,6,8,9,6,4
Paul Mango,,3,0,8,11,6,3,8,4
Laura Ellsworth,,,1,3,2,2,3,0,4
Margaret L Recupido,,,,0,11,12,11,10,4
Dan Tinney,,,,,0,7,5,13,4
Camille G Mccolgan,,,,,,0,9,6,4
Linwood Holland,,,,,,,0,4,4
Joseph Giedemann,,,,,,,,0,4
Total,22,18,5,20,19,17,16,15,4
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,5
,Paul Mango,Scott R Wagner,Laura Ellsworth,Joseph Giedemann,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,5
Paul Mango,1,0,0,13,10,7,4,3,5
Scott R Wagner,,2,0,3,3,4,4,0,5
Laura Ellsworth,,,2,1,2,3,2,1,5
Joseph Giedemann,,,,0,13,8,6,2,5
Dan Tinney,,,,,1,7,6,2,5
Camille G Mccolgan,,,,,,0,7,3,5
Margaret L Recupido,,,,,,,0,1,5
Linwood Holland,,,,,,,,0,5
Total,20,7,6,17,16,14,10,4,5
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,6
,Paul Mango,Scott R Wagner,Laura Ellsworth,Dan Tinney,Joseph Giedemann,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,6
Paul Mango,7,0,0,10,9,4,3,3,6
Scott R Wagner,,2,0,3,1,2,2,1,6
Laura Ellsworth,,,0,1,2,2,1,2,6
Dan Tinney,,,,0,10,2,3,3,6
Joseph Giedemann,,,,,0,3,1,2,6
Camille G Mccolgan,,,,,,0,2,4,6
Linwood Holland,,,,,,,0,3,6
Margaret L Recupido,,,,,,,,0,6
Total,22,7,3,14,12,8,6,6,6
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,7
,Margaret L Recupido,Linwood Holland,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,Paul Mango,Scott R Wagner,Laura Ellsworth,7
Margaret L Recupido,1,3,5,3,3,3,5,2,7
Linwood Holland,,0,2,1,1,3,3,1,7
Camille G Mccolgan,,,0,3,3,3,3,0,7
Dan Tinney,,,,0,4,4,1,0,7
Joseph Giedemann,,,,,0,3,1,0,7
Paul Mango,,,,,,5,0,0,7
Scott R Wagner,,,,,,,2,0,7
Laura Ellsworth,,,,,,,,1,7
Total,13,9,7,5,4,12,10,4,7
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,8
,Paul Mango,Laura Ellsworth,Scott R Wagner,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,Linwood Holland,8
Paul Mango,8,0,0,13,12,11,10,7,8
Laura Ellsworth,,1,0,5,5,3,2,5,8
Scott R Wagner,,,1,3,2,3,2,1,8
Camille G Mccolgan,,,,0,16,10,9,11,8
Margaret L Recupido,,,,,0,8,7,7,8
Dan Tinney,,,,,,0,11,7,8
Joseph Giedemann,,,,,,,0,5,8
Linwood Holland,,,,,,,,0,8
Total,31,7,5,21,19,18,15,13,8
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,9
,Linwood Holland,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Camille G Mccolgan,Scott R Wagner,Laura Ellsworth,Paul Mango,9
Linwood Holland,0,6,11,7,11,9,8,5,9
Dan Tinney,,0,9,13,9,8,7,6,9
Margaret L Recupido,,,0,10,15,8,8,4,9
Joseph Giedemann,,,,0,11,10,6,3,9
Camille G Mccolgan,,,,,0,6,7,4,9
Scott R Wagner,,,,,,3,0,0,9
Laura Ellsworth,,,,,,,2,0,9
Paul Mango,,,,,,,,3,9
Total,22,21,20,19,17,21,16,13,9
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,10
,Paul Mango,Scott R Wagner,Laura Ellsworth,Camille G Mccolgan,Linwood Holland,Dan Tinney,Margaret L Recupido,Joseph Giedemann,10
Paul Mango,4,0,0,18,11,10,11,8,10
Scott R Wagner,,5,0,7,9,6,6,6,10
