col_1,col_2,col_3,division
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,All
,Tom Wolf,Donna Bullock,All
Tom Wolf,194,"3,000",All
Donna Bullock,,100,All
Total,"3,194","3,100",All
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,1
,Tom Wolf,Donna Bullock,1
Tom Wolf,8,212,1
Donna Bullock,,6,1
Total,220,218,1
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,2
,Tom Wolf,Donna Bullock,2
Tom Wolf,8,186,2
Donna Bullock,,6,2
Total,194,192,2
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,3
,Tom Wolf,Donna Bullock,3
Tom Wolf,11,154,3
Donna Bullock,,1,3
Total,165,155,3
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,4
,Tom Wolf,Donna Bullock,4
Tom Wolf,10,121,4
Donna Bullock,,1,4
Total,131,122,4
,Representative In The General Assembly 195th District - Democrat,Governor - Democrat,5
,Donna Bullock,Tom Wolf,5
Donna Bullock,5,119,5
Tom Wolf,,4,5
Total,124,123,5
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,6
,Tom Wolf,Donna Bullock,6
Tom Wolf,35,311,6
Donna Bullock,,17,6
Total,346,328,6
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,7
,Tom Wolf,Donna Bullock,7
Tom Wolf,7,158,7
Donna Bullock,,5,7
Total,165,163,7
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,8
,Tom Wolf,Donna Bullock,8
Tom Wolf,10,149,8
Donna Bullock,,4,8
Total,159,153,8
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,9
,Tom Wolf,Donna Bullock,9
Tom Wolf,14,153,9
Donna Bullock,,9,9
Total,167,162,9
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,10
,Tom Wolf,Donna Bullock,10
Tom Wolf,8,123,10
Donna Bullock,,5,10
Total,131,128,10
,Representative In The General Assembly 195th District - Democrat,Governor - Democrat,11
,Donna Bullock,Tom Wolf,11
Donna Bullock,10,92,11
Tom Wolf,,9,11
Total,102,101,11
,Representative In The General Assembly 195th District - Democrat,Governor - Democrat,12
,Donna Bullock,Tom Wolf,12
Donna Bullock,10,168,12
Tom Wolf,,7,12
Total,178,175,12
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,13
,Tom Wolf,Donna Bullock,13
Tom Wolf,4,140,13
Donna Bullock,,3,13
Total,144,143,13
,Representative In The General Assembly 195th District - Democrat,Governor - Democrat,14
,Donna Bullock,Tom Wolf,14
Donna Bullock,9,168,14
Tom Wolf,,9,14
Total,177,177,14
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,15
,Tom Wolf,Donna Bullock,15
Tom Wolf,5,94,15
Donna Bullock,,2,15
Total,99,96,15
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,16
,Tom Wolf,Donna Bullock,16
Tom Wolf,8,167,16
Donna Bullock,,1,16
Total,175,168,16
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,17
,Tom Wolf,Donna Bullock,17
Tom Wolf,5,174,17
Donna Bullock,,2,17
Total,179,176,17
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,18
,Tom Wolf,Donna Bullock,18
Tom Wolf,16,165,18
Donna Bullock,,2,18
Total,181,167,18
,Governor - Democrat,Representative In The General Assembly 195th District - Democrat,19
,Tom Wolf,Donna Bullock,19
Tom Wolf,16,146,19
Donna Bullock,,2,19
Total,162,148,19
