col_1,col_2,col_3,division
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,All
,Mike Driscoll,Bob Casey Jr,All
Mike Driscoll,127,"1,227",All
Bob Casey Jr,,65,All
Total,"1,354","1,292",All
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,1
,Mike Driscoll,Bob Casey Jr,1
Mike Driscoll,10,76,1
Bob Casey Jr,,8,1
Total,86,84,1
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,2
,Mike Driscoll,Bob Casey Jr,2
Mike Driscoll,6,71,2
Bob Casey Jr,,2,2
Total,77,73,2
,United States Senator - Democrat,Representative In The General Assembly 173rd District - Democrat,3
,Bob Casey Jr,Mike Driscoll,3
Bob Casey Jr,0,20,3
Mike Driscoll,,0,3
Total,20,20,3
,United States Senator - Democrat,Representative In The General Assembly 173rd District - Democrat,4
,Bob Casey Jr,Mike Driscoll,4
Bob Casey Jr,8,165,4
Mike Driscoll,,7,4
Total,173,172,4
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,5
,Mike Driscoll,Bob Casey Jr,5
Mike Driscoll,3,28,5
Bob Casey Jr,,1,5
Total,31,29,5
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,6
,Mike Driscoll,Bob Casey Jr,6
Mike Driscoll,1,14,6
Bob Casey Jr,,0,6
Total,15,14,6
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,7
,Mike Driscoll,Bob Casey Jr,7
Mike Driscoll,23,90,7
Bob Casey Jr,,8,7
Total,113,98,7
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,8
,Mike Driscoll,Bob Casey Jr,8
Mike Driscoll,3,28,8
Bob Casey Jr,,0,8
Total,31,28,8
,United States Senator - Democrat,Representative In The General Assembly 173rd District - Democrat,9
,Bob Casey Jr,Mike Driscoll,9
Bob Casey Jr,3,61,9
Mike Driscoll,,2,9
Total,64,63,9
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,10
,Mike Driscoll,Bob Casey Jr,10
Mike Driscoll,7,38,10
Bob Casey Jr,,2,10
Total,45,40,10
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,11
,Mike Driscoll,Bob Casey Jr,11
Mike Driscoll,6,45,11
Bob Casey Jr,,1,11
Total,51,46,11
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,12
,Mike Driscoll,Bob Casey Jr,12
Mike Driscoll,2,27,12
Bob Casey Jr,,1,12
Total,29,28,12
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,13
,Mike Driscoll,Bob Casey Jr,13
Mike Driscoll,5,35,13
Bob Casey Jr,,2,13
Total,40,37,13
,United States Senator - Democrat,Representative In The General Assembly 173rd District - Democrat,14
,Bob Casey Jr,Mike Driscoll,14
Bob Casey Jr,3,20,14
Mike Driscoll,,1,14
Total,23,21,14
,United States Senator - Democrat,Representative In The General Assembly 173rd District - Democrat,15
,Bob Casey Jr,Mike Driscoll,15
Bob Casey Jr,1,36,15
Mike Driscoll,,1,15
Total,37,37,15
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,16
,Mike Driscoll,Bob Casey Jr,16
Mike Driscoll,3,22,16
Bob Casey Jr,,0,16
Total,25,22,16
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,17
,Mike Driscoll,Bob Casey Jr,17
Mike Driscoll,5,58,17
Bob Casey Jr,,2,17
Total,63,60,17
,United States Senator - Democrat,Representative In The General Assembly 173rd District - Democrat,18
,Bob Casey Jr,Mike Driscoll,18
Bob Casey Jr,2,47,18
Mike Driscoll,,1,18
Total,49,48,18
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,19
,Mike Driscoll,Bob Casey Jr,19
Mike Driscoll,4,29,19
Bob Casey Jr,,0,19
Total,33,29,19
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,20
,Mike Driscoll,Bob Casey Jr,20
Mike Driscoll,22,204,20
Bob Casey Jr,,15,20
Total,226,219,20
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,21
,Mike Driscoll,Bob Casey Jr,21
Mike Driscoll,5,30,21
Bob Casey Jr,,2,21
Total,35,32,21
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,22
,Mike Driscoll,Bob Casey Jr,22
Mike Driscoll,3,33,22
Bob Casey Jr,,1,22
Total,36,34,22
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,23
,Mike Driscoll,Bob Casey Jr,23
Mike Driscoll,7,50,23
Bob Casey Jr,,3,23
Total,57,53,23
