col_1,col_2,division
,Representative In The General Assembly 202nd District - Democrat,All
,Jared Solomon,All
Jared Solomon,379,All
Total,379,All
,Representative In The General Assembly 202nd District - Democrat,13
,Jared Solomon,13
Jared Solomon,35,13
Total,35,13
,Representative In The General Assembly 202nd District - Democrat,15
,Jared Solomon,15
Jared Solomon,36,15
Total,36,15
,Representative In The General Assembly 202nd District - Democrat,16
,Jared Solomon,16
Jared Solomon,41,16
Total,41,16
,Representative In The General Assembly 202nd District - Democrat,17
,Jared Solomon,17
Jared Solomon,35,17
Total,35,17
,Representative In The General Assembly 202nd District - Democrat,18
,Jared Solomon,18
Jared Solomon,33,18
Total,33,18
,Representative In The General Assembly 202nd District - Democrat,20
,Jared Solomon,20
Jared Solomon,46,20
Total,46,20
,Representative In The General Assembly 202nd District - Democrat,21
,Jared Solomon,21
Jared Solomon,32,21
Total,32,21
,Representative In The General Assembly 202nd District - Democrat,22
,Jared Solomon,22
Jared Solomon,22,22
Total,22,22
,Representative In The General Assembly 202nd District - Democrat,23
,Jared Solomon,23
Jared Solomon,23,23
Total,23,23
,Representative In The General Assembly 202nd District - Democrat,24
,Jared Solomon,24
Jared Solomon,27,24
Total,27,24
,Representative In The General Assembly 202nd District - Democrat,25
,Jared Solomon,25
Jared Solomon,20,25
Total,20,25
,Representative In The General Assembly 202nd District - Democrat,26
,Jared Solomon,26
Jared Solomon,29,26
Total,29,26
