col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 200th District - Democrat,,Representative In Congress 3rd District - Democrat,,All
,Chris Rabb,Melissa Scott,Dwight Evans,Kevin Johnson,All
Chris Rabb,164,0,"2,607",484,All
Melissa Scott,,35,479,173,All
Dwight Evans,,,50,0,All
Kevin Johnson,,,,16,All
Total,"3,255",687,"3,136",673,All
,Representative In The General Assembly 200th District - Democrat,,Representative In Congress 3rd District - Democrat,,1
,Chris Rabb,Melissa Scott,Dwight Evans,Kevin Johnson,1
Chris Rabb,12,0,175,38,1
Melissa Scott,,2,28,6,1
Dwight Evans,,,6,0,1
Kevin Johnson,,,,0,1
Total,225,36,209,44,1
,Representative In The General Assembly 200th District - Democrat,,Representative In Congress 3rd District - Democrat,,2
,Chris Rabb,Melissa Scott,Dwight Evans,Kevin Johnson,2
Chris Rabb,13,0,186,38,2
Melissa Scott,,5,31,8,2
Dwight Evans,,,2,0,2
Kevin Johnson,,,,0,2
Total,237,44,219,46,2
,Representative In The General Assembly 200th District - Democrat,,Representative In Congress 3rd District - Democrat,,3
,Chris Rabb,Melissa Scott,Dwight Evans,Kevin Johnson,3
Chris Rabb,12,0,221,40,3
Melissa Scott,,1,23,9,3
Dwight Evans,,,2,0,3
Kevin Johnson,,,,2,3
Total,273,33,246,51,3
,Representative In The General Assembly 200th District - Democrat,,Representative In Congress 3rd District - Democrat,,4
,Chris Rabb,Melissa Scott,Dwight Evans,Kevin Johnson,4
Chris Rabb,7,0,120,29,4
Melissa Scott,,1,34,13,4
Dwight Evans,,,1,0,4
Kevin Johnson,,,,1,4
Total,156,48,155,43,4
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 200th District - Democrat,,5
,Dwight Evans,Kevin Johnson,Chris Rabb,Melissa Scott,5
Dwight Evans,4,0,125,47,5
Kevin Johnson,,0,24,7,5
Chris Rabb,,,3,0,5
Melissa Scott,,,,3,5
Total,176,31,152,57,5
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 200th District - Democrat,,6
,Dwight Evans,Kevin Johnson,Chris Rabb,Melissa Scott,6
Dwight Evans,3,0,92,65,6
Kevin Johnson,,0,33,16,6
Chris Rabb,,,3,0,6
Melissa Scott,,,,8,6
Total,160,49,128,89,6
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 200th District - Democrat,,7
,Dwight Evans,Kevin Johnson,Chris Rabb,Melissa Scott,7
Dwight Evans,1,0,126,20,7
Kevin Johnson,,0,7,6,7
Chris Rabb,,,8,0,7
Melissa Scott,,,,3,7
Total,147,13,141,29,7
,Representative In The General Assembly 200th District - Democrat,,Representative In Congress 3rd District - Democrat,,8
,Chris Rabb,Melissa Scott,Dwight Evans,Kevin Johnson,8
Chris Rabb,5,0,85,7,8
Melissa Scott,,0,8,5,8
Dwight Evans,,,2,0,8
Kevin Johnson,,,,0,8
Total,97,13,95,12,8
,Representative In The General Assembly 200th District - Democrat,,Representative In Congress 3rd District - Democrat,,9
,Chris Rabb,Melissa Scott,Dwight Evans,Kevin Johnson,9
Chris Rabb,17,0,209,32,9
Melissa Scott,,4,29,16,9
Dwight Evans,,,8,0,9
Kevin Johnson,,,,3,9
Total,258,49,246,51,9
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 200th District - Democrat,,10
,Dwight Evans,Kevin Johnson,Chris Rabb,Melissa Scott,10
Dwight Evans,4,0,159,29,10
Kevin Johnson,,0,21,14,10
Chris Rabb,,,10,0,10
Melissa Scott,,,,3,10
Total,192,35,190,46,10
,Representative In The General Assembly 200th District - Democrat,,Representative In Congress 3rd District - Democrat,,11
,Chris Rabb,Melissa Scott,Dwight Evans,Kevin Johnson,11
Chris Rabb,17,0,172,33,11
Melissa Scott,,2,37,12,11
Dwight Evans,,,4,0,11
Kevin Johnson,,,,2,11
Total,222,51,213,47,11
,Representative In The General Assembly 200th District - Democrat,,Representative In Congress 3rd District - Democrat,,12
,Chris Rabb,Melissa Scott,Dwight Evans,Kevin Johnson,12
Chris Rabb,15,0,199,42,12
Melissa Scott,,0,18,7,12
Dwight Evans,,,2,0,12
