col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,All
,Mike Driscoll,John Dellricci,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,All
Mike Driscoll,100,357,360,356,353,304,All
John Dellricci,,8,279,275,286,270,All
James G Donnelly Sr,,,3,277,281,278,All
Kathy Enggasser,,,,3,306,277,All
Mary Ann Quartullo,,,,,2,276,All
Patrick Parkinson,,,,,,1,All
Total,658,373,370,369,365,310,All
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,2
,Mike Driscoll,John Dellricci,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,2
Mike Driscoll,3,16,15,13,11,9,2
John Dellricci,,0,11,10,10,9,2
Kathy Enggasser,,,0,10,10,9,2
James G Donnelly Sr,,,,0,9,9,2
Mary Ann Quartullo,,,,,0,9,2
Patrick Parkinson,,,,,,0,2
Total,26,16,15,13,11,9,2
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,7
,Mike Driscoll,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Patrick Parkinson,7
Mike Driscoll,6,20,21,16,16,15,7
Mary Ann Quartullo,,0,13,13,15,13,7
James G Donnelly Sr,,,0,13,14,13,7
John Dellricci,,,,1,12,12,7
Kathy Enggasser,,,,,0,13,7
Patrick Parkinson,,,,,,0,7
Total,38,22,21,18,17,15,7
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,11
,Mike Driscoll,John Dellricci,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,11
Mike Driscoll,11,24,23,23,22,22,11
John Dellricci,,0,19,18,19,18,11
James G Donnelly Sr,,,0,18,18,19,11
Kathy Enggasser,,,,0,19,20,11
Mary Ann Quartullo,,,,,0,19,11
Patrick Parkinson,,,,,,0,11
Total,46,24,23,23,22,22,11
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,17
,Mike Driscoll,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,17
Mike Driscoll,2,15,14,15,13,12,17
James G Donnelly Sr,,0,12,11,12,12,17
Kathy Enggasser,,,1,13,12,11,17
Mary Ann Quartullo,,,,0,12,11,17
John Dellricci,,,,,0,11,17
Patrick Parkinson,,,,,,0,17
Total,21,15,15,15,13,12,17
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,24
,Mike Driscoll,James G Donnelly Sr,John Dellricci,Patrick Parkinson,Kathy Enggasser,Mary Ann Quartullo,24
Mike Driscoll,2,22,17,17,14,12,24
James G Donnelly Sr,,0,14,16,13,12,24
John Dellricci,,,0,13,11,11,24
Patrick Parkinson,,,,0,12,12,24
Kathy Enggasser,,,,,0,12,24
Mary Ann Quartullo,,,,,,0,24
Total,30,23,18,17,14,12,24
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,29
,Mike Driscoll,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,29
Mike Driscoll,15,44,40,36,33,30,29
James G Donnelly Sr,,0,27,28,28,24,29
Kathy Enggasser,,,0,31,29,27,29
Mary Ann Quartullo,,,,0,29,26,29
Patrick Parkinson,,,,,0,25,29
John Dellricci,,,,,,0,29
Total,78,44,40,36,33,30,29
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,30
,Mike Driscoll,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,30
Mike Driscoll,2,21,20,19,16,15,30
James G Donnelly Sr,,1,14,15,14,13,30
Kathy Enggasser,,,0,17,14,13,30
Mary Ann Quartullo,,,,0,14,13,30
John Dellricci,,,,,0,13,30
Patrick Parkinson,,,,,,0,30
Total,34,22,22,21,16,15,30
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,32
,Mike Driscoll,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,Patrick Parkinson,32
Mike Driscoll,4,25,23,23,23,21,32
John Dellricci,,1,18,19,19,19,32
Kathy Enggasser,,,0,22,20,20,32
Mary Ann Quartullo,,,,0,19,19,32
James G Donnelly Sr,,,,,0,21,32
