col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,All
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Chris Rabb,Carla Cain,All
Isabella Fitzgerald,"1,002","1,962","1,586","1,578","1,502",All
Sherrie Cohen,,42,"1,338","1,327","1,381",All
Qasim Rashad,,,17,"1,286","1,326",All
Chris Rabb,,,,24,"1,289",All
Carla Cain,,,,,8,All
Total,"3,572","2,052","1,651","1,631","1,557",All
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,1
,Isabella Fitzgerald,Sherrie Cohen,Carla Cain,Chris Rabb,Qasim Rashad,1
Isabella Fitzgerald,46,62,42,41,41,1
Sherrie Cohen,,1,38,36,35,1
Carla Cain,,,0,36,35,1
Chris Rabb,,,,0,33,1
Qasim Rashad,,,,,0,1
Total,122,63,42,41,41,1
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,2
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,2
Isabella Fitzgerald,66,69,56,53,49,2
Sherrie Cohen,,0,46,47,48,2
Qasim Rashad,,,0,45,44,2
Carla Cain,,,,0,47,2
Chris Rabb,,,,,0,2
Total,157,73,60,55,51,2
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,3
,Isabella Fitzgerald,Sherrie Cohen,Carla Cain,Chris Rabb,Qasim Rashad,3
Isabella Fitzgerald,50,62,62,62,54,3
Sherrie Cohen,,2,54,51,45,3
Carla Cain,,,0,50,47,3
Chris Rabb,,,,1,45,3
Qasim Rashad,,,,,1,3
Total,137,65,64,63,56,3
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,4
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,4
Isabella Fitzgerald,21,82,69,66,65,4
Sherrie Cohen,,0,57,59,57,4
Qasim Rashad,,,1,53,50,4
Carla Cain,,,,1,52,4
Chris Rabb,,,,,0,4
Total,129,84,71,67,66,4
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,5
,Isabella Fitzgerald,Sherrie Cohen,Carla Cain,Chris Rabb,Qasim Rashad,5
Isabella Fitzgerald,40,80,62,60,60,5
Sherrie Cohen,,2,54,50,52,5
Carla Cain,,,0,50,53,5
Chris Rabb,,,,1,48,5
Qasim Rashad,,,,,0,5
Total,145,83,63,62,61,5
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,6
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,6
Isabella Fitzgerald,50,65,54,54,43,6
Sherrie Cohen,,1,42,41,41,6
Chris Rabb,,,1,42,39,6
Qasim Rashad,,,,0,42,6
Carla Cain,,,,,1,6
Total,139,67,56,55,45,6
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,7
,Isabella Fitzgerald,Sherrie Cohen,Carla Cain,Chris Rabb,Qasim Rashad,7
Isabella Fitzgerald,27,57,43,43,43,7
Sherrie Cohen,,3,37,36,35,7
Carla Cain,,,1,38,34,7
Chris Rabb,,,,1,33,7
Qasim Rashad,,,,,0,7
Total,102,61,45,45,44,7
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,8
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,8
Isabella Fitzgerald,19,51,45,42,37,8
Sherrie Cohen,,0,33,32,32,8
Chris Rabb,,,0,32,34,8
Qasim Rashad,,,,0,31,8
Carla Cain,,,,,1,8
Total,94,51,46,43,38,8
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,9
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,9
Isabella Fitzgerald,25,64,54,50,45,9
Sherrie Cohen,,2,48,46,44,9
Chris Rabb,,,2,44,42,9
Qasim Rashad,,,,1,45,9
Carla Cain,,,,,0,9
Total,102,67,57,53,47,9
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,10
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Chris Rabb,Carla Cain,10
Isabella Fitzgerald,20,40,39,36,33,10
Sherrie Cohen,,1,31,27,29,10
Qasim Rashad,,,0,31,31,10
Chris Rabb,,,,1,28,10
Carla Cain,,,,,0,10
Total,79,43,42,38,35,10
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,11
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,11
Isabella Fitzgerald,19,51,41,40,40,11
Sherrie Cohen,,0,31,35,31,11
Qasim Rashad,,,0,31,29,11
Carla Cain,,,,0,31,11
Chris Rabb,,,,,0,11
Total,93,51,41,40,40,11
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,12
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Chris Rabb,Carla Cain,12
Isabella Fitzgerald,32,76,64,57,55,12
Sherrie Cohen,,2,53,48,50,12
Qasim Rashad,,,1,48,52,12
Chris Rabb,,,,1,47,12
Carla Cain,,,,,1,12
Total,129,78,65,58,56,12
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,13
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Chris Rabb,Carla Cain,13
Isabella Fitzgerald,38,87,68,67,60,13
Sherrie Cohen,,2,68,58,66,13
Qasim Rashad,,,2,55,60,13
Chris Rabb,,,,2,53,13
Carla Cain,,,,,0,13
Total,141,95,76,72,66,13
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,14
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Chris Rabb,Carla Cain,14
Isabella Fitzgerald,45,79,55,52,47,14
Sherrie Cohen,,2,46,44,41,14
Qasim Rashad,,,0,43,42,14
Chris Rabb,,,,0,41,14
Carla Cain,,,,,0,14
Total,147,82,56,53,48,14
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,15
,Isabella Fitzgerald,Qasim Rashad,Sherrie Cohen,Carla Cain,Chris Rabb,15
Isabella Fitzgerald,40,59,54,52,53,15
Qasim Rashad,,0,34,46,46,15
Sherrie Cohen,,,2,32,34,15
Carla Cain,,,,0,43,15
Chris Rabb,,,,,0,15
Total,133,61,57,53,53,15
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,16
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Carla Cain,Qasim Rashad,16
Isabella Fitzgerald,27,77,57,54,54,16
Sherrie Cohen,,0,46,52,48,16
Chris Rabb,,,0,46,46,16
Carla Cain,,,,0,48,16
Qasim Rashad,,,,,0,16
Total,121,77,57,54,54,16
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,17
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,17
Isabella Fitzgerald,42,83,62,62,58,17
Sherrie Cohen,,2,55,54,55,17
Chris Rabb,,,1,56,52,17
Qasim Rashad,,,,1,53,17
Carla Cain,,,,,1,17
Total,141,86,64,64,60,17
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,18
,Isabella Fitzgerald,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,18
Isabella Fitzgerald,25,65,62,50,48,18
Chris Rabb,,1,47,46,46,18
Sherrie Cohen,,,1,42,47,18
Qasim Rashad,,,,1,42,18
Carla Cain,,,,,0,18
Total,113,67,64,52,49,18
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,19
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,19
Isabella Fitzgerald,34,68,56,56,54,19
Sherrie Cohen,,0,50,49,49,19
Chris Rabb,,,1,47,47,19
Qasim Rashad,,,,0,50,19
Carla Cain,,,,,0,19
Total,119,69,58,57,55,19
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,20
,Isabella Fitzgerald,Sherrie Cohen,Carla Cain,Chris Rabb,Qasim Rashad,20
Isabella Fitzgerald,44,56,49,46,46,20
Sherrie Cohen,,0,43,39,41,20
Carla Cain,,,0,39,42,20
Chris Rabb,,,,1,38,20
Qasim Rashad,,,,,1,20
Total,115,56,49,47,47,20
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,21
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,21
Isabella Fitzgerald,23,68,64,57,55,21
Sherrie Cohen,,3,47,51,49,21
Qasim Rashad,,,2,48,48,21
Carla Cain,,,,0,50,21
Chris Rabb,,,,,1,21
Total,118,71,66,57,56,21
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,22
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,22
Isabella Fitzgerald,27,52,43,41,39,22
Sherrie Cohen,,2,31,36,35,22
Qasim Rashad,,,0,31,31,22
Carla Cain,,,,1,33,22
Chris Rabb,,,,,0,22
Total,98,54,44,43,39,22
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,23
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,23
Isabella Fitzgerald,39,89,70,72,64,23
Sherrie Cohen,,0,61,61,62,23
Chris Rabb,,,2,59,58,23
Qasim Rashad,,,,0,58,23
Carla Cain,,,,,0,23
Total,146,89,74,73,65,23
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,24
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Carla Cain,Qasim Rashad,24
Isabella Fitzgerald,47,72,64,60,61,24
Sherrie Cohen,,1,57,58,55,24
Chris Rabb,,,0,54,55,24
Carla Cain,,,,0,55,24
Qasim Rashad,,,,,1,24
Total,134,75,64,62,62,24
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,25
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,25
Isabella Fitzgerald,49,71,54,51,48,25
Sherrie Cohen,,1,48,49,45,25
Qasim Rashad,,,1,47,42,25
Carla Cain,,,,0,42,25
Chris Rabb,,,,,0,25
Total,136,75,58,53,49,25
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,26
,Isabella Fitzgerald,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,26
Isabella Fitzgerald,30,69,58,54,53,26
Sherrie Cohen,,6,49,49,47,26
Qasim Rashad,,,1,50,48,26
Carla Cain,,,,0,48,26
Chris Rabb,,,,,0,26
Total,115,75,60,55,53,26
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,27
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Carla Cain,Qasim Rashad,27
Isabella Fitzgerald,29,65,46,44,41,27
Sherrie Cohen,,0,40,41,36,27
Chris Rabb,,,2,37,34,27
Carla Cain,,,,1,35,27
Qasim Rashad,,,,,1,27
Total,110,67,49,47,43,27
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,28
,Isabella Fitzgerald,Sherrie Cohen,Carla Cain,Chris Rabb,Qasim Rashad,28
Isabella Fitzgerald,21,67,63,61,60,28
Sherrie Cohen,,2,53,50,50,28
Carla Cain,,,0,47,47,28
Chris Rabb,,,,1,50,28
Qasim Rashad,,,,,2,28
Total,115,69,63,62,62,28
,Representative In The General Assembly 203rd District - Democrat,Member Of The Democratic State Committee 4th Senatorial District,,,,29
,Isabella Fitzgerald,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,29
Isabella Fitzgerald,27,84,78,70,65,29
Sherrie Cohen,,4,63,75,77,29
Chris Rabb,,,4,63,59,29
Qasim Rashad,,,,0,73,29
Carla Cain,,,,,0,29
Total,142,105,91,84,81,29
