col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,All
,Kevin J Boyle,Catherine Bartch,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,All
Kevin J Boyle,158,598,607,586,554,455,401,364,335,277,All
Catherine Bartch,,21,364,370,345,383,310,282,309,227,All
Mona Getzes Cohen,,,11,377,430,338,266,238,231,180,All
James Harrity,,,,12,390,352,346,314,246,244,All
Meagan Ingerson,,,,,11,353,275,243,239,177,All
Erica Vanstone,,,,,,0,315,295,279,227,All
Richard Lombardo,,,,,,,0,289,221,215,All
Frank T Brzozowski,,,,,,,,0,187,193,All
Marnie Aument Loughrey,,,,,,,,,1,182,All
Billy Cortes,,,,,,,,,,0,All
Total,"1,190",648,641,616,590,483,419,383,359,294,All
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,1
,Kevin J Boyle,Mona Getzes Cohen,Catherine Bartch,James Harrity,Erica Vanstone,Marnie Aument Loughrey,Meagan Ingerson,Richard Lombardo,Billy Cortes,Frank T Brzozowski,1
Kevin J Boyle,15,25,23,23,20,20,19,16,14,13,1
Mona Getzes Cohen,,0,17,17,19,17,17,13,11,11,1
Catherine Bartch,,,2,14,18,17,16,12,7,9,1
James Harrity,,,,1,18,17,15,15,13,13,1
Erica Vanstone,,,,,0,19,18,14,11,12,1
Marnie Aument Loughrey,,,,,,0,17,13,10,11,1
Meagan Ingerson,,,,,,,1,11,7,10,1
Richard Lombardo,,,,,,,,0,9,12,1
Billy Cortes,,,,,,,,,0,6,1
Frank T Brzozowski,,,,,,,,,,0,1
Total,55,28,27,25,23,23,23,18,14,14,1
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,2
,Kevin J Boyle,James Harrity,Meagan Ingerson,Mona Getzes Cohen,Catherine Bartch,Richard Lombardo,Frank T Brzozowski,Erica Vanstone,Marnie Aument Loughrey,Billy Cortes,2
Kevin J Boyle,16,30,31,29,27,23,22,21,13,8,2
James Harrity,,2,22,22,19,18,18,16,9,6,2
Meagan Ingerson,,,1,25,21,17,18,18,10,8,2
Mona Getzes Cohen,,,,0,22,19,17,16,10,8,2
Catherine Bartch,,,,,0,19,19,18,12,8,2
Richard Lombardo,,,,,,0,17,15,11,6,2
Frank T Brzozowski,,,,,,,0,14,9,5,2
Erica Vanstone,,,,,,,,0,7,6,2
Marnie Aument Loughrey,,,,,,,,,0,5,2
Billy Cortes,,,,,,,,,,0,2
Total,62,34,33,31,28,25,23,21,14,10,2
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,3
,Kevin J Boyle,Meagan Ingerson,James Harrity,Mona Getzes Cohen,Catherine Bartch,Erica Vanstone,Frank T Brzozowski,Richard Lombardo,Billy Cortes,Marnie Aument Loughrey,3
Kevin J Boyle,8,37,34,31,28,24,21,21,17,15,3
Meagan Ingerson,,0,27,27,20,20,15,16,11,14,3
James Harrity,,,1,22,21,19,18,18,15,11,3
Mona Getzes Cohen,,,,2,18,20,14,15,12,13,3
Catherine Bartch,,,,,0,20,13,13,13,15,3
Erica Vanstone,,,,,,0,15,14,14,12,3
Frank T Brzozowski,,,,,,,0,16,12,6,3
Richard Lombardo,,,,,,,,0,9,9,3
Billy Cortes,,,,,,,,,0,7,3
Marnie Aument Loughrey,,,,,,,,,,0,3
Total,60,38,36,34,30,25,22,21,17,16,3
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,4
,Kevin J Boyle,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Catherine Bartch,Frank T Brzozowski,Erica Vanstone,Richard Lombardo,Billy Cortes,Marnie Aument Loughrey,4
Kevin J Boyle,5,37,37,34,25,22,20,21,15,15,4
James Harrity,,0,26,28,20,20,19,21,16,13,4
Mona Getzes Cohen,,,0,28,17,18,15,18,13,11,4
Meagan Ingerson,,,,0,18,19,18,19,14,13,4
Catherine Bartch,,,,,4,14,15,16,13,14,4
Frank T Brzozowski,,,,,,0,16,18,11,11,4
Erica Vanstone,,,,,,,0,16,10,10,4
Richard Lombardo,,,,,,,,0,12,10,4
Billy Cortes,,,,,,,,,0,9,4
Marnie Aument Loughrey,,,,,,,,,,0,4
Total,64,40,38,36,31,24,23,23,17,17,4
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,5
,Kevin J Boyle,Catherine Bartch,James Harrity,Erica Vanstone,Mona Getzes Cohen,Meagan Ingerson,Richard Lombardo,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,5
Kevin J Boyle,5,25,26,22,22,18,17,16,12,11,5
Catherine Bartch,,2,17,19,11,10,13,12,13,9,5
James Harrity,,,1,17,12,11,14,12,11,12,5
Erica Vanstone,,,,0,13,12,14,14,12,12,5
Mona Getzes Cohen,,,,,0,14,9,9,7,5,5
Meagan Ingerson,,,,,,2,8,6,5,5,5
Richard Lombardo,,,,,,,0,15,10,9,5
Frank T Brzozowski,,,,,,,,0,8,8,5
Marnie Aument Loughrey,,,,,,,,,0,9,5
Billy Cortes,,,,,,,,,,0,5
Total,55,29,28,25,23,21,18,17,14,13,5
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,6
,Kevin J Boyle,Meagan Ingerson,Catherine Bartch,James Harrity,Mona Getzes Cohen,Erica Vanstone,Frank T Brzozowski,Billy Cortes,Marnie Aument Loughrey,Richard Lombardo,6
Kevin J Boyle,5,40,37,36,35,35,28,25,24,24,6
Meagan Ingerson,,0,27,27,26,30,19,16,19,18,6
Catherine Bartch,,,1,27,22,29,24,22,21,20,6
James Harrity,,,,1,21,25,23,22,16,22,6
Mona Getzes Cohen,,,,,1,21,15,14,11,11,6
Erica Vanstone,,,,,,0,22,18,22,21,6
Frank T Brzozowski,,,,,,,0,19,14,19,6
Billy Cortes,,,,,,,,0,11,16,6
Marnie Aument Loughrey,,,,,,,,,0,14,6
Richard Lombardo,,,,,,,,,,0,6
Total,64,41,39,37,37,36,28,25,25,24,6
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,7
,Kevin J Boyle,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Catherine Bartch,Erica Vanstone,Richard Lombardo,Frank T Brzozowski,Billy Cortes,Marnie Aument Loughrey,7
Kevin J Boyle,5,39,37,34,24,22,19,18,13,13,7
James Harrity,,0,23,22,20,18,17,18,12,10,7
Mona Getzes Cohen,,,1,27,14,13,10,10,5,5,7
Meagan Ingerson,,,,1,13,12,9,9,4,5,7
Catherine Bartch,,,,,2,19,15,16,12,13,7
Erica Vanstone,,,,,,0,17,18,13,12,7
Richard Lombardo,,,,,,,0,15,11,8,7
Frank T Brzozowski,,,,,,,,0,11,10,7
Billy Cortes,,,,,,,,,0,9,7
Marnie Aument Loughrey,,,,,,,,,,0,7
Total,69,39,39,36,26,23,20,19,13,13,7
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,8
,Kevin J Boyle,Catherine Bartch,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Marnie Aument Loughrey,Frank T Brzozowski,Billy Cortes,8
Kevin J Boyle,6,41,30,28,25,19,19,12,11,7,8
Catherine Bartch,,1,23,21,18,19,17,13,11,7,8
Mona Getzes Cohen,,,1,23,19,16,16,11,10,6,8
James Harrity,,,,0,20,15,18,9,10,6,8
Meagan Ingerson,,,,,0,14,13,9,7,6,8
Erica Vanstone,,,,,,0,14,11,9,5,8
Richard Lombardo,,,,,,,0,7,10,4,8
Marnie Aument Loughrey,,,,,,,,0,3,3,8
Frank T Brzozowski,,,,,,,,,0,4,8
Billy Cortes,,,,,,,,,,0,8
Total,60,43,32,28,26,20,19,13,11,7,8
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,9
,Kevin J Boyle,Catherine Bartch,James Harrity,Meagan Ingerson,Mona Getzes Cohen,Richard Lombardo,Erica Vanstone,Frank T Brzozowski,Billy Cortes,Marnie Aument Loughrey,9
Kevin J Boyle,8,30,31,27,24,24,19,20,16,10,9
Catherine Bartch,,0,22,17,17,19,15,15,14,9,9
James Harrity,,,0,19,18,19,15,16,13,8,9
Meagan Ingerson,,,,2,17,15,17,14,11,8,9
Mona Getzes Cohen,,,,,0,15,14,11,8,7,9
Richard Lombardo,,,,,,0,15,15,11,8,9
Erica Vanstone,,,,,,,0,14,12,8,9
Frank T Brzozowski,,,,,,,,0,12,7,9
Billy Cortes,,,,,,,,,0,5,9
Marnie Aument Loughrey,,,,,,,,,,0,9
Total,55,31,31,30,25,24,20,20,16,11,9
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,10
,Kevin J Boyle,Mona Getzes Cohen,Catherine Bartch,Meagan Ingerson,James Harrity,Erica Vanstone,Marnie Aument Loughrey,Richard Lombardo,Billy Cortes,Frank T Brzozowski,10
Kevin J Boyle,5,29,28,27,25,23,19,18,17,13,10
Mona Getzes Cohen,,1,19,20,17,18,15,13,13,9,10
Catherine Bartch,,,2,16,18,19,17,13,15,11,10
Meagan Ingerson,,,,0,14,17,14,12,10,8,10
James Harrity,,,,,0,15,12,15,15,12,10
Erica Vanstone,,,,,,0,15,14,14,11,10
Marnie Aument Loughrey,,,,,,,1,11,13,6,10
Richard Lombardo,,,,,,,,0,12,11,10
Billy Cortes,,,,,,,,,0,11,10
Frank T Brzozowski,,,,,,,,,,0,10
Total,54,32,31,28,25,24,21,19,18,14,10
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,11
,Kevin J Boyle,Catherine Bartch,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Marnie Aument Loughrey,Frank T Brzozowski,Billy Cortes,11
Kevin J Boyle,18,91,74,68,61,50,51,50,42,36,11
Catherine Bartch,,2,51,46,44,49,45,48,39,34,11
James Harrity,,,1,37,44,40,43,36,36,29,11
Mona Getzes Cohen,,,,2,48,36,28,30,23,19,11
Meagan Ingerson,,,,,2,36,30,31,25,19,11
Erica Vanstone,,,,,,0,37,38,35,28,11
Richard Lombardo,,,,,,,0,35,36,33,11
Marnie Aument Loughrey,,,,,,,,0,29,28,11
Frank T Brzozowski,,,,,,,,,0,29,11
Billy Cortes,,,,,,,,,,0,11
Total,156,96,76,73,66,53,52,51,44,38,11
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,12
,Kevin J Boyle,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Catherine Bartch,Marnie Aument Loughrey,Frank T Brzozowski,Billy Cortes,12
Kevin J Boyle,7,29,24,23,19,18,17,16,14,13,12
Mona Getzes Cohen,,1,20,18,15,13,11,12,10,11,12
James Harrity,,,0,19,18,17,13,15,12,11,12
Meagan Ingerson,,,,1,13,13,10,12,10,8,12
Erica Vanstone,,,,,0,15,14,13,12,9,12
Richard Lombardo,,,,,,0,12,13,13,12,12
Catherine Bartch,,,,,,,0,13,8,7,12
Marnie Aument Loughrey,,,,,,,,0,7,8,12
Frank T Brzozowski,,,,,,,,,0,9,12
Billy Cortes,,,,,,,,,,0,12
Total,45,30,26,25,20,20,18,18,15,13,12
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,13
,Kevin J Boyle,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Catherine Bartch,Richard Lombardo,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,13
Kevin J Boyle,10,40,35,36,30,28,22,21,21,16,13
Mona Getzes Cohen,,0,25,33,27,21,17,18,17,12,13
James Harrity,,,4,24,19,16,17,17,11,11,13
Meagan Ingerson,,,,0,27,20,20,17,18,13,13
Erica Vanstone,,,,,0,20,19,18,17,14,13
Catherine Bartch,,,,,,0,12,13,17,9,13
Richard Lombardo,,,,,,,0,14,10,11,13
Frank T Brzozowski,,,,,,,,0,10,9,13
Marnie Aument Loughrey,,,,,,,,,0,10,13
