col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,All
,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,Kevin Bundy,Rebecca Poyourow,John Brady,Joe Khan,Nat Lownes,Jacque Whaumbush,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,All
Kathryn S Huggins,25,"1,656","1,623","1,433","1,068","1,050",998,701,476,357,260,279,262,"1,249",447,449,137,14,All
Ken Washington,,27,"1,569","1,402",938,937,869,672,315,315,219,266,179,"1,169",363,294,116,11,All
Dewayne Drummond,,,13,"1,351",930,906,849,639,308,285,211,243,172,"1,085",356,271,90,14,All
Liam G Boyle,,,,4,791,766,774,514,244,206,162,179,118,978,254,252,94,5,All
Lisa Rhodes,,,,,5,"1,022",882,280,288,222,166,126,238,721,322,108,70,11,All
Linda Norris,,,,,,4,858,254,261,220,144,115,204,720,292,108,67,7,All
Monica Maria Djerassi,,,,,,,0,222,300,157,156,107,178,652,290,112,62,10,All
Kevin Bundy,,,,,,,,7,229,256,157,206,124,379,156,213,63,10,All
Rebecca Poyourow,,,,,,,,,1,145,115,137,152,187,176,101,51,7,All
John Brady,,,,,,,,,,3,125,112,77,224,131,57,42,6,All
Joe Khan,,,,,,,,,,,1,107,76,133,124,42,41,6,All
Nat Lownes,,,,,,,,,,,,2,62,143,94,67,28,5,All
Jacque Whaumbush,,,,,,,,,,,,,0,109,120,53,32,6,All
Mike Stack,,,,,,,,,,,,,,114,0,0,0,0,All
Nina Ahmad,,,,,,,,,,,,,,,111,0,0,0,All
Kathi Cozzone,,,,,,,,,,,,,,,,73,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,46,0,All
Ray Sosa,,,,,,,,,,,,,,,,,,2,All
Total,"2,408","2,063","1,906","1,650","1,286","1,237","1,160",876,545,489,358,351,336,"1,669",731,632,233,26,All
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,1
,Kathryn S Huggins,Liam G Boyle,Dewayne Drummond,Ken Washington,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Kevin Bundy,Rebecca Poyourow,Jacque Whaumbush,John Brady,Nat Lownes,Joe Khan,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,1
Kathryn S Huggins,1,57,55,54,32,30,22,5,3,1,1,1,1,50,6,5,3,0,1
Liam G Boyle,,0,57,55,32,30,22,6,2,2,1,1,0,50,4,4,1,0,1
Dewayne Drummond,,,0,56,31,30,21,6,1,1,1,2,1,48,5,4,2,0,1
Ken Washington,,,,1,29,28,20,5,1,1,1,2,1,47,4,4,2,0,1
Linda Norris,,,,,1,33,20,2,3,2,1,2,1,31,2,0,1,0,1
Lisa Rhodes,,,,,,0,20,2,2,2,0,2,1,30,1,0,1,0,1
Monica Maria Djerassi,,,,,,,0,0,1,1,0,0,0,20,1,0,0,0,1
Kevin Bundy,,,,,,,,1,0,0,0,1,0,4,0,2,0,0,1
Rebecca Poyourow,,,,,,,,,0,1,1,0,0,0,2,0,0,0,1
Jacque Whaumbush,,,,,,,,,,0,0,0,0,1,0,0,0,0,1
John Brady,,,,,,,,,,,0,0,0,0,2,0,0,0,1
Nat Lownes,,,,,,,,,,,,0,1,1,0,0,1,0,1
Joe Khan,,,,,,,,,,,,,0,0,0,0,1,0,1
Mike Stack,,,,,,,,,,,,,,1,0,0,0,0,1
Nina Ahmad,,,,,,,,,,,,,,,1,0,0,0,1
Kathi Cozzone,,,,,,,,,,,,,,,,0,0,0,1
John Fetterman,,,,,,,,,,,,,,,,,0,0,1
Ray Sosa,,,,,,,,,,,,,,,,,,0,1
Total,67,61,60,59,36,33,22,7,3,2,2,2,1,54,10,5,3,0,1
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,2
,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Lisa Rhodes,Liam G Boyle,Linda Norris,Monica Maria Djerassi,Kevin Bundy,Rebecca Poyourow,John Brady,Jacque Whaumbush,Joe Khan,Nat Lownes,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,2
Kathryn S Huggins,2,70,64,48,56,47,48,28,21,17,14,15,12,56,26,15,8,0,2
Ken Washington,,1,67,44,52,46,46,30,14,17,12,16,13,45,26,10,6,0,2
Dewayne Drummond,,,0,43,48,41,40,25,13,15,7,17,11,36,24,7,7,0,2
Lisa Rhodes,,,,0,34,50,39,20,17,12,15,11,6,33,23,6,5,0,2
Liam G Boyle,,,,,0,30,38,20,8,8,7,8,6,41,13,6,4,0,2
Linda Norris,,,,,,2,39,16,15,13,13,9,5,32,25,2,3,0,2
Monica Maria Djerassi,,,,,,,0,14,22,7,11,12,8,31,21,4,6,0,2
Kevin Bundy,,,,,,,,0,5,12,4,10,10,19,7,6,4,0,2
Rebecca Poyourow,,,,,,,,,0,6,8,4,6,8,13,4,2,0,2
John Brady,,,,,,,,,,0,3,5,8,8,10,4,2,0,2
Jacque Whaumbush,,,,,,,,,,,0,1,3,7,11,2,1,0,2
Joe Khan,,,,,,,,,,,,0,3,7,8,1,4,0,2
Nat Lownes,,,,,,,,,,,,,0,6,6,4,2,0,2
Mike Stack,,,,,,,,,,,,,,15,0,0,0,0,2
Nina Ahmad,,,,,,,,,,,,,,,5,0,0,0,2
Kathi Cozzone,,,,,,,,,,,,,,,,3,0,0,2
John Fetterman,,,,,,,,,,,,,,,,,6,0,2
Ray Sosa,,,,,,,,,,,,,,,,,,0,2
Total,109,91,77,68,66,65,62,39,27,25,21,20,18,85,49,25,19,0,2
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,3
,Kathryn S Huggins,Ken Washington,Liam G Boyle,Monica Maria Djerassi,Dewayne Drummond,Lisa Rhodes,Joe Khan,Linda Norris,Rebecca Poyourow,Nat Lownes,Jacque Whaumbush,Kevin Bundy,John Brady,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,3
Kathryn S Huggins,0,8,8,7,7,6,3,5,3,2,0,1,0,6,4,2,0,0,3
Ken Washington,,0,9,7,6,7,4,5,3,2,1,1,0,7,1,3,0,0,3
Liam G Boyle,,,0,7,7,6,4,4,4,1,1,1,0,6,0,3,0,0,3
