col_1,col_2,division
,Governor - Democrat,All
,Tom Wolf,All
Tom Wolf,"1,536",All
Total,"1,536",All
,Governor - Democrat,1
,Tom Wolf,1
Tom Wolf,95,1
Total,95,1
,Governor - Democrat,2
,Tom Wolf,2
Tom Wolf,181,2
Total,181,2
,Governor - Democrat,3
,Tom Wolf,3
Tom Wolf,16,3
Total,16,3
,Governor - Democrat,4
,Tom Wolf,4
Tom Wolf,72,4
Total,72,4
,Governor - Democrat,5
,Tom Wolf,5
Tom Wolf,58,5
Total,58,5
,Governor - Democrat,6
,Tom Wolf,6
Tom Wolf,60,6
Total,60,6
,Governor - Democrat,7
,Tom Wolf,7
Tom Wolf,110,7
Total,110,7
,Governor - Democrat,8
,Tom Wolf,8
Tom Wolf,21,8
Total,21,8
,Governor - Democrat,9
,Tom Wolf,9
Tom Wolf,30,9
Total,30,9
,Governor - Democrat,10
,Tom Wolf,10
Tom Wolf,75,10
Total,75,10
,Governor - Democrat,11
,Tom Wolf,11
Tom Wolf,20,11
Total,20,11
,Governor - Democrat,12
,Tom Wolf,12
Tom Wolf,68,12
Total,68,12
,Governor - Democrat,13
,Tom Wolf,13
Tom Wolf,76,13
Total,76,13
,Governor - Democrat,14
,Tom Wolf,14
Tom Wolf,118,14
Total,118,14
,Governor - Democrat,15
,Tom Wolf,15
Tom Wolf,92,15
Total,92,15
,Governor - Democrat,16
,Tom Wolf,16
Tom Wolf,68,16
Total,68,16
,Governor - Democrat,17
,Tom Wolf,17
Tom Wolf,77,17
Total,77,17
,Governor - Democrat,18
,Tom Wolf,18
Tom Wolf,21,18
Total,21,18
,Governor - Democrat,19
,Tom Wolf,19
Tom Wolf,26,19
Total,26,19
,Governor - Democrat,20
,Tom Wolf,20
Tom Wolf,31,20
Total,31,20
,Governor - Democrat,21
,Tom Wolf,21
Tom Wolf,15,21
Total,15,21
,Governor - Democrat,22
,Tom Wolf,22
Tom Wolf,29,22
Total,29,22
,Governor - Democrat,23
,Tom Wolf,23
Tom Wolf,177,23
Total,177,23
