col_1,col_2,col_3,col_4,col_5,col_6,division
,Member Of The Democratic State Committee 5th Senatorial District,,,,,All
,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,All
Kathy Enggasser,126,783,840,780,758,All
James G Donnelly Sr,,125,787,789,784,All
Mary Ann Quartullo,,,88,781,755,All
John Dellricci,,,,136,764,All
Patrick Parkinson,,,,,47,All
Total,"1,012",988,975,973,856,All
,Member Of The Democratic State Committee 5th Senatorial District,,,,,1
,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,1
James G Donnelly Sr,3,18,17,15,16,1
Kathy Enggasser,,2,16,15,15,1
John Dellricci,,,3,14,15,1
Mary Ann Quartullo,,,,3,14,1
Patrick Parkinson,,,,,2,1
Total,24,21,20,19,18,1
,Member Of The Democratic State Committee 5th Senatorial District,,,,,2
,Mary Ann Quartullo,John Dellricci,Kathy Enggasser,James G Donnelly Sr,Patrick Parkinson,2
Mary Ann Quartullo,5,23,25,23,23,2
John Dellricci,,2,24,24,24,2
Kathy Enggasser,,,1,23,23,2
James G Donnelly Sr,,,,2,24,2
Patrick Parkinson,,,,,2,2
Total,30,27,27,26,26,2
,Member Of The Democratic State Committee 5th Senatorial District,,,,,3
,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,Kathy Enggasser,3
James G Donnelly Sr,2,13,14,15,13,3
John Dellricci,,4,14,13,13,3
Mary Ann Quartullo,,,2,13,13,3
Patrick Parkinson,,,,2,13,3
Kathy Enggasser,,,,,2,3
Total,18,18,17,17,16,3
,Member Of The Democratic State Committee 5th Senatorial District,,,,,4
,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,James G Donnelly Sr,4
Kathy Enggasser,1,12,11,10,9,4
Mary Ann Quartullo,,1,9,8,8,4
John Dellricci,,,1,9,8,4
Patrick Parkinson,,,,0,8,4
James G Donnelly Sr,,,,,0,4
Total,15,13,12,10,9,4
,Member Of The Democratic State Committee 5th Senatorial District,,,,,5
,James G Donnelly Sr,Mary Ann Quartullo,Kathy Enggasser,John Dellricci,Patrick Parkinson,5
James G Donnelly Sr,2,19,17,18,15,5
Mary Ann Quartullo,,1,18,17,14,5
Kathy Enggasser,,,2,16,14,5
John Dellricci,,,,0,15,5
Patrick Parkinson,,,,,1,5
Total,23,21,20,19,16,5
,Member Of The Democratic State Committee 5th Senatorial District,,,,,6
,Mary Ann Quartullo,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Patrick Parkinson,6
Mary Ann Quartullo,7,29,36,27,27,6
James G Donnelly Sr,,10,28,26,29,6
Kathy Enggasser,,,5,29,26,6
John Dellricci,,,,9,24,6
Patrick Parkinson,,,,,1,6
Total,46,44,44,40,31,6
,Member Of The Democratic State Committee 5th Senatorial District,,,,,7
,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Patrick Parkinson,7
Kathy Enggasser,6,25,23,23,22,7
Mary Ann Quartullo,,5,23,24,22,7
James G Donnelly Sr,,,6,24,23,7
John Dellricci,,,,2,23,7
Patrick Parkinson,,,,,1,7
Total,31,31,30,27,24,7
,Member Of The Democratic State Committee 5th Senatorial District,,,,,8
,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,8
Kathy Enggasser,4,31,32,31,30,8
James G Donnelly Sr,,3,31,32,31,8
Mary Ann Quartullo,,,2,31,29,8
Patrick Parkinson,,,,3,31,8
John Dellricci,,,,,2,8
Total,38,36,36,36,33,8
,Member Of The Democratic State Committee 5th Senatorial District,,,,,9
,John Dellricci,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,9
John Dellricci,5,33,32,31,30,9
Kathy Enggasser,,4,31,33,30,9
James G Donnelly Sr,,,3,31,29,9
Mary Ann Quartullo,,,,1,29,9
Patrick Parkinson,,,,,0,9
Total,39,39,36,35,30,9
,Member Of The Democratic State Committee 5th Senatorial District,,,,,10
,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,James G Donnelly Sr,Patrick Parkinson,10
Kathy Enggasser,2,31,29,30,27,10
Mary Ann Quartullo,,2,28,28,27,10
John Dellricci,,,3,28,27,10
James G Donnelly Sr,,,,0,26,10
Patrick Parkinson,,,,,1,10
Total,35,33,32,30,28,10
,Member Of The Democratic State Committee 5th Senatorial District,,,,,11
,John Dellricci,James G Donnelly Sr,Patrick Parkinson,Kathy Enggasser,Mary Ann Quartullo,11
John Dellricci,5,10,10,10,10,11
James G Donnelly Sr,,3,10,10,10,11
Patrick Parkinson,,,2,10,10,11
Kathy Enggasser,,,,1,10,11
Mary Ann Quartullo,,,,,0,11
Total,15,13,12,11,10,11
,Member Of The Democratic State Committee 5th Senatorial District,,,,,12
,Kathy Enggasser,John Dellricci,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,12
Kathy Enggasser,3,26,28,29,26,12
John Dellricci,,4,27,26,27,12
James G Donnelly Sr,,,1,29,27,12
Mary Ann Quartullo,,,,0,25,12
Patrick Parkinson,,,,,2,12
Total,34,33,32,31,30,12
,Member Of The Democratic State Committee 5th Senatorial District,,,,,13
,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,13
James G Donnelly Sr,4,20,20,20,20,13
John Dellricci,,3,21,22,20,13
Kathy Enggasser,,,2,22,20,13
Mary Ann Quartullo,,,,2,20,13
Patrick Parkinson,,,,,0,13
Total,26,25,25,25,21,13
,Member Of The Democratic State Committee 5th Senatorial District,,,,,14
,John Dellricci,James G Donnelly Sr,Kathy Enggasser,Patrick Parkinson,Mary Ann Quartullo,14
John Dellricci,3,12,10,12,10,14
James G Donnelly Sr,,3,10,11,10,14
Kathy Enggasser,,,1,11,12,14
Patrick Parkinson,,,,0,10,14
Mary Ann Quartullo,,,,,0,14
Total,16,15,14,13,12,14
,Member Of The Democratic State Committee 5th Senatorial District,,,,,15
,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,15
James G Donnelly Sr,3,11,11,12,11,15
John Dellricci,,3,10,11,11,15
Kathy Enggasser,,,3,11,10,15
Mary Ann Quartullo,,,,0,11,15
Patrick Parkinson,,,,,0,15
