col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,All
,Pamela Delissio,Dwight Evans,Kevin Johnson,All
Pamela Delissio,48,708,166,All
Dwight Evans,,44,0,All
Kevin Johnson,,,22,All
Total,922,752,188,All
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,1
,Pamela Delissio,Dwight Evans,Kevin Johnson,1
Pamela Delissio,5,40,18,1
Dwight Evans,,2,0,1
Kevin Johnson,,,1,1
Total,63,42,19,1
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 194th District - Democrat,7
,Dwight Evans,Kevin Johnson,Pamela Delissio,7
Dwight Evans,14,0,79,7
Kevin Johnson,,2,5,7
Pamela Delissio,,,4,7
Total,93,7,88,7
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,8
,Pamela Delissio,Dwight Evans,Kevin Johnson,8
Pamela Delissio,5,60,5,8
Dwight Evans,,6,0,8
Kevin Johnson,,,3,8
Total,70,66,8,8
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,12
,Pamela Delissio,Dwight Evans,Kevin Johnson,12
Pamela Delissio,5,75,24,12
Dwight Evans,,2,0,12
Kevin Johnson,,,3,12
Total,104,77,27,12
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,13
,Pamela Delissio,Dwight Evans,Kevin Johnson,13
Pamela Delissio,5,125,25,13
Dwight Evans,,4,0,13
Kevin Johnson,,,6,13
Total,155,129,31,13
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,14
,Pamela Delissio,Dwight Evans,Kevin Johnson,14
Pamela Delissio,2,74,21,14
Dwight Evans,,6,0,14
Kevin Johnson,,,0,14
Total,97,80,21,14
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,15
,Pamela Delissio,Dwight Evans,Kevin Johnson,15
Pamela Delissio,8,66,21,15
Dwight Evans,,2,0,15
Kevin Johnson,,,1,15
Total,95,68,22,15
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,16
,Pamela Delissio,Dwight Evans,Kevin Johnson,16
Pamela Delissio,7,92,26,16
Dwight Evans,,2,0,16
Kevin Johnson,,,3,16
Total,125,94,29,16
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,19
,Pamela Delissio,Dwight Evans,Kevin Johnson,19
Pamela Delissio,2,56,6,19
Dwight Evans,,5,0,19
Kevin Johnson,,,1,19
Total,64,61,7,19
,Representative In The General Assembly 194th District - Democrat,Representative In Congress 3rd District - Democrat,,20
,Pamela Delissio,Dwight Evans,Kevin Johnson,20
Pamela Delissio,5,41,15,20
Dwight Evans,,1,0,20
Kevin Johnson,,,2,20
Total,61,42,17,20
