col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Lieutenant Governor - Democrat,,,,,Member Of The Democratic State Committee 5th Senatorial District,,,,,All
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,James G Donnelly Sr,Patrick Parkinson,All
Mike Stack,213,0,0,0,0,381,372,383,394,336,All
John Fetterman,,50,0,0,0,127,127,119,119,103,All
Kathi Cozzone,,,16,0,0,120,115,128,101,96,All
Nina Ahmad,,,,24,0,121,126,103,101,101,All
Ray Sosa,,,,,2,9,10,10,12,9,All
Kathy Enggasser,,,,,,4,660,595,587,584,All
Mary Ann Quartullo,,,,,,,3,604,601,591,All
John Dellricci,,,,,,,,4,600,575,All
James G Donnelly Sr,,,,,,,,,4,598,All
Patrick Parkinson,,,,,,,,,,3,All
Total,778,230,200,176,15,770,761,752,736,653,All
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Lieutenant Governor - Democrat,,,,,1
,Mary Ann Quartullo,Kathy Enggasser,James G Donnelly Sr,John Dellricci,Patrick Parkinson,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,1
Mary Ann Quartullo,0,45,38,40,41,26,13,5,9,2,1
Kathy Enggasser,,0,43,40,43,27,10,6,8,2,1
James G Donnelly Sr,,,1,41,41,26,11,5,6,2,1
John Dellricci,,,,0,39,26,10,7,6,2,1
Patrick Parkinson,,,,,1,26,9,5,6,1,1
Mike Stack,,,,,,9,0,0,0,0,1
John Fetterman,,,,,,,5,0,0,0,1
Kathi Cozzone,,,,,,,,1,0,0,1
Nina Ahmad,,,,,,,,,2,0,1
Ray Sosa,,,,,,,,,,0,1
Total,55,53,51,51,48,50,22,11,11,3,1
,Lieutenant Governor - Democrat,,,,,Member Of The Democratic State Committee 5th Senatorial District,,,,,2
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Patrick Parkinson,2
Mike Stack,13,0,0,0,0,34,31,30,30,30,2
John Fetterman,,4,0,0,0,7,6,8,6,4,2
Kathi Cozzone,,,0,0,0,7,9,5,7,5,2
Nina Ahmad,,,,0,0,1,1,2,2,2,2
Ray Sosa,,,,,0,1,1,1,1,1,2
Kathy Enggasser,,,,,,0,44,41,41,41,2
Mary Ann Quartullo,,,,,,,0,40,39,39,2
James G Donnelly Sr,,,,,,,,0,41,41,2
John Dellricci,,,,,,,,,0,40,2
Patrick Parkinson,,,,,,,,,,0,2
Total,54,14,12,3,1,51,49,47,47,43,2
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Lieutenant Governor - Democrat,,,,,3
,John Dellricci,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,3
John Dellricci,0,10,10,10,10,5,3,3,1,0,3
Kathy Enggasser,,0,10,10,10,5,2,3,2,0,3
James G Donnelly Sr,,,0,10,10,6,1,3,1,0,3
Mary Ann Quartullo,,,,0,10,6,1,3,1,0,3
Patrick Parkinson,,,,,0,5,1,3,1,0,3
Mike Stack,,,,,,5,0,0,0,0,3
Nina Ahmad,,,,,,,1,0,0,0,3
Kathi Cozzone,,,,,,,,0,0,0,3
John Fetterman,,,,,,,,,0,0,3
Ray Sosa,,,,,,,,,,0,3
Total,12,12,11,11,10,12,5,3,2,0,3
,Lieutenant Governor - Democrat,,,,,Member Of The Democratic State Committee 5th Senatorial District,,,,,4
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,James G Donnelly Sr,Patrick Parkinson,4
Mike Stack,35,0,0,0,0,52,50,47,48,43,4
John Fetterman,,7,0,0,0,19,17,18,18,16,4
Nina Ahmad,,,4,0,0,14,16,10,11,11,4
Kathi Cozzone,,,,3,0,6,5,11,4,4,4
Ray Sosa,,,,,0,0,1,0,1,1,4
Kathy Enggasser,,,,,,0,83,72,70,71,4
Mary Ann Quartullo,,,,,,,1,69,72,73,4
John Dellricci,,,,,,,,2,66,67,4
James G Donnelly Sr,,,,,,,,,0,69,4
Patrick Parkinson,,,,,,,,,,0,4
Total,102,31,22,15,1,92,91,89,83,76,4
,Lieutenant Governor - Democrat,,,,,Member Of The Democratic State Committee 5th Senatorial District,,,,,5
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,John Dellricci,James G Donnelly Sr,Kathy Enggasser,Patrick Parkinson,Mary Ann Quartullo,5
Mike Stack,7,0,0,0,0,12,10,10,11,10,5
Kathi Cozzone,,1,0,0,0,3,3,3,2,2,5
Nina Ahmad,,,1,0,0,2,2,2,2,2,5
John Fetterman,,,,0,0,1,1,1,1,1,5
Ray Sosa,,,,,0,0,0,0,0,0,5
John Dellricci,,,,,,0,16,15,14,14,5
James G Donnelly Sr,,,,,,,0,15,14,14,5
Kathy Enggasser,,,,,,,,0,15,14,5
Patrick Parkinson,,,,,,,,,0,14,5
Mary Ann Quartullo,,,,,,,,,,0,5
Total,22,4,3,1,0,18,16,16,16,15,5
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Lieutenant Governor - Democrat,,,,,6
,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Patrick Parkinson,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,6
Kathy Enggasser,0,10,9,9,8,7,3,2,0,0,6
Mary Ann Quartullo,,0,10,9,8,7,3,1,1,0,6
James G Donnelly Sr,,,0,9,8,8,3,0,0,0,6
John Dellricci,,,,0,8,7,3,1,0,0,6
Patrick Parkinson,,,,,0,5,3,0,0,0,6
Mike Stack,,,,,,0,0,0,0,0,6
John Fetterman,,,,,,,1,0,0,0,6
Nina Ahmad,,,,,,,,0,0,0,6
Kathi Cozzone,,,,,,,,,0,0,6
Ray Sosa,,,,,,,,,,0,6
Total,12,12,11,11,8,10,4,2,1,0,6
,Lieutenant Governor - Democrat,,,,,Member Of The Democratic State Committee 5th Senatorial District,,,,,7
,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,James G Donnelly Sr,Patrick Parkinson,7
Mike Stack,22,0,0,0,0,27,26,31,31,23,7
