col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 188th District - Democrat,,,All
,James R Roebuck,Diane Settles,Jeff Curry,All
James R Roebuck,186,0,0,All
Diane Settles,,115,0,All
Jeff Curry,,,42,All
Total,186,115,42,All
,Representative In The General Assembly 188th District - Democrat,,,1
,James R Roebuck,Diane Settles,Jeff Curry,1
James R Roebuck,48,0,0,1
Diane Settles,,24,0,1
Jeff Curry,,,11,1
Total,48,24,11,1
,Representative In The General Assembly 188th District - Democrat,,,2
,James R Roebuck,Diane Settles,Jeff Curry,2
James R Roebuck,53,0,0,2
Diane Settles,,46,0,2
Jeff Curry,,,12,2
Total,53,46,12,2
,Representative In The General Assembly 188th District - Democrat,,,3
,James R Roebuck,Diane Settles,Jeff Curry,3
James R Roebuck,44,0,0,3
Diane Settles,,21,0,3
Jeff Curry,,,4,3
Total,44,21,4,3
,Representative In The General Assembly 188th District - Democrat,,,23
,James R Roebuck,Diane Settles,Jeff Curry,23
James R Roebuck,41,0,0,23
Diane Settles,,24,0,23
Jeff Curry,,,15,23
Total,41,24,15,23
