col_1,col_2,division
,Governor - Democrat,All
,Tom Wolf,All
Tom Wolf,"5,123",All
Total,"5,123",All
,Governor - Democrat,1
,Tom Wolf,1
Tom Wolf,165,1
Total,165,1
,Governor - Democrat,2
,Tom Wolf,2
Tom Wolf,171,2
Total,171,2
,Governor - Democrat,3
,Tom Wolf,3
Tom Wolf,190,3
Total,190,3
,Governor - Democrat,4
,Tom Wolf,4
Tom Wolf,164,4
Total,164,4
,Governor - Democrat,5
,Tom Wolf,5
Tom Wolf,151,5
Total,151,5
,Governor - Democrat,6
,Tom Wolf,6
Tom Wolf,166,6
Total,166,6
,Governor - Democrat,7
,Tom Wolf,7
Tom Wolf,201,7
Total,201,7
,Governor - Democrat,8
,Tom Wolf,8
Tom Wolf,170,8
Total,170,8
,Governor - Democrat,9
,Tom Wolf,9
Tom Wolf,146,9
Total,146,9
,Governor - Democrat,10
,Tom Wolf,10
Tom Wolf,207,10
Total,207,10
,Governor - Democrat,11
,Tom Wolf,11
Tom Wolf,101,11
Total,101,11
,Governor - Democrat,12
,Tom Wolf,12
Tom Wolf,124,12
Total,124,12
,Governor - Democrat,13
,Tom Wolf,13
Tom Wolf,119,13
Total,119,13
,Governor - Democrat,14
,Tom Wolf,14
Tom Wolf,177,14
Total,177,14
,Governor - Democrat,15
,Tom Wolf,15
Tom Wolf,167,15
Total,167,15
,Governor - Democrat,16
,Tom Wolf,16
Tom Wolf,260,16
Total,260,16
,Governor - Democrat,17
,Tom Wolf,17
Tom Wolf,111,17
Total,111,17
,Governor - Democrat,18
,Tom Wolf,18
Tom Wolf,257,18
Total,257,18
,Governor - Democrat,19
,Tom Wolf,19
Tom Wolf,190,19
Total,190,19
,Governor - Democrat,20
,Tom Wolf,20
Tom Wolf,70,20
Total,70,20
,Governor - Democrat,21
,Tom Wolf,21
Tom Wolf,220,21
Total,220,21
,Governor - Democrat,22
,Tom Wolf,22
Tom Wolf,47,22
Total,47,22
,Governor - Democrat,23
,Tom Wolf,23
Tom Wolf,194,23
Total,194,23
,Governor - Democrat,24
,Tom Wolf,24
Tom Wolf,283,24
Total,283,24
,Governor - Democrat,25
,Tom Wolf,25
Tom Wolf,147,25
Total,147,25
,Governor - Democrat,26
,Tom Wolf,26
Tom Wolf,216,26
Total,216,26
,Governor - Democrat,27
,Tom Wolf,27
Tom Wolf,90,27
Total,90,27
,Governor - Democrat,28
,Tom Wolf,28
Tom Wolf,186,28
Total,186,28
,Governor - Democrat,29
,Tom Wolf,29
Tom Wolf,306,29
Total,306,29
,Governor - Democrat,30
,Tom Wolf,30
Tom Wolf,127,30
Total,127,30
