col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,All
,Margaret L Recupido,Camille G Mccolgan,Linwood Holland,Dan Tinney,Joseph Giedemann,Paul Mango,Scott R Wagner,Laura Ellsworth,All
Margaret L Recupido,2,220,180,115,104,163,108,75,All
Camille G Mccolgan,,3,189,120,109,150,114,68,All
Linwood Holland,,,1,100,87,138,113,39,All
Dan Tinney,,,,0,116,86,67,43,All
Joseph Giedemann,,,,,0,76,49,33,All
Paul Mango,,,,,,66,0,0,All
Scott R Wagner,,,,,,,63,0,All
Laura Ellsworth,,,,,,,,26,All
Total,349,335,292,197,159,325,264,126,All
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,1
,Margaret L Recupido,Linwood Holland,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,Paul Mango,Scott R Wagner,Laura Ellsworth,1
Margaret L Recupido,1,10,12,7,6,10,8,2,1
Linwood Holland,,0,9,5,4,7,8,1,1
Camille G Mccolgan,,,0,7,5,6,6,2,1
Dan Tinney,,,,0,7,5,4,2,1
Joseph Giedemann,,,,,0,4,2,2,1
Paul Mango,,,,,,2,0,0,1
Scott R Wagner,,,,,,,1,0,1
Laura Ellsworth,,,,,,,,1,1
Total,21,16,14,11,8,17,11,4,1
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,2
,Paul Mango,Scott R Wagner,Laura Ellsworth,Camille G Mccolgan,Joseph Giedemann,Linwood Holland,Margaret L Recupido,Dan Tinney,2
Paul Mango,1,0,0,9,8,6,6,6,2
Scott R Wagner,,2,0,2,4,5,4,3,2
Laura Ellsworth,,,1,3,2,2,4,2,2
Camille G Mccolgan,,,,0,6,6,6,4,2
Joseph Giedemann,,,,,0,7,8,10,2
Linwood Holland,,,,,,1,7,6,2
Margaret L Recupido,,,,,,,0,6,2
Dan Tinney,,,,,,,,0,2
Total,16,11,6,14,14,14,14,11,2
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,3
,Margaret L Recupido,Camille G Mccolgan,Linwood Holland,Dan Tinney,Joseph Giedemann,Paul Mango,Scott R Wagner,Laura Ellsworth,3
Margaret L Recupido,0,12,9,6,4,12,6,3,3
Camille G Mccolgan,,0,8,5,5,9,5,1,3
Linwood Holland,,,0,3,2,8,0,1,3
Dan Tinney,,,,0,5,4,3,1,3
Joseph Giedemann,,,,,0,4,3,0,3
Paul Mango,,,,,,2,0,0,3
Scott R Wagner,,,,,,,3,0,3
Laura Ellsworth,,,,,,,,0,3
Total,21,15,9,8,7,15,12,3,3
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,4
,Linwood Holland,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Scott R Wagner,Paul Mango,Laura Ellsworth,4
Linwood Holland,0,8,9,7,6,8,4,3,4
Camille G Mccolgan,,0,6,6,3,5,3,3,4
Dan Tinney,,,0,5,7,4,4,2,4
Margaret L Recupido,,,,0,2,3,3,4,4
Joseph Giedemann,,,,,0,3,3,1,4
Scott R Wagner,,,,,,0,0,0,4
Paul Mango,,,,,,,3,0,4
Laura Ellsworth,,,,,,,,0,4
Total,15,11,10,10,7,10,8,6,4
,Governor - Republican,,,Member Of The Republican State Committee 13th Congressional District,,,,,5
,Scott R Wagner,Paul Mango,Laura Ellsworth,Linwood Holland,Margaret L Recupido,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,5
Scott R Wagner,4,0,0,3,2,2,3,1,5
Paul Mango,,1,0,3,2,1,1,0,5
Laura Ellsworth,,,0,2,1,1,0,0,5
Linwood Holland,,,,0,3,3,1,0,5
Margaret L Recupido,,,,,0,4,1,1,5
Camille G Mccolgan,,,,,,0,1,1,5
Dan Tinney,,,,,,,0,1,5
Joseph Giedemann,,,,,,,,0,5
Total,10,5,2,8,5,4,4,1,5
,Member Of The Republican State Committee 13th Congressional District,,,,,Governor - Republican,,,6
,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,Dan Tinney,Joseph Giedemann,Scott R Wagner,Paul Mango,Laura Ellsworth,6
Camille G Mccolgan,1,3,2,1,1,3,2,1,6
Margaret L Recupido,,0,2,1,1,3,3,0,6
Linwood Holland,,,0,1,0,4,0,0,6
Dan Tinney,,,,0,1,1,1,0,6
