col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 190th District - Democrat,,,Member Of The Democratic State Committee 8th Senatorial District,,,,All
,Vanessa L Brown,Wanda Logan,Ray Bailey,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,All
Vanessa L Brown,169,0,0,301,262,220,214,All
Wanda Logan,,35,0,89,88,70,56,All
Ray Bailey,,,12,107,65,58,62,All
Torri Douglas,,,,3,316,287,287,All
Kyle J Sampson,,,,,1,273,284,All
Marisa Piccarreto,,,,,,1,274,All
Kyle Shenandoah,,,,,,,3,All
Total,587,174,140,506,421,356,341,All
