col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,All
,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Richard Lombardo,Marnie Aument Loughrey,Erica Vanstone,Billy Cortes,Catherine Bartch,Frank T Brzozowski,Brendan F Boyle,Michele Lawrence,All
James Harrity,10,146,155,104,105,101,92,88,87,147,103,All
Mona Getzes Cohen,,9,150,70,55,78,65,59,54,92,123,All
Meagan Ingerson,,,2,76,60,82,66,60,54,87,103,All
Richard Lombardo,,,,0,80,97,87,78,85,86,42,All
Marnie Aument Loughrey,,,,,5,82,72,82,66,81,38,All
Erica Vanstone,,,,,,0,91,86,83,77,51,All
Billy Cortes,,,,,,,3,78,73,74,38,All
Catherine Bartch,,,,,,,,0,67,72,36,All
Frank T Brzozowski,,,,,,,,,0,76,28,All
Brendan F Boyle,,,,,,,,,,32,0,All
Michele Lawrence,,,,,,,,,,,17,All
Total,279,236,203,137,135,134,121,110,110,238,200,All
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,1
,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Billy Cortes,Catherine Bartch,Erica Vanstone,Marnie Aument Loughrey,Richard Lombardo,Frank T Brzozowski,Brendan F Boyle,Michele Lawrence,1
James Harrity,0,9,11,8,7,8,7,6,3,8,5,1
Mona Getzes Cohen,,0,9,6,5,6,4,4,2,5,7,1
Meagan Ingerson,,,0,7,6,7,6,5,2,6,5,1
Billy Cortes,,,,0,8,7,5,7,4,5,4,1
Catherine Bartch,,,,,0,6,5,6,3,4,4,1
Erica Vanstone,,,,,,0,5,5,2,4,4,1
Marnie Aument Loughrey,,,,,,,0,3,2,5,3,1
Richard Lombardo,,,,,,,,0,4,5,3,1
Frank T Brzozowski,,,,,,,,,0,3,1,1
Brendan F Boyle,,,,,,,,,,0,0,1
Michele Lawrence,,,,,,,,,,,0,1
Total,13,12,11,9,8,8,8,8,4,10,8,1
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,2
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Richard Lombardo,Erica Vanstone,Frank T Brzozowski,Billy Cortes,Catherine Bartch,Marnie Aument Loughrey,Brendan F Boyle,Michele Lawrence,2
Mona Getzes Cohen,0,5,6,3,4,2,2,3,3,3,4,2
James Harrity,,0,4,3,3,3,3,2,2,5,2,2
Meagan Ingerson,,,0,3,3,1,1,2,2,2,3,2
Richard Lombardo,,,,0,4,2,1,1,2,2,3,2
Erica Vanstone,,,,,0,3,2,2,3,2,2,2
Frank T Brzozowski,,,,,,0,2,1,1,3,0,2
Billy Cortes,,,,,,,0,1,2,2,1,2
Catherine Bartch,,,,,,,,0,2,1,2,2
Marnie Aument Loughrey,,,,,,,,,0,1,2,2
Brendan F Boyle,,,,,,,,,,1,0,2
Michele Lawrence,,,,,,,,,,,0,2
Total,8,7,6,6,5,4,3,3,3,6,5,2
,Representative In Congress 2nd District - Democrat,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,3
,Brendan F Boyle,Michele Lawrence,James Harrity,Erica Vanstone,Frank T Brzozowski,Marnie Aument Loughrey,Catherine Bartch,Mona Getzes Cohen,Billy Cortes,Meagan Ingerson,Richard Lombardo,3
Brendan F Boyle,3,0,7,4,4,3,3,2,2,2,2,3
Michele Lawrence,,2,1,0,0,0,0,1,0,1,0,3
James Harrity,,,0,4,5,4,4,2,3,2,3,3
Erica Vanstone,,,,0,4,3,4,1,3,1,3,3
Frank T Brzozowski,,,,,0,4,4,0,3,0,3,3
Marnie Aument Loughrey,,,,,,1,3,0,3,0,3,3
Catherine Bartch,,,,,,,0,0,3,0,3,3
Mona Getzes Cohen,,,,,,,,1,0,3,0,3
Billy Cortes,,,,,,,,,0,0,3,3
Meagan Ingerson,,,,,,,,,,0,0,3
Richard Lombardo,,,,,,,,,,,0,3
Total,11,3,9,5,5,5,4,4,3,3,3,3
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,4
,James Harrity,Meagan Ingerson,Mona Getzes Cohen,Erica Vanstone,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Richard Lombardo,Billy Cortes,Michele Lawrence,Brendan F Boyle,4
James Harrity,0,9,7,5,5,5,5,4,3,6,7,4
Meagan Ingerson,,0,7,4,4,4,4,3,2,6,5,4
Mona Getzes Cohen,,,0,3,2,2,2,2,1,6,2,4
Erica Vanstone,,,,0,4,4,4,3,3,2,4,4
Catherine Bartch,,,,,0,4,4,3,3,1,4,4
Frank T Brzozowski,,,,,,0,4,3,3,0,5,4
Marnie Aument Loughrey,,,,,,,0,4,2,1,4,4
Richard Lombardo,,,,,,,,0,1,1,4,4
Billy Cortes,,,,,,,,,1,0,3,4
Michele Lawrence,,,,,,,,,,0,0,4
Brendan F Boyle,,,,,,,,,,,0,4
Total,14,12,9,6,5,5,5,5,4,11,9,4
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,5
,Mona Getzes Cohen,Meagan Ingerson,James Harrity,Catherine Bartch,Marnie Aument Loughrey,Erica Vanstone,Frank T Brzozowski,Richard Lombardo,Billy Cortes,Michele Lawrence,Brendan F Boyle,5
Mona Getzes Cohen,1,12,11,4,4,4,2,3,1,11,7,5
Meagan Ingerson,,1,12,6,6,5,3,3,3,11,7,5
James Harrity,,,3,5,5,4,3,2,3,8,6,5
Catherine Bartch,,,,0,6,5,3,3,3,4,2,5
Marnie Aument Loughrey,,,,,0,5,3,3,3,4,2,5
Erica Vanstone,,,,,,0,2,2,2,3,2,5
Frank T Brzozowski,,,,,,,0,2,2,3,0,5
Richard Lombardo,,,,,,,,0,1,2,1,5
Billy Cortes,,,,,,,,,0,2,1,5
Michele Lawrence,,,,,,,,,,0,0,5
Brendan F Boyle,,,,,,,,,,,3,5
Total,20,19,17,6,6,5,4,4,3,16,12,5
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,6
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Billy Cortes,Erica Vanstone,Frank T Brzozowski,Marnie Aument Loughrey,Richard Lombardo,Catherine Bartch,Michele Lawrence,Brendan F Boyle,6
Mona Getzes Cohen,1,7,7,2,2,2,2,2,1,7,4,6
James Harrity,,0,6,0,0,0,0,0,0,5,1,6
Meagan Ingerson,,,0,1,1,1,1,1,0,5,1,6
Billy Cortes,,,,0,2,2,2,2,1,2,1,6
Erica Vanstone,,,,,0,2,2,2,1,1,1,6
Frank T Brzozowski,,,,,,0,2,2,1,1,1,6
Marnie Aument Loughrey,,,,,,,0,2,1,1,1,6
Richard Lombardo,,,,,,,,0,1,1,1,6
Catherine Bartch,,,,,,,,,0,0,1,6
Michele Lawrence,,,,,,,,,,4,0,6
Brendan F Boyle,,,,,,,,,,,1,6
Total,13,7,7,3,2,2,2,2,1,12,5,6
,Representative In Congress 2nd District - Democrat,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,7
,Brendan F Boyle,Michele Lawrence,Meagan Ingerson,James Harrity,Marnie Aument Loughrey,Mona Getzes Cohen,Catherine Bartch,Richard Lombardo,Erica Vanstone,Frank T Brzozowski,Billy Cortes,7
Brendan F Boyle,3,0,6,8,4,5,4,5,2,4,1,7
Michele Lawrence,,0,6,3,4,4,4,3,4,1,1,7
Meagan Ingerson,,,0,7,7,8,5,7,4,3,1,7
James Harrity,,,,0,7,6,6,5,4,4,2,7
Marnie Aument Loughrey,,,,,2,6,6,6,5,4,2,7
Mona Getzes Cohen,,,,,,0,6,6,4,3,1,7
Catherine Bartch,,,,,,,0,5,5,5,2,7
Richard Lombardo,,,,,,,,0,3,3,2,7
Erica Vanstone,,,,,,,,,0,3,1,7
Frank T Brzozowski,,,,,,,,,,0,1,7
Billy Cortes,,,,,,,,,,,0,7
Total,13,7,12,11,10,9,8,8,6,5,2,7
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,8
,James Harrity,Mona Getzes Cohen,Richard Lombardo,Meagan Ingerson,Erica Vanstone,Billy Cortes,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Brendan F Boyle,Michele Lawrence,8
James Harrity,1,13,14,14,11,10,9,10,9,13,8,8
Mona Getzes Cohen,,1,8,12,7,7,4,5,4,5,9,8
Richard Lombardo,,,0,9,12,12,10,11,9,12,2,8
Meagan Ingerson,,,,0,8,8,4,5,4,6,8,8
Erica Vanstone,,,,,0,10,9,8,8,8,3,8
Billy Cortes,,,,,,0,6,7,6,7,2,8
Catherine Bartch,,,,,,,0,7,8,9,2,8
Frank T Brzozowski,,,,,,,,0,7,9,1,8
Marnie Aument Loughrey,,,,,,,,,0,8,2,8
Brendan F Boyle,,,,,,,,,,1,0,8
Michele Lawrence,,,,,,,,,,,0,8
Total,24,17,17,16,13,12,11,11,11,18,11,8
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,9
,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Richard Lombardo,Catherine Bartch,Erica Vanstone,Billy Cortes,Marnie Aument Loughrey,Frank T Brzozowski,Michele Lawrence,Brendan F Boyle,9
James Harrity,2,11,10,9,9,7,7,8,5,10,8,9
Mona Getzes Cohen,,0,8,4,5,4,4,2,2,10,4,9
Meagan Ingerson,,,0,4,6,7,5,3,3,8,5,9
Richard Lombardo,,,,0,8,6,6,7,5,3,7,9
Catherine Bartch,,,,,0,8,7,7,6,3,7,9
Erica Vanstone,,,,,,0,7,5,6,4,6,9
Billy Cortes,,,,,,,0,5,4,3,6,9
Marnie Aument Loughrey,,,,,,,,0,4,2,6,9
Frank T Brzozowski,,,,,,,,,0,3,4,9
Michele Lawrence,,,,,,,,,,1,0,9
Brendan F Boyle,,,,,,,,,,,3,9
Total,21,14,13,11,10,10,9,9,7,16,15,9
,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,10
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Billy Cortes,Frank T Brzozowski,Richard Lombardo,Catherine Bartch,Erica Vanstone,Marnie Aument Loughrey,Brendan F Boyle,Michele Lawrence,10
Mona Getzes Cohen,0,10,9,4,4,3,2,2,1,6,8,10
James Harrity,,0,9,5,5,5,4,3,3,5,6,10
Meagan Ingerson,,,1,4,4,3,2,2,1,2,5,10
Billy Cortes,,,,0,6,5,4,4,3,3,3,10
Frank T Brzozowski,,,,,0,5,4,4,3,3,3,10
Richard Lombardo,,,,,,0,4,4,3,3,3,10
Catherine Bartch,,,,,,,0,2,4,4,1,10
Erica Vanstone,,,,,,,,0,2,2,3,10
Marnie Aument Loughrey,,,,,,,,,0,4,0,10
Brendan F Boyle,,,,,,,,,,3,0,10
Michele Lawrence,,,,,,,,,,,1,10
Total,16,13,10,6,6,6,5,5,4,13,10,10
,Representative In Congress 2nd District - Democrat,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,11
,Michele Lawrence,Brendan F Boyle,James Harrity,Meagan Ingerson,Billy Cortes,Erica Vanstone,Mona Getzes Cohen,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,11
Michele Lawrence,0,0,6,7,3,3,3,2,3,2,1,11
Brendan F Boyle,,0,5,3,5,4,3,5,3,4,3,11
James Harrity,,,0,5,3,5,4,5,4,5,3,11
Meagan Ingerson,,,,0,3,5,5,4,4,3,2,11
Billy Cortes,,,,,0,4,2,4,5,2,2,11
Erica Vanstone,,,,,,0,4,6,5,5,3,11
Mona Getzes Cohen,,,,,,,1,3,3,2,2,11
Richard Lombardo,,,,,,,,0,4,5,3,11
Catherine Bartch,,,,,,,,,0,3,3,11
Frank T Brzozowski,,,,,,,,,,0,3,11
Marnie Aument Loughrey,,,,,,,,,,,0,11
Total,12,10,11,10,8,7,7,7,6,6,4,11
,Representative In Congress 2nd District - Democrat,,Member Of The - Democratic State Committee 2nd Senatorial District,,,,,,,,,12
,Brendan F Boyle,Michele Lawrence,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Billy Cortes,Erica Vanstone,Catherine Bartch,Marnie Aument Loughrey,Richard Lombardo,Frank T Brzozowski,12
Brendan F Boyle,1,0,7,10,8,6,7,5,5,3,3,12
Michele Lawrence,,1,6,3,4,4,3,1,1,3,2,12
Mona Getzes Cohen,,,1,8,9,7,6,5,4,3,2,12
James Harrity,,,,0,10,6,7,5,4,3,3,12
Meagan Ingerson,,,,,0,6,7,5,5,3,2,12
Billy Cortes,,,,,,1,8,6,5,4,3,12
